dataset,method,budget,distill_train_rows,downstream_train_seconds,auroc_mean
bank_marketing,refined_no_gain_weight,budget_50,100.0,0.25297551999780504,0.8303178373459741
bank_marketing,refined_no_grad,budget_25,50.0,0.24238250666530803,0.7925324658926047
bank_marketing,refined_no_grad,budget_50,100.0,0.24065962666839671,0.8278648969550478
bank_marketing,refined_no_hess,budget_25,50.0,0.23781213999997514,0.7916497516128647
bank_marketing,refined_no_hess,budget_50,100.0,0.33357254000147807,0.8232420617435324
bank_marketing,refined_no_path,budget_25,50.0,0.25956432666571344,0.7850815387415846
bank_marketing,refined_no_path,budget_50,100.0,0.3430336266659045,0.8262801246047009
bank_marketing,refined_no_raw,budget_25,50.0,0.31397572000084134,0.7847786133110615
bank_marketing,refined_no_raw,budget_50,100.0,0.32888621333404444,0.8254525850182222
bank_marketing,refined_no_refine,budget_25,50.0,0.2418450866690061,0.784531387854658
bank_marketing,refined_no_refine,budget_50,100.0,0.3671093000031154,0.824950840782725
bank_marketing,refined_path_occupancy_only,budget_25,50.0,0.33191150000008446,0.785729715117967
bank_marketing,refined_path_occupancy_only,budget_50,100.0,0.48225284666599083,0.8232647700391112
bank_marketing,sketch_no_conf,budget_50,100.0,0.2293636599999445,0.811417161289306
bank_marketing,sketch_no_gain_weight,budget_50,100.0,0.3518466599995008,0.8228350498905698
bank_marketing,sketch_no_grad,budget_50,100.0,0.33904791999993905,0.8291055699368026
bank_marketing,sketch_no_hess,budget_50,100.0,0.1928470600007131,0.824841824801459
bank_marketing,sketch_no_raw,budget_50,100.0,0.1582717400000547,0.8233439864332077
bank_marketing,sketch_occupancy_only,budget_50,100.0,0.1381409600006009,0.8184181449787291
bank_marketing,tree_region,budget_10,20.0,0.14586815999991815,0.34441999194704037
bank_marketing,tree_region,budget_100,200.0,0.24334997333335195,0.16493089627258684
bank_marketing,tree_region,budget_25,50.0,0.1877270733336142,0.2284419785875319
bank_marketing,tree_region,budget_50,100.0,0.26484306666667784,0.18527464006644398
breast_w,distribution_matching,budget_10,20.0,0.1985378600000331,0.7701388888888889
breast_w,distribution_matching,budget_100,200.0,0.3534935933332842,0.9864583333333333
breast_w,distribution_matching,budget_25,50.0,0.23056815333353978,0.9824048913043478
breast_w,distribution_matching,budget_50,100.0,0.27226805333327014,0.9811443236714976
breast_w,full_data,budget_10,419.0,0.6684877466666269,0.9902173913043478
breast_w,full_data,budget_100,419.0,0.6462439399999008,0.9902173913043478
breast_w,full_data,budget_25,419.0,0.7471555866667283,0.9902173913043478
breast_w,full_data,budget_50,419.0,0.6772170133334536,0.9902173913043478
breast_w,gain_herding,budget_10,20.0,0.1850205399998231,0.7708710748792271
breast_w,gain_herding,budget_100,200.0,0.4645868199993856,0.9931612318840579
breast_w,gain_herding,budget_25,50.0,0.19464524667030977,0.9771890096618356
breast_w,gain_herding,budget_50,100.0,0.2937644666681687,0.990625
breast_w,gain_path_diverse,budget_25,50.0,0.2842818600016471,0.9808423913043478
breast_w,gain_path_diverse,budget_50,100.0,0.4560637000002316,0.9764039855072463
breast_w,gain_path_dual,budget_25,50.0,0.26286854000063614,0.9810688405797101
breast_w,gain_path_dual,budget_50,100.0,0.5009299400007876,0.9849184782608695
breast_w,gain_path_herding,budget_10,20.0,0.2735919466666625,0.7743357487922705
breast_w,gain_path_herding,budget_100,200.0,0.4754287333331983,0.9893417874396135
breast_w,gain_path_herding,budget_25,50.0,0.2462046133315501,0.9801177536231884
breast_w,gain_path_herding,budget_50,100.0,0.3042248266681175,0.986850845410628
breast_w,gain_path_prior_weighted,budget_25,50.0,0.2518417733330959,0.9794912439613526
breast_w,gain_path_prior_weighted,budget_50,100.0,0.2856300066659363,0.9869414251207729
breast_w,gain_path_refined,budget_25,50.0,0.20814321333309635,0.9798007246376812
breast_w,gain_path_refined,budget_50,100.0,0.2355212199986757,0.9887907608695652
breast_w,gain_path_refined_weighted,budget_50,100.0,0.13359586000151466,0.983514492753623
breast_w,gain_path_safeguarded,budget_25,50.0,0.20351304666934691,0.9798007246376812
breast_w,gain_path_safeguarded,budget_50,100.0,0.25068919333280065,0.9887907608695652
breast_w,gain_weighted_coreset,budget_10,20.0,0.21223989333338977,0.7701917270531401
breast_w,gain_weighted_coreset,budget_100,200.0,0.457027313333189,0.9840957125603864
breast_w,gain_weighted_coreset,budget_25,50.0,0.2778003600000375,0.9789402173913043
breast_w,gain_weighted_coreset,budget_50,100.0,0.2937583333334866,0.9826539855072464
breast_w,gaindistill,budget_10,20.0,0.19478678000001917,0.34836201690821256
breast_w,gaindistill,budget_100,200.0,0.28962986000011975,0.30557065217391305
breast_w,gaindistill,budget_25,50.0,0.255624379999972,0.6076011473429952
breast_w,gaindistill,budget_50,100.0,0.32382102666645857,0.571965579710145
breast_w,gaindistill_hybrid,budget_10,20.0,0.2277815533332614,0.7701917270531401
breast_w,gaindistill_hybrid,budget_100,200.0,0.5096919866666819,0.9840957125603864
breast_w,gaindistill_hybrid,budget_25,50.0,0.23629489333337308,0.9789402173913043
breast_w,gaindistill_hybrid,budget_50,100.0,0.38040168000006813,0.9826539855072464
breast_w,gaindistill_path_hybrid,budget_10,20.0,0.21999139333311177,0.7741923309178743
breast_w,gaindistill_path_hybrid,budget_100,200.0,0.41042141333333954,0.9849335748792271
breast_w,gaindistill_path_hybrid,budget_25,50.0,0.2634889999998753,0.9722826086956522
breast_w,gaindistill_path_hybrid,budget_50,100.0,0.3622734999999617,0.9855072463768116
breast_w,gradient_sampling,budget_10,20.0,0.2183257866665978,0.24391606280193237
breast_w,gradient_sampling,budget_100,200.0,0.4472573333332548,0.9884963768115943
breast_w,gradient_sampling,budget_25,50.0,0.22997907999997552,0.9486186594202899
breast_w,gradient_sampling,budget_50,100.0,0.32696811333329,0.9769927536231884
breast_w,herding,budget_10,20.0,0.2059795600001356,0.7800498188405797
breast_w,herding,budget_100,200.0,0.33993004666651055,0.9902173913043479
breast_w,herding,budget_25,50.0,0.2076252333325101,0.9743659420289854
breast_w,herding,budget_50,100.0,0.28158192666693743,0.9869791666666666
breast_w,k_center,budget_10,20.0,0.1956155466665829,0.7435310990338164
breast_w,k_center,budget_100,200.0,0.391763226666626,0.9888285024154589
breast_w,k_center,budget_25,50.0,0.2203754799999539,0.9674441425120773
breast_w,k_center,budget_50,100.0,0.31030879333320627,0.9875
breast_w,math_tuned,budget_50,100.0,0.4085177199995087,0.9825634057971016
breast_w,math_tuned_more_probes,budget_50,100.0,0.635726119998435,0.9825634057971016
breast_w,math_tuned_no_anchor,budget_50,100.0,0.6246303199994145,0.9825634057971013
breast_w,math_tuned_no_hist,budget_50,100.0,0.606747059999907,0.9826086956521738
breast_w,random,budget_10,20.0,0.24504789333392787,0.7697388285024155
breast_w,random,budget_100,200.0,0.3803629400003653,0.9843297101449274
breast_w,random,budget_25,50.0,0.29006793999966857,0.9686518719806763
breast_w,random,budget_50,100.0,0.35988998000005573,0.9811443236714976
breast_w,refined_no_conf,budget_25,50.0,0.1911215266697885,0.9798007246376812
breast_w,refined_no_conf,budget_50,100.0,0.3419902533341277,0.9887907608695652
breast_w,refined_no_gain_weight,budget_25,50.0,0.2658499533329935,0.9798007246376812
breast_w,refined_no_gain_weight,budget_50,100.0,0.3138991733362976,0.9887907608695652
breast_w,refined_no_grad,budget_25,50.0,0.20516193999986473,0.9741092995169082
breast_w,refined_no_grad,budget_50,100.0,0.31744855333527083,0.9906400966183575
breast_w,refined_no_hess,budget_25,50.0,0.34226562666881366,0.96868961352657
breast_w,refined_no_hess,budget_50,100.0,0.3134418666673203,0.9789251207729469
breast_w,refined_no_path,budget_25,50.0,0.23642400666625082,0.9782533212560387
breast_w,refined_no_path,budget_50,100.0,0.43580647999964034,0.991274154589372
breast_w,refined_no_raw,budget_25,50.0,0.38419514666796506,0.9780872584541063
breast_w,refined_no_raw,budget_50,100.0,0.42019362666469534,0.9885643115942029
breast_w,refined_no_refine,budget_25,50.0,0.21946258666478874,0.9801177536231884
breast_w,refined_no_refine,budget_50,100.0,0.24639755999863458,0.986850845410628
breast_w,refined_path_occupancy_only,budget_25,50.0,0.1846501599997282,0.9779287439613527
breast_w,refined_path_occupancy_only,budget_50,100.0,0.21080564666675247,0.9906099033816426
breast_w,sketch_no_conf,budget_50,100.0,0.33744163999981536,0.991394927536232
breast_w,sketch_no_gain_weight,budget_50,100.0,0.28117201999993996,0.991394927536232
breast_w,sketch_no_grad,budget_50,100.0,0.367898779999814,0.9894927536231883
breast_w,sketch_no_hess,budget_50,100.0,0.21543823999963935,0.9866847826086957
breast_w,sketch_no_raw,budget_50,100.0,0.20669813999993494,0.990534420289855
breast_w,sketch_occupancy_only,budget_50,100.0,0.158582579999711,0.9817934782608695
breast_w,tree_region,budget_10,20.0,0.22223675333340603,0.24391606280193237
breast_w,tree_region,budget_100,200.0,0.4766636666667182,0.9884963768115943
breast_w,tree_region,budget_25,50.0,0.25638564666660385,0.9486186594202899
breast_w,tree_region,budget_50,100.0,0.348090579999977,0.9769927536231884
credit_approval,distribution_matching,budget_10,20.0,0.21614716666675424,0.6862678305301256
credit_approval,distribution_matching,budget_100,200.0,0.26502299999986767,0.8817826981761407
credit_approval,distribution_matching,budget_25,50.0,0.278294533333307,0.8704918032786886
credit_approval,distribution_matching,budget_50,100.0,0.2985969733333453,0.8704137392661982
credit_approval,full_data,budget_10,414.0,0.4536815333332925,0.9251437087502661
credit_approval,full_data,budget_100,414.0,0.556666566666657,0.9251437087502661
credit_approval,full_data,budget_25,414.0,0.6191140399999616,0.9251437087502661
credit_approval,full_data,budget_50,414.0,0.5729426200000186,0.9251437087502661
credit_approval,gain_herding,budget_10,20.0,0.2533267466667894,0.7013980554964161
credit_approval,gain_herding,budget_100,200.0,0.5327338333332591,0.9364133134624938
credit_approval,gain_herding,budget_25,50.0,0.15251566666605262,0.8560712511532184
credit_approval,gain_herding,budget_50,100.0,0.305301773333728,0.8884323326946277
credit_approval,gain_path_herding,budget_10,20.0,0.19660046666661704,0.7024909516712795
credit_approval,gain_path_herding,budget_100,200.0,0.36233869999972135,0.898956780923994
credit_approval,gain_path_herding,budget_25,50.0,0.2308391199990486,0.8710808317365694
credit_approval,gain_path_herding,budget_50,100.0,0.25441723333012,0.8805336739762969
credit_approval,gain_path_refined,budget_25,50.0,0.19908888666929367,0.8713150237740401
credit_approval,gain_path_refined,budget_50,100.0,0.19119370000068253,0.8819743098431623
credit_approval,gain_path_safeguarded,budget_25,50.0,0.19095140000087366,0.8713150237740401
credit_approval,gain_path_safeguarded,budget_50,100.0,0.20633457333315164,0.8819743098431623
credit_approval,gain_weighted_coreset,budget_10,20.0,0.21198847999997572,0.6959761549925484
credit_approval,gain_weighted_coreset,budget_100,200.0,0.3718041533330203,0.8834149457100277
credit_approval,gain_weighted_coreset,budget_25,50.0,0.22187076666681,0.860762188631041
credit_approval,gain_weighted_coreset,budget_50,100.0,0.3003515666666014,0.8710453480945284
credit_approval,gaindistill,budget_10,20.0,0.18260658000005303,0.518870200837414
credit_approval,gaindistill,budget_100,200.0,0.38313075333317104,0.5201263217656661
credit_approval,gaindistill,budget_25,50.0,0.1840026399998654,0.4915194095521965
credit_approval,gaindistill,budget_50,100.0,0.30739836666671183,0.501220637286211
credit_approval,gaindistill_hybrid,budget_10,20.0,0.21945395333338336,0.6959761549925484
credit_approval,gaindistill_hybrid,budget_100,200.0,0.5492051133330581,0.8834149457100277
credit_approval,gaindistill_hybrid,budget_25,50.0,0.29447425333370725,0.860762188631041
credit_approval,gaindistill_hybrid,budget_50,100.0,0.2341577866666436,0.8710453480945284
credit_approval,gaindistill_path_hybrid,budget_10,20.0,0.193663846666459,0.7016961180895608
credit_approval,gaindistill_path_hybrid,budget_100,200.0,0.38005653333336037,0.8872968561493152
credit_approval,gaindistill_path_hybrid,budget_25,50.0,0.2008501533332795,0.8692498758072528
credit_approval,gaindistill_path_hybrid,budget_50,100.0,0.3240899333330162,0.8773117592789724
credit_approval,gradient_sampling,budget_10,20.0,0.21375405333334735,0.2998083883329785
credit_approval,gradient_sampling,budget_100,200.0,0.4434607399999853,0.9004896742601661
credit_approval,gradient_sampling,budget_25,50.0,0.16665841999983969,0.27202469661486056
credit_approval,gradient_sampling,budget_50,100.0,0.2975641266666571,0.355049322262437
credit_approval,herding,budget_10,20.0,0.2284192200001295,0.6935064935064935
credit_approval,herding,budget_100,200.0,0.32726251333351686,0.8719608260591867
credit_approval,herding,budget_25,50.0,0.2332356133343031,0.8564828614008941
credit_approval,herding,budget_50,100.0,0.19057635999924968,0.865914413455397
credit_approval,k_center,budget_10,20.0,0.20503781999990073,0.626428216592151
credit_approval,k_center,budget_100,200.0,0.4486220000000079,0.9057625434674615
credit_approval,k_center,budget_25,50.0,0.2324205599999914,0.7856575118870202
credit_approval,k_center,budget_50,100.0,0.28274027333324436,0.867447306791569
credit_approval,random,budget_10,20.0,0.2252812933333189,0.667234404939323
credit_approval,random,budget_100,200.0,0.3857747999999143,0.9017316017316017
credit_approval,random,budget_25,50.0,0.2627259466680698,0.8462493790362643
credit_approval,random,budget_50,100.0,0.2669380933337379,0.8825846284862677
credit_approval,tree_region,budget_10,20.0,0.21186018666655096,0.2998083883329785
credit_approval,tree_region,budget_100,200.0,0.49060684666674204,0.9004896742601661
credit_approval,tree_region,budget_25,50.0,0.2125308600000911,0.27202469661486056
credit_approval,tree_region,budget_50,100.0,0.34001652666659843,0.355049322262437
credit_g,ablation_full,budget_50,100.0,0.2304554400001507,0.5150238095238094
credit_g,ablation_no_child,budget_50,100.0,0.2178903600002741,0.4083928571428571
credit_g,ablation_no_entropy_anneal,budget_50,100.0,0.5150812400001087,0.4124880952380952
credit_g,ablation_no_gain,budget_50,100.0,0.23099680000013906,0.5115952380952381
credit_g,ablation_no_hist,budget_50,100.0,0.3113937199999782,0.6372261904761904
credit_g,ablation_no_margin,budget_50,100.0,0.3211901599999692,0.3958690476190476
credit_g,ablation_no_marginal,budget_50,100.0,0.12334893999995984,0.5781785714285714
credit_g,ablation_no_newton,budget_50,100.0,0.12739789999995993,0.6696309523809524
credit_g,ablation_no_pairwise,budget_50,100.0,0.1224662399996305,0.6778928571428571
credit_g,distribution_matching,budget_10,20.0,0.22294061999994785,0.5434523809523809
credit_g,distribution_matching,budget_100,200.0,0.3357145866667755,0.6979761904761905
credit_g,distribution_matching,budget_25,50.0,0.16535451333347737,0.6413492063492063
credit_g,distribution_matching,budget_50,100.0,0.2094812933333742,0.6916547619047619
credit_g,full_data,budget_10,600.0,0.5462245933334392,0.7623690476190476
credit_g,full_data,budget_100,600.0,0.5668591733333112,0.7623690476190476
credit_g,full_data,budget_25,600.0,0.5286965333332774,0.7623690476190476
credit_g,full_data,budget_50,600.0,0.5989824999999352,0.7623690476190476
credit_g,gain_herding,budget_10,20.0,0.18183653999997962,0.5881190476190475
credit_g,gain_herding,budget_100,200.0,0.2996061999998346,0.7611230158730159
credit_g,gain_herding,budget_25,50.0,0.1422919199996007,0.6802222222222222
credit_g,gain_herding,budget_50,100.0,0.18588364666502458,0.744563492063492
credit_g,gain_path_diverse,budget_25,50.0,0.25590336000022945,0.6573809523809524
credit_g,gain_path_diverse,budget_50,100.0,0.2976834000000963,0.7311904761904762
credit_g,gain_path_dual,budget_25,50.0,0.21134866000065813,0.6527857142857143
credit_g,gain_path_dual,budget_50,100.0,0.3666787200003455,0.7478809523809524
credit_g,gain_path_herding,budget_10,20.0,0.19399294666679148,0.6008174603174603
credit_g,gain_path_herding,budget_100,200.0,0.5052171666669892,0.7629246031746032
credit_g,gain_path_herding,budget_25,50.0,0.15320034000033048,0.7017777777777778
credit_g,gain_path_herding,budget_50,100.0,0.24318886666733305,0.7292698412698413
credit_g,gain_path_prior_weighted,budget_25,50.0,0.21731285333347236,0.7047738095238095
credit_g,gain_path_prior_weighted,budget_50,100.0,0.27255476000039686,0.7390873015873016
credit_g,gain_path_refined,budget_25,50.0,0.19026783333295802,0.7214126984126985
credit_g,gain_path_refined,budget_50,100.0,0.1674867466664485,0.7444722222222223
credit_g,gain_path_refined_weighted,budget_50,100.0,0.11020609999977751,0.7107380952380953
credit_g,gain_path_safeguarded,budget_25,50.0,0.14707784666873824,0.7214126984126985
credit_g,gain_path_safeguarded,budget_50,100.0,0.16546230000191522,0.7444722222222223
credit_g,gain_weighted_coreset,budget_10,20.0,0.20412551999991896,0.5815198412698412
credit_g,gain_weighted_coreset,budget_100,200.0,0.4233945600002092,0.7357579365079366
credit_g,gain_weighted_coreset,budget_25,50.0,0.2355576400001155,0.6731626984126984
credit_g,gain_weighted_coreset,budget_50,100.0,0.2860506400000304,0.7320079365079366
credit_g,gaindistill,budget_10,20.0,0.15034280666683722,0.5212579365079365
credit_g,gaindistill,budget_100,200.0,0.23218539999991966,0.581797619047619
credit_g,gaindistill,budget_25,50.0,0.18086747333327366,0.5650119047619048
credit_g,gaindistill,budget_50,100.0,0.2035540466665528,0.4764404761904762
credit_g,gaindistill_anchor,budget_25,50.0,0.18352562666671776,0.6708293650793651
credit_g,gaindistill_anchor,budget_50,100.0,0.17131987333268625,0.7376111111111111
credit_g,gaindistill_full,budget_25,50.0,0.23385196000005332,0.676670634920635
credit_g,gaindistill_full,budget_50,100.0,0.3926549866666998,0.7383849206349207
credit_g,gaindistill_hybrid,budget_10,20.0,0.17589075333307846,0.5815198412698412
credit_g,gaindistill_hybrid,budget_100,200.0,0.43319917999979224,0.7357579365079366
credit_g,gaindistill_hybrid,budget_25,50.0,0.1516937466662057,0.6731626984126984
credit_g,gaindistill_hybrid,budget_50,100.0,0.2927232200002133,0.7320079365079366
credit_g,gaindistill_path_hybrid,budget_10,20.0,0.1630078000000746,0.5874920634920635
credit_g,gaindistill_path_hybrid,budget_100,200.0,0.3526628400000239,0.7470595238095238
credit_g,gaindistill_path_hybrid,budget_25,50.0,0.2033678933335371,0.6979563492063492
credit_g,gaindistill_path_hybrid,budget_50,100.0,0.2959197733334198,0.7407142857142858
credit_g,gradient_sampling,budget_10,20.0,0.1586359733332453,0.3916269841269841
credit_g,gradient_sampling,budget_100,200.0,0.24737127333343475,0.3216825396825397
credit_g,gradient_sampling,budget_25,50.0,0.16573031999990537,0.32584920634920633
credit_g,gradient_sampling,budget_50,100.0,0.34551901333343266,0.2455952380952381
credit_g,herding,budget_10,20.0,0.2082702466665675,0.6178452380952382
credit_g,herding,budget_100,200.0,0.5154501266666557,0.7631190476190477
credit_g,herding,budget_25,50.0,0.1387592066671156,0.6843214285714285
credit_g,herding,budget_50,100.0,0.16013724000076762,0.754
credit_g,k_center,budget_10,20.0,0.15580212000010457,0.5486230158730159
credit_g,k_center,budget_100,200.0,0.2874561266667418,0.7134007936507936
credit_g,k_center,budget_25,50.0,0.20443542666665357,0.5806507936507936
credit_g,k_center,budget_50,100.0,0.3731861599999926,0.6840674603174602
credit_g,math_full,budget_50,100.0,0.18804486000008183,0.7291428571428572
credit_g,math_no_anchor,budget_50,100.0,0.22919196000002556,0.7396785714285714
credit_g,math_no_hist,budget_50,100.0,0.17910805999999865,0.7430238095238095
credit_g,math_no_newton,budget_50,100.0,0.1953663800006325,0.7420357142857142
credit_g,math_no_probes,budget_50,100.0,0.15408468000023276,0.6952619047619047
credit_g,math_no_soft_routing,budget_50,100.0,0.14438765999948372,0.7150833333333333
credit_g,math_root_only,budget_50,100.0,0.10891447999965749,0.7281547619047619
credit_g,math_tuned,budget_50,100.0,0.4787237600008666,0.7447619047619047
credit_g,math_tuned_more_probes,budget_50,100.0,0.4281097999999474,0.7327380952380953
credit_g,math_tuned_no_anchor,budget_50,100.0,0.56981528000033,0.745
credit_g,math_tuned_no_hist,budget_50,100.0,0.5557844999988447,0.7320476190476191
credit_g,random,budget_10,20.0,0.27039566666686976,0.569218253968254
credit_g,random,budget_100,200.0,0.3546280666664946,0.7208253968253968
credit_g,random,budget_25,50.0,0.15866057333284214,0.6297380952380952
credit_g,random,budget_50,100.0,0.15519926000076037,0.7045873015873015
credit_g,refined_no_conf,budget_25,50.0,0.09176961999999851,0.6939325396825397
credit_g,refined_no_conf,budget_50,100.0,0.1062011666666649,0.7396825396825396
credit_g,refined_no_gain_weight,budget_25,50.0,0.09410105333335347,0.7214126984126985
credit_g,refined_no_gain_weight,budget_50,100.0,0.1150858400000061,0.7444722222222223
credit_g,refined_no_grad,budget_25,50.0,0.08973996000001232,0.6821904761904761
credit_g,refined_no_grad,budget_50,100.0,0.08909233333331486,0.7390912698412698
credit_g,refined_no_hess,budget_25,50.0,0.0937761599999855,0.7128928571428571
credit_g,refined_no_hess,budget_50,100.0,0.09302011333334122,0.7380555555555556
credit_g,refined_no_path,budget_25,50.0,0.11132283333333817,0.6883690476190477
credit_g,refined_no_path,budget_50,100.0,0.11749239333333511,0.7396865079365079
credit_g,refined_no_raw,budget_25,50.0,0.09174243333332772,0.7044999999999999
credit_g,refined_no_raw,budget_50,100.0,0.09874241999996987,0.7507539682539683
credit_g,refined_no_refine,budget_25,50.0,0.07922808666666394,0.7017777777777778
credit_g,refined_no_refine,budget_50,100.0,0.1109988000000006,0.7292698412698413
credit_g,refined_path_occupancy_only,budget_25,50.0,0.08598268666667082,0.7056785714285714
credit_g,refined_path_occupancy_only,budget_50,100.0,0.08736614666668174,0.7375357142857143
credit_g,tree_region,budget_10,20.0,0.14801046666664963,0.3916269841269841
credit_g,tree_region,budget_100,200.0,0.3546206000000287,0.3216825396825397
credit_g,tree_region,budget_25,50.0,0.21890918666661793,0.32584920634920633
credit_g,tree_region,budget_50,100.0,0.22833494666677628,0.2455952380952381
diabetes,ablation_full,budget_50,100.0,0.1934249000001728,0.32025925925925924
diabetes,ablation_no_child,budget_50,100.0,0.7032399399997302,0.3478333333333333
diabetes,ablation_no_entropy_anneal,budget_50,100.0,0.20987628000002587,0.45107407407407407
diabetes,ablation_no_gain,budget_50,100.0,0.21197459999984858,0.5336481481481481
diabetes,ablation_no_hist,budget_50,100.0,0.09349297999979171,0.4682777777777778
diabetes,ablation_no_margin,budget_50,100.0,0.08431192000007286,0.48183333333333334
diabetes,ablation_no_marginal,budget_50,100.0,0.0890401999999085,0.2640925925925926
diabetes,ablation_no_newton,budget_50,100.0,0.16067127999995137,0.3573148148148148
diabetes,ablation_no_pairwise,budget_50,100.0,0.15935874000024342,0.5695
diabetes,distribution_matching,budget_10,20.0,0.23799249333314948,0.612604938271605
diabetes,distribution_matching,budget_100,200.0,0.3763205333332735,0.7944691358024691
diabetes,distribution_matching,budget_25,50.0,0.256821053333321,0.755179012345679
diabetes,distribution_matching,budget_50,100.0,0.34817900000004254,0.7777530864197532
diabetes,full_data,budget_10,460.0,0.517877866666701,0.8298148148148149
diabetes,full_data,budget_100,460.0,0.5410433933335298,0.8298148148148149
diabetes,full_data,budget_25,460.0,0.7084233333334244,0.8298148148148149
diabetes,full_data,budget_50,460.0,0.6543302866667848,0.8298148148148149
diabetes,gain_herding,budget_10,20.0,0.2078118466672701,0.6468209876543211
diabetes,gain_herding,budget_100,200.0,0.504904766666732,0.8173456790123457
diabetes,gain_herding,budget_25,50.0,0.22074770000084148,0.7860617283950617
diabetes,gain_herding,budget_50,100.0,0.31348750000082265,0.7971666666666667
diabetes,gain_path_diverse,budget_25,50.0,0.3206377600006817,0.7894629629629629
diabetes,gain_path_diverse,budget_50,100.0,0.37559734000096795,0.8232222222222223
diabetes,gain_path_dual,budget_25,50.0,0.3325968400007696,0.7857962962962962
diabetes,gain_path_dual,budget_50,100.0,0.5118880600013653,0.8035185185185185
diabetes,gain_path_herding,budget_10,20.0,0.2524172733334126,0.6479506172839505
diabetes,gain_path_herding,budget_100,200.0,0.623169346666206,0.830641975308642
diabetes,gain_path_herding,budget_25,50.0,0.29589415999944324,0.7837037037037038
diabetes,gain_path_herding,budget_50,100.0,0.3938092599991554,0.8114753086419754
diabetes,gain_path_prior_weighted,budget_25,50.0,0.2973071599997638,0.7838765432098765
diabetes,gain_path_prior_weighted,budget_50,100.0,0.37742400000012516,0.8085308641975308
diabetes,gain_path_refined,budget_25,50.0,0.22714894666860347,0.8041913580246914
diabetes,gain_path_refined,budget_50,100.0,0.2642118266657538,0.8198888888888889
diabetes,gain_path_refined_weighted,budget_50,100.0,0.20113448000047357,0.821
diabetes,gain_path_safeguarded,budget_25,50.0,0.22645236666818772,0.8041913580246914
diabetes,gain_path_safeguarded,budget_50,100.0,0.301372346667146,0.8198888888888889
diabetes,gain_weighted_coreset,budget_10,20.0,0.3151068199999524,0.6464320987654321
diabetes,gain_weighted_coreset,budget_100,200.0,0.9843719800002872,0.8117654320987654
diabetes,gain_weighted_coreset,budget_25,50.0,0.3501161933333303,0.7827654320987654
diabetes,gain_weighted_coreset,budget_50,100.0,0.40951443999983894,0.7943271604938271
diabetes,gaindistill,budget_10,20.0,0.14030801333337878,0.4509938271604938
diabetes,gaindistill,budget_100,200.0,0.4397713400001521,0.4329074074074074
diabetes,gaindistill,budget_25,50.0,0.24616691999999601,0.48353086419753083
diabetes,gaindistill,budget_50,100.0,0.27253138666662075,0.34448765432098766
diabetes,gaindistill_hybrid,budget_10,20.0,0.274796939999942,0.6464320987654321
diabetes,gaindistill_hybrid,budget_100,200.0,0.5349810533331038,0.8117654320987654
diabetes,gaindistill_hybrid,budget_25,50.0,0.2685312466664376,0.7827654320987654
diabetes,gaindistill_hybrid,budget_50,100.0,0.4844849000000977,0.7943271604938271
diabetes,gaindistill_path_hybrid,budget_10,20.0,0.2077099533334452,0.6499567901234568
diabetes,gaindistill_path_hybrid,budget_100,200.0,0.5510754799997812,0.8220123456790123
diabetes,gaindistill_path_hybrid,budget_25,50.0,0.31871111333299873,0.7872037037037036
diabetes,gaindistill_path_hybrid,budget_50,100.0,0.4226665066666707,0.8098518518518518
diabetes,gradient_sampling,budget_10,20.0,0.25582838666662916,0.33208641975308645
diabetes,gradient_sampling,budget_100,200.0,0.4343611266666509,0.2904074074074074
diabetes,gradient_sampling,budget_25,50.0,0.24735988666683018,0.2152222222222222
diabetes,gradient_sampling,budget_50,100.0,0.2797429733334866,0.19003086419753087
diabetes,herding,budget_10,20.0,0.2580562599992845,0.6582962962962963
diabetes,herding,budget_100,200.0,0.4337530066667872,0.8005555555555556
diabetes,herding,budget_25,50.0,0.23251579999923705,0.7789259259259259
diabetes,herding,budget_50,100.0,0.317414733330952,0.7777222222222222
diabetes,k_center,budget_10,20.0,0.19808915333336094,0.587358024691358
diabetes,k_center,budget_100,200.0,0.3346767666665983,0.8261913580246912
diabetes,k_center,budget_25,50.0,0.23792482000001958,0.6985987654320988
diabetes,k_center,budget_50,100.0,0.3191174533333348,0.7575432098765432
diabetes,math_tuned,budget_50,100.0,0.6946077399996284,0.7669074074074074
diabetes,math_tuned_more_probes,budget_50,100.0,0.6575470400006452,0.7669074074074074
diabetes,math_tuned_no_anchor,budget_50,100.0,0.5964626199995109,0.7690185185185185
diabetes,math_tuned_no_hist,budget_50,100.0,0.6237035400001332,0.772425925925926
diabetes,random,budget_10,20.0,0.2658314066668633,0.5985493827160494
diabetes,random,budget_100,200.0,0.4082681933334849,0.8043271604938271
diabetes,random,budget_25,50.0,0.229058860000805,0.736
diabetes,random,budget_50,100.0,0.2816210866663217,0.78420987654321
diabetes,refined_no_conf,budget_25,50.0,0.29862756666667567,0.7924567901234567
diabetes,refined_no_conf,budget_50,100.0,0.46406007999999777,0.8190802469135803
diabetes,refined_no_gain_weight,budget_25,50.0,0.3217197666666796,0.8041913580246914
diabetes,refined_no_gain_weight,budget_50,100.0,0.3353224466666726,0.8198888888888889
diabetes,refined_no_grad,budget_25,50.0,0.2334675866666733,0.8007037037037037
diabetes,refined_no_grad,budget_50,100.0,0.2284888933333491,0.8143148148148148
diabetes,refined_no_hess,budget_25,50.0,0.24353264666667657,0.7883395061728395
