kind,path,dataset,method,budget,seed,learner,accuracy,auroc,backend,log_loss,train_rows,train_seconds
downstream,australian\gradient_sampling\budget_50\seed_2\catboost\metrics.json,australian,gradient_sampling,budget_50,seed_2,catboost,0.5652173913043478,0.5708963167979562,sklearn_hist_gradient_boosting,0.7156772800413485,100,0.44278399999984686
downstream,australian\gradient_sampling\budget_50\seed_2\lightgbm\metrics.json,australian,gradient_sampling,budget_50,seed_2,lightgbm,0.644927536231884,0.6351926761762827,lightgbm,0.6624216470152512,100,0.0329634999998234
downstream,australian\gradient_sampling\budget_50\seed_2\mlp\metrics.json,australian,gradient_sampling,budget_50,seed_2,mlp,0.39855072463768115,0.28880136257185435,sklearn_mlp,3.5643517511968232,100,0.5535559999998441
downstream,australian\gradient_sampling\budget_50\seed_2\random_forest\metrics.json,australian,gradient_sampling,budget_50,seed_2,random_forest,0.3115942028985507,0.24164360229934004,sklearn_random_forest,0.8303864198420357,100,0.6792679000000135
downstream,australian\gradient_sampling\budget_50\seed_2\xgboost\metrics.json,australian,gradient_sampling,budget_50,seed_2,xgboost,0.2536231884057971,0.21481796891632957,xgboost,1.0621146629884484,100,0.06535899999926187
downstream,australian\herding\budget_10\seed_0\catboost\metrics.json,australian,herding,budget_10,seed_0,catboost,0.4420289855072464,0.5,sklearn_hist_gradient_boosting,0.6931471805599453,20,0.24219670000002225
downstream,australian\herding\budget_10\seed_0\lightgbm\metrics.json,australian,herding,budget_10,seed_0,lightgbm,0.4420289855072464,0.5,lightgbm,0.6931471805599453,20,0.0072270999999091146
downstream,australian\herding\budget_10\seed_0\mlp\metrics.json,australian,herding,budget_10,seed_0,mlp,0.6594202898550725,0.7352565467319566,sklearn_mlp,1.7061716724788627,20,0.2300444000002244
downstream,australian\herding\budget_10\seed_0\random_forest\metrics.json,australian,herding,budget_10,seed_0,random_forest,0.8768115942028986,0.9016393442622951,sklearn_random_forest,0.4533280345029565,20,0.5554431000000477
downstream,australian\herding\budget_10\seed_0\xgboost\metrics.json,australian,herding,budget_10,seed_0,xgboost,0.8478260869565217,0.9106876729827549,xgboost,0.37453561770889304,20,0.02529969999977766
downstream,australian\herding\budget_10\seed_1\catboost\metrics.json,australian,herding,budget_10,seed_1,catboost,0.4420289855072464,0.5,sklearn_hist_gradient_boosting,0.6931471805599453,20,0.12162859999807552
downstream,australian\herding\budget_10\seed_1\lightgbm\metrics.json,australian,herding,budget_10,seed_1,lightgbm,0.4420289855072464,0.5,lightgbm,0.6931471805599453,20,0.008127400000375928
downstream,australian\herding\budget_10\seed_1\mlp\metrics.json,australian,herding,budget_10,seed_1,mlp,0.6594202898550725,0.7352565467319566,sklearn_mlp,1.7061716724788627,20,0.22283120000065537
downstream,australian\herding\budget_10\seed_1\random_forest\metrics.json,australian,herding,budget_10,seed_1,random_forest,0.8768115942028986,0.9016393442622951,sklearn_random_forest,0.4533280345029565,20,0.6314156000007642
downstream,australian\herding\budget_10\seed_1\xgboost\metrics.json,australian,herding,budget_10,seed_1,xgboost,0.8478260869565217,0.9106876729827549,xgboost,0.37453561770889304,20,0.027211399999941932
downstream,australian\herding\budget_10\seed_2\catboost\metrics.json,australian,herding,budget_10,seed_2,catboost,0.4420289855072464,0.5,sklearn_hist_gradient_boosting,0.6931471805599453,20,0.11936960000093677
downstream,australian\herding\budget_10\seed_2\lightgbm\metrics.json,australian,herding,budget_10,seed_2,lightgbm,0.4420289855072464,0.5,lightgbm,0.6931471805599453,20,0.008323499998368789
downstream,australian\herding\budget_10\seed_2\mlp\metrics.json,australian,herding,budget_10,seed_2,mlp,0.6594202898550725,0.7352565467319566,sklearn_mlp,1.7061716724788627,20,0.21924209999997402
downstream,australian\herding\budget_10\seed_2\random_forest\metrics.json,australian,herding,budget_10,seed_2,random_forest,0.8768115942028986,0.9016393442622951,sklearn_random_forest,0.4533280345029565,20,0.6027423000014096
downstream,australian\herding\budget_10\seed_2\xgboost\metrics.json,australian,herding,budget_10,seed_2,xgboost,0.8478260869565217,0.9106876729827549,xgboost,0.37453561770889304,20,0.025971999999455875
downstream,australian\herding\budget_100\seed_0\catboost\metrics.json,australian,herding,budget_100,seed_0,catboost,0.8405797101449275,0.8765169256972536,sklearn_hist_gradient_boosting,0.5286901560885201,200,0.5703240000002552
downstream,australian\herding\budget_100\seed_0\lightgbm\metrics.json,australian,herding,budget_100,seed_0,lightgbm,0.8333333333333334,0.8948264849904195,lightgbm,0.42762166572778104,200,0.03299849999984872
downstream,australian\herding\budget_100\seed_0\mlp\metrics.json,australian,herding,budget_100,seed_0,mlp,0.7246376811594203,0.7758143495848414,sklearn_mlp,1.291015919642384,200,0.8151718999997684
downstream,australian\herding\budget_100\seed_0\random_forest\metrics.json,australian,herding,budget_100,seed_0,random_forest,0.855072463768116,0.9105812220566318,sklearn_random_forest,0.37497303144514993,200,0.5811647999998968
downstream,australian\herding\budget_100\seed_0\xgboost\metrics.json,australian,herding,budget_100,seed_0,xgboost,0.8478260869565217,0.8999361294443261,xgboost,0.4000446735399806,200,0.032244400000308815
downstream,australian\herding\budget_100\seed_1\catboost\metrics.json,australian,herding,budget_100,seed_1,catboost,0.8405797101449275,0.8765169256972536,sklearn_hist_gradient_boosting,0.5286901560885201,200,0.42804249999971944
downstream,australian\herding\budget_100\seed_1\lightgbm\metrics.json,australian,herding,budget_100,seed_1,lightgbm,0.8333333333333334,0.8948264849904195,lightgbm,0.42762166572778104,200,0.031861200001003454
downstream,australian\herding\budget_100\seed_1\mlp\metrics.json,australian,herding,budget_100,seed_1,mlp,0.7246376811594203,0.7758143495848414,sklearn_mlp,1.291015919642384,200,0.9475053999994998
downstream,australian\herding\budget_100\seed_1\random_forest\metrics.json,australian,herding,budget_100,seed_1,random_forest,0.855072463768116,0.9105812220566318,sklearn_random_forest,0.37497303144514993,200,0.7176934000017354
downstream,australian\herding\budget_100\seed_1\xgboost\metrics.json,australian,herding,budget_100,seed_1,xgboost,0.8478260869565217,0.8999361294443261,xgboost,0.4000446735399806,200,0.03792799999791896
downstream,australian\herding\budget_100\seed_2\catboost\metrics.json,australian,herding,budget_100,seed_2,catboost,0.8405797101449275,0.8765169256972536,sklearn_hist_gradient_boosting,0.5286901560885201,200,0.6566868000008981
downstream,australian\herding\budget_100\seed_2\lightgbm\metrics.json,australian,herding,budget_100,seed_2,lightgbm,0.8333333333333334,0.8948264849904195,lightgbm,0.42762166572778104,200,0.034128100000089034
downstream,australian\herding\budget_100\seed_2\mlp\metrics.json,australian,herding,budget_100,seed_2,mlp,0.7246376811594203,0.7758143495848414,sklearn_mlp,1.291015919642384,200,0.799819200001366
downstream,australian\herding\budget_100\seed_2\random_forest\metrics.json,australian,herding,budget_100,seed_2,random_forest,0.855072463768116,0.9105812220566318,sklearn_random_forest,0.37497303144514993,200,0.6808273000024201
downstream,australian\herding\budget_100\seed_2\xgboost\metrics.json,australian,herding,budget_100,seed_2,xgboost,0.8478260869565217,0.8999361294443261,xgboost,0.4000446735399806,200,0.03972540000177105
downstream,australian\herding\budget_25\seed_0\catboost\metrics.json,australian,herding,budget_25,seed_0,catboost,0.8260869565217391,0.8873749201618054,sklearn_hist_gradient_boosting,0.45814262690699875,50,0.15277559999958612
downstream,australian\herding\budget_25\seed_0\lightgbm\metrics.json,australian,herding,budget_25,seed_0,lightgbm,0.8260869565217391,0.8800298062593144,lightgbm,0.43662801044755467,50,0.019862500004819594
downstream,australian\herding\budget_25\seed_0\mlp\metrics.json,australian,herding,budget_25,seed_0,mlp,0.6666666666666666,0.7368533106238024,sklearn_mlp,2.0233408762446543,50,0.34349630000360776
downstream,australian\herding\budget_25\seed_0\random_forest\metrics.json,australian,herding,budget_25,seed_0,random_forest,0.8478260869565217,0.9195230998509687,sklearn_random_forest,0.39723178049887126,50,0.5145572999899741
downstream,australian\herding\budget_25\seed_0\xgboost\metrics.json,australian,herding,budget_25,seed_0,xgboost,0.8405797101449275,0.8981264637002342,xgboost,0.41587095294042237,50,0.02583050000248477
downstream,australian\herding\budget_25\seed_1\catboost\metrics.json,australian,herding,budget_25,seed_1,catboost,0.8260869565217391,0.8873749201618054,sklearn_hist_gradient_boosting,0.45814262690699875,50,0.12955349999538157
downstream,australian\herding\budget_25\seed_1\lightgbm\metrics.json,australian,herding,budget_25,seed_1,lightgbm,0.8260869565217391,0.8800298062593144,lightgbm,0.43662801044755467,50,0.011943800011067651
downstream,australian\herding\budget_25\seed_1\mlp\metrics.json,australian,herding,budget_25,seed_1,mlp,0.6666666666666666,0.7368533106238024,sklearn_mlp,2.0233408762446543,50,0.34918309999920893
downstream,australian\herding\budget_25\seed_1\random_forest\metrics.json,australian,herding,budget_25,seed_1,random_forest,0.8478260869565217,0.9195230998509687,sklearn_random_forest,0.39723178049887126,50,0.5440685999928974
downstream,australian\herding\budget_25\seed_1\xgboost\metrics.json,australian,herding,budget_25,seed_1,xgboost,0.8405797101449275,0.8981264637002342,xgboost,0.41587095294042237,50,0.02328700000362005
downstream,australian\herding\budget_25\seed_2\catboost\metrics.json,australian,herding,budget_25,seed_2,catboost,0.8260869565217391,0.8873749201618054,sklearn_hist_gradient_boosting,0.45814262690699875,50,0.12359949998790398
downstream,australian\herding\budget_25\seed_2\lightgbm\metrics.json,australian,herding,budget_25,seed_2,lightgbm,0.8260869565217391,0.8800298062593144,lightgbm,0.43662801044755467,50,0.015539600004558451
downstream,australian\herding\budget_25\seed_2\mlp\metrics.json,australian,herding,budget_25,seed_2,mlp,0.6666666666666666,0.7368533106238024,sklearn_mlp,2.0233408762446543,50,0.3593111999944085
downstream,australian\herding\budget_25\seed_2\random_forest\metrics.json,australian,herding,budget_25,seed_2,random_forest,0.8478260869565217,0.9195230998509687,sklearn_random_forest,0.39723178049887126,50,0.5796014000079595
downstream,australian\herding\budget_25\seed_2\xgboost\metrics.json,australian,herding,budget_25,seed_2,xgboost,0.8405797101449275,0.8981264637002342,xgboost,0.41587095294042237,50,0.017859600004157983
downstream,australian\herding\budget_50\seed_0\catboost\metrics.json,australian,herding,budget_50,seed_0,catboost,0.8188405797101449,0.8759846710666384,sklearn_hist_gradient_boosting,0.5023659802554967,100,0.19859479999286123
downstream,australian\herding\budget_50\seed_0\lightgbm\metrics.json,australian,herding,budget_50,seed_0,lightgbm,0.8188405797101449,0.888758782201405,lightgbm,0.45815583018706707,100,0.023181900003692135
downstream,australian\herding\budget_50\seed_0\mlp\metrics.json,australian,herding,budget_50,seed_0,mlp,0.7391304347826086,0.8016819246327443,sklearn_mlp,1.1377555001711228,100,0.5993156000040472
downstream,australian\herding\budget_50\seed_0\random_forest\metrics.json,australian,herding,budget_50,seed_0,random_forest,0.855072463768116,0.9218650202256758,sklearn_random_forest,0.37882523752759495,100,0.6104631999915
downstream,australian\herding\budget_50\seed_0\xgboost\metrics.json,australian,herding,budget_50,seed_0,xgboost,0.8043478260869565,0.890568447945497,xgboost,0.4378018613659343,100,0.028091499989386648
downstream,australian\herding\budget_50\seed_1\catboost\metrics.json,australian,herding,budget_50,seed_1,catboost,0.8188405797101449,0.8759846710666384,sklearn_hist_gradient_boosting,0.5023659802554967,100,0.2073106000025291
downstream,australian\herding\budget_50\seed_1\lightgbm\metrics.json,australian,herding,budget_50,seed_1,lightgbm,0.8188405797101449,0.888758782201405,lightgbm,0.45815583018706707,100,0.023365300003206357
downstream,australian\herding\budget_50\seed_1\mlp\metrics.json,australian,herding,budget_50,seed_1,mlp,0.7391304347826086,0.8016819246327443,sklearn_mlp,1.1377555001711228,100,0.6618844000040554
downstream,australian\herding\budget_50\seed_1\random_forest\metrics.json,australian,herding,budget_50,seed_1,random_forest,0.855072463768116,0.9218650202256758,sklearn_random_forest,0.37882523752759495,100,0.6206667000078596
downstream,australian\herding\budget_50\seed_1\xgboost\metrics.json,australian,herding,budget_50,seed_1,xgboost,0.8043478260869565,0.890568447945497,xgboost,0.4378018613659343,100,0.030375699992873706
downstream,australian\herding\budget_50\seed_2\catboost\metrics.json,australian,herding,budget_50,seed_2,catboost,0.8188405797101449,0.8759846710666384,sklearn_hist_gradient_boosting,0.5023659802554967,100,0.42289800000435207
downstream,australian\herding\budget_50\seed_2\lightgbm\metrics.json,australian,herding,budget_50,seed_2,lightgbm,0.8188405797101449,0.888758782201405,lightgbm,0.45815583018706707,100,0.019702699995832518
downstream,australian\herding\budget_50\seed_2\mlp\metrics.json,australian,herding,budget_50,seed_2,mlp,0.7391304347826086,0.8016819246327443,sklearn_mlp,1.1377555001711228,100,0.6261263000051258
downstream,australian\herding\budget_50\seed_2\random_forest\metrics.json,australian,herding,budget_50,seed_2,random_forest,0.855072463768116,0.9218650202256758,sklearn_random_forest,0.37882523752759495,100,0.6269683999998961
downstream,australian\herding\budget_50\seed_2\xgboost\metrics.json,australian,herding,budget_50,seed_2,xgboost,0.8043478260869565,0.890568447945497,xgboost,0.4378018613659343,100,0.035164599990821443
downstream,australian\k_center\budget_10\seed_0\catboost\metrics.json,australian,k_center,budget_10,seed_0,catboost,0.4420289855072464,0.5,sklearn_hist_gradient_boosting,0.6931471805599453,20,0.7292714000004707
downstream,australian\k_center\budget_10\seed_0\lightgbm\metrics.json,australian,k_center,budget_10,seed_0,lightgbm,0.4420289855072464,0.5,lightgbm,0.6931471805599453,20,0.006449200000133715
downstream,australian\k_center\budget_10\seed_0\mlp\metrics.json,australian,k_center,budget_10,seed_0,mlp,0.7101449275362319,0.7098147753885459,sklearn_mlp,1.3267635669990958,20,0.18107249999957276
downstream,australian\k_center\budget_10\seed_0\random_forest\metrics.json,australian,k_center,budget_10,seed_0,random_forest,0.7101449275362319,0.8120076644666808,sklearn_random_forest,0.5769408764773818,20,0.5324058999995032
downstream,australian\k_center\budget_10\seed_0\xgboost\metrics.json,australian,k_center,budget_10,seed_0,xgboost,0.7028985507246377,0.7569725356610603,xgboost,0.581446398225854,20,0.034758200000396755
downstream,australian\k_center\budget_10\seed_1\catboost\metrics.json,australian,k_center,budget_10,seed_1,catboost,0.4420289855072464,0.5,sklearn_hist_gradient_boosting,0.6931471805599453,20,0.7293378999993365
downstream,australian\k_center\budget_10\seed_1\lightgbm\metrics.json,australian,k_center,budget_10,seed_1,lightgbm,0.4420289855072464,0.5,lightgbm,0.6931471805599453,20,0.010977799999636773
downstream,australian\k_center\budget_10\seed_1\mlp\metrics.json,australian,k_center,budget_10,seed_1,mlp,0.5,0.5579093038109432,sklearn_mlp,3.088001225029833,20,0.2300532999997813
downstream,australian\k_center\budget_10\seed_1\random_forest\metrics.json,australian,k_center,budget_10,seed_1,random_forest,0.7608695652173914,0.8375558867362145,sklearn_random_forest,0.5591786774125151,20,0.8113037000002805
downstream,australian\k_center\budget_10\seed_1\xgboost\metrics.json,australian,k_center,budget_10,seed_1,xgboost,0.7608695652173914,0.7798594847775175,xgboost,0.5482032443488836,20,0.03982610000002751
downstream,australian\k_center\budget_10\seed_2\catboost\metrics.json,australian,k_center,budget_10,seed_2,catboost,0.4420289855072464,0.5,sklearn_hist_gradient_boosting,0.6931471805599453,20,0.39850939999996626
downstream,australian\k_center\budget_10\seed_2\lightgbm\metrics.json,australian,k_center,budget_10,seed_2,lightgbm,0.4420289855072464,0.5,lightgbm,0.6931471805599453,20,0.006213999999999942
downstream,australian\k_center\budget_10\seed_2\mlp\metrics.json,australian,k_center,budget_10,seed_2,mlp,0.6739130434782609,0.7000212901852246,sklearn_mlp,1.7439408959501677,20,0.14023069999984727
downstream,australian\k_center\budget_10\seed_2\random_forest\metrics.json,australian,k_center,budget_10,seed_2,random_forest,0.717391304347826,0.8322333404300617,sklearn_random_forest,0.5916005929088051,20,0.6990752000001521
downstream,australian\k_center\budget_10\seed_2\xgboost\metrics.json,australian,k_center,budget_10,seed_2,xgboost,0.6304347826086957,0.6651053864168618,xgboost,0.6530752399271603,20,0.06355429999985063
downstream,australian\k_center\budget_100\seed_0\catboost\metrics.json,australian,k_center,budget_100,seed_0,catboost,0.8478260869565217,0.8980200127741111,sklearn_hist_gradient_boosting,0.430103603090833,200,1.1522496000006868
downstream,australian\k_center\budget_100\seed_0\lightgbm\metrics.json,australian,k_center,budget_100,seed_0,lightgbm,0.8478260869565217,0.9058973813072174,lightgbm,0.3868134481776253,200,0.04799950000051467
downstream,australian\k_center\budget_100\seed_0\mlp\metrics.json,australian,k_center,budget_100,seed_0,mlp,0.7028985507246377,0.7796465829252714,sklearn_mlp,0.8121654081588865,200,0.6663022000002456
downstream,australian\k_center\budget_100\seed_0\random_forest\metrics.json,australian,k_center,budget_100,seed_0,random_forest,0.8623188405797102,0.936768149882904,sklearn_random_forest,0.3679767216099408,200,0.6862240999998903
downstream,australian\k_center\budget_100\seed_0\xgboost\metrics.json,australian,k_center,budget_100,seed_0,xgboost,0.8478260869565217,0.9244198424526293,xgboost,0.34060375013174904,200,0.06375329999991663
downstream,australian\k_center\budget_100\seed_1\catboost\metrics.json,australian,k_center,budget_100,seed_1,catboost,0.8333333333333334,0.8931232701724505,sklearn_hist_gradient_boosting,0.41006492396672095,200,1.0173736999995526
downstream,australian\k_center\budget_100\seed_1\lightgbm\metrics.json,australian,k_center,budget_100,seed_1,lightgbm,0.855072463768116,0.9082393016819246,lightgbm,0.384830338500754,200,0.03190919999997277
downstream,australian\k_center\budget_100\seed_1\mlp\metrics.json,australian,k_center,budget_100,seed_1,mlp,0.6811594202898551,0.739833936555248,sklearn_mlp,1.0120541091387918,200,0.8579833000003418
downstream,australian\k_center\budget_100\seed_1\random_forest\metrics.json,australian,k_center,budget_100,seed_1,random_forest,0.855072463768116,0.9233553331913987,sklearn_random_forest,0.3844451837150013,200,0.6830920000002152
downstream,australian\k_center\budget_100\seed_1\xgboost\metrics.json,australian,k_center,budget_100,seed_1,xgboost,0.8623188405797102,0.9246327443048755,xgboost,0.34439300081781793,200,0.04279150000002119
downstream,australian\k_center\budget_100\seed_2\catboost\metrics.json,australian,k_center,budget_100,seed_2,catboost,0.8260869565217391,0.890142644241005,sklearn_hist_gradient_boosting,0.4190237315922076,200,0.7036156000003757
downstream,australian\k_center\budget_100\seed_2\lightgbm\metrics.json,australian,k_center,budget_100,seed_2,lightgbm,0.8695652173913043,0.9190972961464764,lightgbm,0.35216062370178575,200,0.031758300000547024
downstream,australian\k_center\budget_100\seed_2\mlp\metrics.json,australian,k_center,budget_100,seed_2,mlp,0.7028985507246377,0.7311049606131574,sklearn_mlp,0.9635162182830577,200,0.8327143999995315
downstream,australian\k_center\budget_100\seed_2\random_forest\metrics.json,australian,k_center,budget_100,seed_2,random_forest,0.8695652173913043,0.9276133702363211,sklearn_random_forest,0.3775187313322384,200,0.7131509000000733
downstream,australian\k_center\budget_100\seed_2\xgboost\metrics.json,australian,k_center,budget_100,seed_2,xgboost,0.8695652173913043,0.9265488609750904,xgboost,0.3398287720801765,200,0.05273060000035912
downstream,australian\k_center\budget_25\seed_0\catboost\metrics.json,australian,k_center,budget_25,seed_0,catboost,0.7028985507246377,0.7437726208218012,sklearn_hist_gradient_boosting,0.5922774303677119,50,0.16766239999924437
downstream,australian\k_center\budget_25\seed_0\lightgbm\metrics.json,australian,k_center,budget_25,seed_0,lightgbm,0.7391304347826086,0.765701511603151,lightgbm,0.5956137051369569,50,0.015368900000794383
downstream,australian\k_center\budget_25\seed_0\mlp\metrics.json,australian,k_center,budget_25,seed_0,mlp,0.5072463768115942,0.5441771343410687,sklearn_mlp,1.9632849015125393,50,0.35174929999993765
downstream,australian\k_center\budget_25\seed_0\random_forest\metrics.json,australian,k_center,budget_25,seed_0,random_forest,0.8405797101449275,0.9205876091121993,sklearn_random_forest,0.48231621685883147,50,0.6098434000005
downstream,australian\k_center\budget_25\seed_0\xgboost\metrics.json,australian,k_center,budget_25,seed_0,xgboost,0.855072463768116,0.9058973813072174,xgboost,0.4030876284959667,50,0.024854500000401458
downstream,australian\k_center\budget_25\seed_1\catboost\metrics.json,australian,k_center,budget_25,seed_1,catboost,0.7391304347826086,0.812433468171173,sklearn_hist_gradient_boosting,0.5483162186146536,50,0.23859440000069299
downstream,australian\k_center\budget_25\seed_1\lightgbm\metrics.json,australian,k_center,budget_25,seed_1,lightgbm,0.7536231884057971,0.8379816904407068,lightgbm,0.544425988238744,50,0.019169399999555026
downstream,australian\k_center\budget_25\seed_1\mlp\metrics.json,australian,k_center,budget_25,seed_1,mlp,0.6956521739130435,0.7229082393016819,sklearn_mlp,1.5031484671280808,50,0.4187992999995913
downstream,australian\k_center\budget_25\seed_1\random_forest\metrics.json,australian,k_center,budget_25,seed_1,random_forest,0.8405797101449275,0.8950393868426656,sklearn_random_forest,0.49710462175933545,50,0.6217023999997764
downstream,australian\k_center\budget_25\seed_1\xgboost\metrics.json,australian,k_center,budget_25,seed_1,xgboost,0.8260869565217391,0.8916329572067276,xgboost,0.4053417005120014,50,0.02641310000035446
downstream,australian\k_center\budget_25\seed_2\catboost\metrics.json,australian,k_center,budget_25,seed_2,catboost,0.8260869565217391,0.8823717266340216,sklearn_hist_gradient_boosting,0.4679009712071694,50,0.2957474999993792
downstream,australian\k_center\budget_25\seed_2\lightgbm\metrics.json,australian,k_center,budget_25,seed_2,lightgbm,0.8623188405797102,0.8836491377474984,lightgbm,0.45569236877905245,50,0.017685900000287802
downstream,australian\k_center\budget_25\seed_2\mlp\metrics.json,australian,k_center,budget_25,seed_2,mlp,0.5797101449275363,0.6365765382158826,sklearn_mlp,1.783807299627775,50,0.41816319999998086
downstream,australian\k_center\budget_25\seed_2\random_forest\metrics.json,australian,k_center,budget_25,seed_2,random_forest,0.8405797101449275,0.9050457738982329,sklearn_random_forest,0.500198300300131,50,0.576301400000375
downstream,australian\k_center\budget_25\seed_2\xgboost\metrics.json,australian,k_center,budget_25,seed_2,xgboost,0.8478260869565217,0.9029167553757718,xgboost,0.4054020200287365,50,0.029629599999680067
downstream,australian\k_center\budget_50\seed_0\catboost\metrics.json,australian,k_center,budget_50,seed_0,catboost,0.8695652173913043,0.9193101979987225,sklearn_hist_gradient_boosting,0.36264277924215826,100,0.24797029999990627
downstream,australian\k_center\budget_50\seed_0\lightgbm\metrics.json,australian,k_center,budget_50,seed_0,lightgbm,0.8405797101449275,0.9203747072599531,lightgbm,0.37623536893593146,100,0.020366800000374496
downstream,australian\k_center\budget_50\seed_0\mlp\metrics.json,australian,k_center,budget_50,seed_0,mlp,0.6014492753623188,0.6118799233553331,sklearn_mlp,1.3865853872834617,100,0.7020241999998689
downstream,australian\k_center\budget_50\seed_0\random_forest\metrics.json,australian,k_center,budget_50,seed_0,random_forest,0.8478260869565217,0.9276133702363211,sklearn_random_forest,0.40891293176732135,100,0.6453123000001142
downstream,australian\k_center\budget_50\seed_0\xgboost\metrics.json,australian,k_center,budget_50,seed_0,xgboost,0.8405797101449275,0.9065360868639556,xgboost,0.385699928830524,100,0.031455999999707274
downstream,australian\k_center\budget_50\seed_1\catboost\metrics.json,australian,k_center,budget_50,seed_1,catboost,0.8333333333333334,0.9012135405578029,sklearn_hist_gradient_boosting,0.3933346899160849,100,0.2696797999997216
downstream,australian\k_center\budget_50\seed_1\lightgbm\metrics.json,australian,k_center,budget_50,seed_1,lightgbm,0.8695652173913043,0.9167553757717692,lightgbm,0.362256693732964,100,0.02184520000082557
downstream,australian\k_center\budget_50\seed_1\mlp\metrics.json,australian,k_center,budget_50,seed_1,mlp,0.6521739130434783,0.691718117947626,sklearn_mlp,1.1532081735120356,100,0.5743333000000348
downstream,australian\k_center\budget_50\seed_1\random_forest\metrics.json,australian,k_center,budget_50,seed_1,random_forest,0.8623188405797102,0.9205876091121993,sklearn_random_forest,0.4043985922262397,100,0.6288095999998404
downstream,australian\k_center\budget_50\seed_1\xgboost\metrics.json,australian,k_center,budget_50,seed_1,xgboost,0.8695652173913043,0.9197360017032148,xgboost,0.36269569100072907,100,0.04171539999970264
downstream,australian\k_center\budget_50\seed_2\catboost\metrics.json,australian,k_center,budget_50,seed_2,catboost,0.8695652173913043,0.9249520970832447,sklearn_hist_gradient_boosting,0.3477672496839259,100,0.8138602000008177
downstream,australian\k_center\budget_50\seed_2\lightgbm\metrics.json,australian,k_center,budget_50,seed_2,lightgbm,0.8623188405797102,0.9331488183947201,lightgbm,0.34501506634654666,100,0.022325099999761733
downstream,australian\k_center\budget_50\seed_2\mlp\metrics.json,australian,k_center,budget_50,seed_2,mlp,0.6231884057971014,0.6231637215243774,sklearn_mlp,1.5176979902974213,100,0.5588029000000461
downstream,australian\k_center\budget_50\seed_2\random_forest\metrics.json,australian,k_center,budget_50,seed_2,random_forest,0.8623188405797102,0.9357036406216733,sklearn_random_forest,0.4099496881546727,100,0.7017152999997052
downstream,australian\k_center\budget_50\seed_2\xgboost\metrics.json,australian,k_center,budget_50,seed_2,xgboost,0.8768115942028986,0.9361294443261655,xgboost,0.33627657503642544,100,0.029621700000461715
downstream,australian\math_full\budget_50\seed_0\catboost\metrics.json,australian,math_full,budget_50,seed_0,catboost,0.8768115942028986,0.9316585054289972,sklearn_hist_gradient_boosting,0.3336966123043996,100,0.36062809999930323
downstream,australian\math_full\budget_50\seed_0\lightgbm\metrics.json,australian,math_full,budget_50,seed_0,lightgbm,0.8623188405797102,0.9314456035767511,lightgbm,0.33789323176811786,100,0.027380799998354632
downstream,australian\math_full\budget_50\seed_0\mlp\metrics.json,australian,math_full,budget_50,seed_0,mlp,0.7028985507246377,0.7783691718117948,sklearn_mlp,1.3372249407397983,100,0.9038414999995439
downstream,australian\math_full\budget_50\seed_0\random_forest\metrics.json,australian,math_full,budget_50,seed_0,random_forest,0.8478260869565217,0.9250585480093676,sklearn_random_forest,0.3663601518666739,100,0.5511709000020346
downstream,australian\math_full\budget_50\seed_0\xgboost\metrics.json,australian,math_full,budget_50,seed_0,xgboost,0.8623188405797102,0.9416648924845645,xgboost,0.3174917766333896,100,0.02932890000010957
downstream,australian\math_no_anchor\budget_50\seed_0\catboost\metrics.json,australian,math_no_anchor,budget_50,seed_0,catboost,0.8768115942028986,0.9301681924632744,sklearn_hist_gradient_boosting,0.3391724636310387,100,0.24748030000046128
downstream,australian\math_no_anchor\budget_50\seed_0\lightgbm\metrics.json,australian,math_no_anchor,budget_50,seed_0,lightgbm,0.8768115942028986,0.9276133702363211,lightgbm,0.3448954063495096,100,0.02149220000137575
downstream,australian\math_no_anchor\budget_50\seed_0\mlp\metrics.json,australian,math_no_anchor,budget_50,seed_0,mlp,0.6956521739130435,0.7768788588460719,sklearn_mlp,1.3607331984051014,100,0.6626032999993186
downstream,australian\math_no_anchor\budget_50\seed_0\random_forest\metrics.json,australian,math_no_anchor,budget_50,seed_0,random_forest,0.8478260869565217,0.9265488609750905,sklearn_random_forest,0.3639097175448027,100,0.49732289999883506
downstream,australian\math_no_anchor\budget_50\seed_0\xgboost\metrics.json,australian,math_no_anchor,budget_50,seed_0,xgboost,0.8623188405797102,0.9452842239727485,xgboost,0.3169488152532292,100,0.033373499998560874
downstream,australian\math_no_hist\budget_50\seed_0\catboost\metrics.json,australian,math_no_hist,budget_50,seed_0,catboost,0.855072463768116,0.9263359591228443,sklearn_hist_gradient_boosting,0.3468644124635605,100,0.12102669999876525
downstream,australian\math_no_hist\budget_50\seed_0\lightgbm\metrics.json,australian,math_no_hist,budget_50,seed_0,lightgbm,0.8768115942028986,0.9254843517138599,lightgbm,0.3478766333601249,100,0.01932880000094883
downstream,australian\math_no_hist\budget_50\seed_0\mlp\metrics.json,australian,math_no_hist,budget_50,seed_0,mlp,0.6956521739130435,0.7702789014264424,sklearn_mlp,1.3430448747279249,100,0.5619366999999329
downstream,australian\math_no_hist\budget_50\seed_0\random_forest\metrics.json,australian,math_no_hist,budget_50,seed_0,random_forest,0.8478260869565217,0.9265488609750905,sklearn_random_forest,0.36291775819242367,100,0.6398685000021942
