kind,path,dataset,method,budget,seed,backend,gain_rank_correlation,root_agreement,top5_overlap,train_seconds
split_fidelity,diabetes\gain_herding\budget_100\seed_2\split_fidelity.json,diabetes,gain_herding,budget_100,seed_2,xgboost,0.5189050669772859,0.0,0.4,0.035956800002168166
split_fidelity,diabetes\gain_herding\budget_25\seed_0\split_fidelity.json,diabetes,gain_herding,budget_25,seed_0,xgboost,0.375409115960969,0.0,0.2,0.024818499994580634
split_fidelity,diabetes\gain_herding\budget_25\seed_1\split_fidelity.json,diabetes,gain_herding,budget_25,seed_1,xgboost,0.16708069658020652,0.0,0.2,0.02774879999924451
split_fidelity,diabetes\gain_herding\budget_25\seed_2\split_fidelity.json,diabetes,gain_herding,budget_25,seed_2,xgboost,0.0347064887616535,0.0,0.2,0.02873300001374446
split_fidelity,diabetes\gain_herding\budget_50\seed_0\split_fidelity.json,diabetes,gain_herding,budget_50,seed_0,xgboost,0.229980999673402,0.0,0.0,0.0265650000073947
split_fidelity,diabetes\gain_herding\budget_50\seed_1\split_fidelity.json,diabetes,gain_herding,budget_50,seed_1,xgboost,0.41217632378068497,0.0,0.2,0.03324270001030527
split_fidelity,diabetes\gain_herding\budget_50\seed_2\split_fidelity.json,diabetes,gain_herding,budget_50,seed_2,xgboost,0.34043098427489804,0.0,0.4,0.02846329999738373
split_fidelity,diabetes\gain_path_diverse\budget_25\seed_0\split_fidelity.json,diabetes,gain_path_diverse,budget_25,seed_0,xgboost,0.3516425587694006,1.0,0.2,0.028637800001888536
split_fidelity,diabetes\gain_path_diverse\budget_50\seed_0\split_fidelity.json,diabetes,gain_path_diverse,budget_50,seed_0,xgboost,0.3116093639360999,1.0,0.6,0.034330900001805276
split_fidelity,diabetes\gain_path_dual\budget_25\seed_0\split_fidelity.json,diabetes,gain_path_dual,budget_25,seed_0,xgboost,0.07231370360248303,0.0,0.0,0.024491000000125496
split_fidelity,diabetes\gain_path_dual\budget_50\seed_0\split_fidelity.json,diabetes,gain_path_dual,budget_50,seed_0,xgboost,0.46066110755870265,0.0,0.0,0.030911700003343867
split_fidelity,diabetes\gain_path_herding\budget_10\seed_0\split_fidelity.json,diabetes,gain_path_herding,budget_10,seed_0,xgboost,-0.014669485289580684,0.0,0.0,0.023792699998011813
split_fidelity,diabetes\gain_path_herding\budget_10\seed_1\split_fidelity.json,diabetes,gain_path_herding,budget_10,seed_1,xgboost,0.261561446541539,0.0,0.0,0.019212600000173552
split_fidelity,diabetes\gain_path_herding\budget_10\seed_2\split_fidelity.json,diabetes,gain_path_herding,budget_10,seed_2,xgboost,0.10030320046230477,0.0,0.0,0.02219909999985248
split_fidelity,diabetes\gain_path_herding\budget_100\seed_0\split_fidelity.json,diabetes,gain_path_herding,budget_100,seed_0,xgboost,0.4751693405141921,1.0,0.2,0.04549510000288137
split_fidelity,diabetes\gain_path_herding\budget_100\seed_1\split_fidelity.json,diabetes,gain_path_herding,budget_100,seed_1,xgboost,0.5481818095210875,0.0,0.0,0.028693100000964478
split_fidelity,diabetes\gain_path_herding\budget_100\seed_2\split_fidelity.json,diabetes,gain_path_herding,budget_100,seed_2,xgboost,0.635259172976121,0.0,0.0,0.031843899996601976
split_fidelity,diabetes\gain_path_herding\budget_25\seed_0\split_fidelity.json,diabetes,gain_path_herding,budget_25,seed_0,xgboost,0.27345240891128664,0.0,0.0,0.024331799999345094
split_fidelity,diabetes\gain_path_herding\budget_25\seed_1\split_fidelity.json,diabetes,gain_path_herding,budget_25,seed_1,xgboost,0.3973114338412776,0.0,0.4,0.023408300010487437
split_fidelity,diabetes\gain_path_herding\budget_25\seed_2\split_fidelity.json,diabetes,gain_path_herding,budget_25,seed_2,xgboost,0.2304298573833492,0.0,0.2,0.019467400008579716
split_fidelity,diabetes\gain_path_herding\budget_50\seed_0\split_fidelity.json,diabetes,gain_path_herding,budget_50,seed_0,xgboost,0.3482169333880156,0.0,0.2,0.01900970000133384
split_fidelity,diabetes\gain_path_herding\budget_50\seed_1\split_fidelity.json,diabetes,gain_path_herding,budget_50,seed_1,xgboost,0.24982911094199253,0.0,0.0,0.027900100001716055
split_fidelity,diabetes\gain_path_herding\budget_50\seed_2\split_fidelity.json,diabetes,gain_path_herding,budget_50,seed_2,xgboost,0.28236458940011644,0.0,0.4,0.03028910000284668
split_fidelity,diabetes\gain_path_prior_weighted\budget_25\seed_0\split_fidelity.json,diabetes,gain_path_prior_weighted,budget_25,seed_0,xgboost,0.23528604196815092,0.0,0.0,0.03466670000125305
split_fidelity,diabetes\gain_path_prior_weighted\budget_25\seed_1\split_fidelity.json,diabetes,gain_path_prior_weighted,budget_25,seed_1,xgboost,0.3876508867843499,0.0,0.4,0.025524700002279133
split_fidelity,diabetes\gain_path_prior_weighted\budget_25\seed_2\split_fidelity.json,diabetes,gain_path_prior_weighted,budget_25,seed_2,xgboost,0.18465140527959012,0.0,0.2,0.030472799997369293
split_fidelity,diabetes\gain_path_prior_weighted\budget_50\seed_0\split_fidelity.json,diabetes,gain_path_prior_weighted,budget_50,seed_0,xgboost,0.3468880078407147,1.0,0.2,0.03766479999831063
split_fidelity,diabetes\gain_path_prior_weighted\budget_50\seed_1\split_fidelity.json,diabetes,gain_path_prior_weighted,budget_50,seed_1,xgboost,0.3396012509082974,0.0,0.0,0.032277199999953154
split_fidelity,diabetes\gain_path_prior_weighted\budget_50\seed_2\split_fidelity.json,diabetes,gain_path_prior_weighted,budget_50,seed_2,xgboost,0.25531741409435055,0.0,0.4,0.03445000000283471
split_fidelity,diabetes\gain_path_refined\budget_25\seed_0\split_fidelity.json,diabetes,gain_path_refined,budget_25,seed_0,xgboost,0.27683369178215994,0.0,0.0,0.027656000005663373
split_fidelity,diabetes\gain_path_refined\budget_25\seed_1\split_fidelity.json,diabetes,gain_path_refined,budget_25,seed_1,xgboost,0.2439579757675055,0.0,0.2,0.024999600005685352
split_fidelity,diabetes\gain_path_refined\budget_25\seed_2\split_fidelity.json,diabetes,gain_path_refined,budget_25,seed_2,xgboost,0.058649660018739114,0.0,0.0,0.025580499990610406
split_fidelity,diabetes\gain_path_refined\budget_50\seed_0\split_fidelity.json,diabetes,gain_path_refined,budget_50,seed_0,xgboost,0.27105064456377315,0.0,0.4,0.024875700008124113
split_fidelity,diabetes\gain_path_refined\budget_50\seed_1\split_fidelity.json,diabetes,gain_path_refined,budget_50,seed_1,xgboost,0.4050635323362065,0.0,0.0,0.026426900003571063
split_fidelity,diabetes\gain_path_refined\budget_50\seed_2\split_fidelity.json,diabetes,gain_path_refined,budget_50,seed_2,xgboost,0.2630176558475213,0.0,0.4,0.02620789999491535
split_fidelity,diabetes\gain_path_refined_weighted\budget_50\seed_0\split_fidelity.json,diabetes,gain_path_refined_weighted,budget_50,seed_0,xgboost,0.2156972035053475,0.0,0.2,0.027658400002110284
split_fidelity,diabetes\gain_path_safeguarded\budget_25\seed_0\split_fidelity.json,diabetes,gain_path_safeguarded,budget_25,seed_0,xgboost,0.27683369178215994,0.0,0.0,0.029364599991822615
split_fidelity,diabetes\gain_path_safeguarded\budget_25\seed_1\split_fidelity.json,diabetes,gain_path_safeguarded,budget_25,seed_1,xgboost,0.2439579757675055,0.0,0.2,0.029409000009763986
split_fidelity,diabetes\gain_path_safeguarded\budget_25\seed_2\split_fidelity.json,diabetes,gain_path_safeguarded,budget_25,seed_2,xgboost,0.058649660018739114,0.0,0.0,0.02774209999188315
split_fidelity,diabetes\gain_path_safeguarded\budget_50\seed_0\split_fidelity.json,diabetes,gain_path_safeguarded,budget_50,seed_0,xgboost,0.27105064456377315,0.0,0.4,0.02860309999960009
split_fidelity,diabetes\gain_path_safeguarded\budget_50\seed_1\split_fidelity.json,diabetes,gain_path_safeguarded,budget_50,seed_1,xgboost,0.4050635323362065,0.0,0.0,0.030251300006057136
split_fidelity,diabetes\gain_path_safeguarded\budget_50\seed_2\split_fidelity.json,diabetes,gain_path_safeguarded,budget_50,seed_2,xgboost,0.2630176558475213,0.0,0.4,0.02623259999381844
split_fidelity,diabetes\gain_weighted_coreset\budget_10\seed_0\split_fidelity.json,diabetes,gain_weighted_coreset,budget_10,seed_0,xgboost,0.027837818825313082,0.0,0.0,0.040110900001309346
split_fidelity,diabetes\gain_weighted_coreset\budget_10\seed_1\split_fidelity.json,diabetes,gain_weighted_coreset,budget_10,seed_1,xgboost,0.17991681198550433,0.0,0.0,0.028258000000278116
split_fidelity,diabetes\gain_weighted_coreset\budget_10\seed_2\split_fidelity.json,diabetes,gain_weighted_coreset,budget_10,seed_2,xgboost,0.10882179386869574,0.0,0.0,0.026571299998977338
split_fidelity,diabetes\gain_weighted_coreset\budget_100\seed_0\split_fidelity.json,diabetes,gain_weighted_coreset,budget_100,seed_0,xgboost,0.5277767862801225,0.0,0.8,0.04952960000082385
split_fidelity,diabetes\gain_weighted_coreset\budget_100\seed_1\split_fidelity.json,diabetes,gain_weighted_coreset,budget_100,seed_1,xgboost,0.5073797178644767,0.0,0.2,0.04337090000080934
split_fidelity,diabetes\gain_weighted_coreset\budget_100\seed_2\split_fidelity.json,diabetes,gain_weighted_coreset,budget_100,seed_2,xgboost,0.590320326150262,0.0,0.4,0.050089200000002165
split_fidelity,diabetes\gain_weighted_coreset\budget_25\seed_0\split_fidelity.json,diabetes,gain_weighted_coreset,budget_25,seed_0,xgboost,0.4391103790186214,0.0,0.2,0.02985400000034133
split_fidelity,diabetes\gain_weighted_coreset\budget_25\seed_1\split_fidelity.json,diabetes,gain_weighted_coreset,budget_25,seed_1,xgboost,0.17022462415662667,0.0,0.2,0.029156499998862273
split_fidelity,diabetes\gain_weighted_coreset\budget_25\seed_2\split_fidelity.json,diabetes,gain_weighted_coreset,budget_25,seed_2,xgboost,0.05386815146107286,0.0,0.2,0.030331500000102096
split_fidelity,diabetes\gain_weighted_coreset\budget_50\seed_0\split_fidelity.json,diabetes,gain_weighted_coreset,budget_50,seed_0,xgboost,0.37130838762933976,0.0,0.2,0.046389799999815295
split_fidelity,diabetes\gain_weighted_coreset\budget_50\seed_1\split_fidelity.json,diabetes,gain_weighted_coreset,budget_50,seed_1,xgboost,0.42632376199941674,0.0,0.2,0.04045659999974305
split_fidelity,diabetes\gain_weighted_coreset\budget_50\seed_2\split_fidelity.json,diabetes,gain_weighted_coreset,budget_50,seed_2,xgboost,0.23726266744321486,0.0,0.2,0.030402000000322005
split_fidelity,diabetes\gradient_sampling\budget_10\seed_0\split_fidelity.json,diabetes,gradient_sampling,budget_10,seed_0,xgboost,-0.17151098548562585,0.0,0.0,0.03539510000064183
split_fidelity,diabetes\gradient_sampling\budget_10\seed_1\split_fidelity.json,diabetes,gradient_sampling,budget_10,seed_1,xgboost,-0.023389946869871423,0.0,0.0,0.03774729999986448
split_fidelity,diabetes\gradient_sampling\budget_10\seed_2\split_fidelity.json,diabetes,gradient_sampling,budget_10,seed_2,xgboost,-0.029305079380405503,0.0,0.0,0.0382820000004358
split_fidelity,diabetes\gradient_sampling\budget_100\seed_0\split_fidelity.json,diabetes,gradient_sampling,budget_100,seed_0,xgboost,0.11203611163650307,0.0,0.0,0.054996299999402254
split_fidelity,diabetes\gradient_sampling\budget_100\seed_1\split_fidelity.json,diabetes,gradient_sampling,budget_100,seed_1,xgboost,0.4713170392512018,0.0,0.6,0.06275759999971342
split_fidelity,diabetes\gradient_sampling\budget_100\seed_2\split_fidelity.json,diabetes,gradient_sampling,budget_100,seed_2,xgboost,0.39569476641899837,0.0,0.0,0.07766690000062226
split_fidelity,diabetes\gradient_sampling\budget_25\seed_0\split_fidelity.json,diabetes,gradient_sampling,budget_25,seed_0,xgboost,-0.08083431986823408,0.0,0.0,0.04286709999996674
split_fidelity,diabetes\gradient_sampling\budget_25\seed_1\split_fidelity.json,diabetes,gradient_sampling,budget_25,seed_1,xgboost,-0.04199198754247138,0.0,0.0,0.05119430000013381
split_fidelity,diabetes\gradient_sampling\budget_25\seed_2\split_fidelity.json,diabetes,gradient_sampling,budget_25,seed_2,xgboost,-0.09405926246545732,0.0,0.0,0.04991439999957947
split_fidelity,diabetes\gradient_sampling\budget_50\seed_0\split_fidelity.json,diabetes,gradient_sampling,budget_50,seed_0,xgboost,-0.019863258213667672,0.0,0.0,0.06253349999951752
split_fidelity,diabetes\gradient_sampling\budget_50\seed_1\split_fidelity.json,diabetes,gradient_sampling,budget_50,seed_1,xgboost,0.2004415726224208,0.0,0.0,0.06287060000067868
split_fidelity,diabetes\gradient_sampling\budget_50\seed_2\split_fidelity.json,diabetes,gradient_sampling,budget_50,seed_2,xgboost,0.018719894731733203,0.0,0.0,0.10881090000020777
split_fidelity,diabetes\herding\budget_10\seed_0\split_fidelity.json,diabetes,herding,budget_10,seed_0,xgboost,0.01210893895075582,0.0,0.0,0.04640040000049339
split_fidelity,diabetes\herding\budget_10\seed_1\split_fidelity.json,diabetes,herding,budget_10,seed_1,xgboost,-0.03304374299989526,0.0,0.0,0.01853290000144625
split_fidelity,diabetes\herding\budget_10\seed_2\split_fidelity.json,diabetes,herding,budget_10,seed_2,xgboost,0.10022698738352626,0.0,0.0,0.0213980000007723
split_fidelity,diabetes\herding\budget_100\seed_0\split_fidelity.json,diabetes,herding,budget_100,seed_0,xgboost,0.42452780973617427,0.0,0.2,0.09305380000023433
split_fidelity,diabetes\herding\budget_100\seed_1\split_fidelity.json,diabetes,herding,budget_100,seed_1,xgboost,0.40231787685262027,0.0,0.2,0.04177049999998417
split_fidelity,diabetes\herding\budget_100\seed_2\split_fidelity.json,diabetes,herding,budget_100,seed_2,xgboost,0.40554455445544557,0.0,0.2,0.03797599999961676
split_fidelity,diabetes\herding\budget_25\seed_0\split_fidelity.json,diabetes,herding,budget_25,seed_0,xgboost,-0.012810864123274979,0.0,0.0,0.022715700004482642
split_fidelity,diabetes\herding\budget_25\seed_1\split_fidelity.json,diabetes,herding,budget_25,seed_1,xgboost,-0.015554097710565562,0.0,0.0,0.021955500007607043
split_fidelity,diabetes\herding\budget_25\seed_2\split_fidelity.json,diabetes,herding,budget_25,seed_2,xgboost,0.1471594065633379,0.0,0.2,0.02631380000093486
split_fidelity,diabetes\herding\budget_50\seed_0\split_fidelity.json,diabetes,herding,budget_50,seed_0,xgboost,0.144035452872633,0.0,0.0,0.029516800001147203
split_fidelity,diabetes\herding\budget_50\seed_1\split_fidelity.json,diabetes,herding,budget_50,seed_1,xgboost,0.1153619888647235,0.0,0.2,0.027742699996451847
split_fidelity,diabetes\herding\budget_50\seed_2\split_fidelity.json,diabetes,herding,budget_50,seed_2,xgboost,0.2114300363954757,0.0,0.0,0.02830010000616312
split_fidelity,diabetes\k_center\budget_10\seed_0\split_fidelity.json,diabetes,k_center,budget_10,seed_0,xgboost,0.0004394687112473159,0.0,0.2,0.12345430000004853
split_fidelity,diabetes\k_center\budget_10\seed_1\split_fidelity.json,diabetes,k_center,budget_10,seed_1,xgboost,0.1434956044627976,0.0,0.0,0.11976870000034978
split_fidelity,diabetes\k_center\budget_10\seed_2\split_fidelity.json,diabetes,k_center,budget_10,seed_2,xgboost,0.18184361240325478,0.0,0.4,0.10044139999990875
split_fidelity,diabetes\k_center\budget_100\seed_0\split_fidelity.json,diabetes,k_center,budget_100,seed_0,xgboost,0.3836928348635944,0.0,0.6,0.07500089999939519
split_fidelity,diabetes\k_center\budget_100\seed_1\split_fidelity.json,diabetes,k_center,budget_100,seed_1,xgboost,0.4028313660483771,0.0,0.2,0.11816760000056092
split_fidelity,diabetes\k_center\budget_100\seed_2\split_fidelity.json,diabetes,k_center,budget_100,seed_2,xgboost,0.3942457775189283,0.0,0.2,0.0743146999993769
split_fidelity,diabetes\k_center\budget_25\seed_0\split_fidelity.json,diabetes,k_center,budget_25,seed_0,xgboost,0.23406586587057424,1.0,0.2,0.10951999999997497
split_fidelity,diabetes\k_center\budget_25\seed_1\split_fidelity.json,diabetes,k_center,budget_25,seed_1,xgboost,0.13628893582170723,1.0,0.2,0.061599099999511964
split_fidelity,diabetes\k_center\budget_25\seed_2\split_fidelity.json,diabetes,k_center,budget_25,seed_2,xgboost,0.2088945454851378,0.0,0.2,0.11671820000083244
split_fidelity,diabetes\k_center\budget_50\seed_0\split_fidelity.json,diabetes,k_center,budget_50,seed_0,xgboost,0.28532360986224026,1.0,0.4,0.10438389999944775
split_fidelity,diabetes\k_center\budget_50\seed_1\split_fidelity.json,diabetes,k_center,budget_50,seed_1,xgboost,0.3826295720541974,0.0,0.2,0.10447389999990264
split_fidelity,diabetes\k_center\budget_50\seed_2\split_fidelity.json,diabetes,k_center,budget_50,seed_2,xgboost,0.2171551711815976,0.0,0.2,0.06972120000045834
split_fidelity,diabetes\math_tuned\budget_50\seed_0\split_fidelity.json,diabetes,math_tuned,budget_50,seed_0,xgboost,0.23342412495504536,1.0,0.2,0.0361720000000787
split_fidelity,diabetes\math_tuned_more_probes\budget_50\seed_0\split_fidelity.json,diabetes,math_tuned_more_probes,budget_50,seed_0,xgboost,0.23342412495504536,1.0,0.2,0.04418179999993299
split_fidelity,diabetes\math_tuned_no_anchor\budget_50\seed_0\split_fidelity.json,diabetes,math_tuned_no_anchor,budget_50,seed_0,xgboost,0.23487386191573728,1.0,0.4,0.036058700003195554
split_fidelity,diabetes\math_tuned_no_hist\budget_50\seed_0\split_fidelity.json,diabetes,math_tuned_no_hist,budget_50,seed_0,xgboost,0.2673282006948635,0.0,0.2,0.034051399998134
split_fidelity,diabetes\random\budget_10\seed_0\split_fidelity.json,diabetes,random,budget_10,seed_0,xgboost,0.004981641619725964,0.0,0.0,0.0830562999999529
split_fidelity,diabetes\random\budget_10\seed_1\split_fidelity.json,diabetes,random,budget_10,seed_1,xgboost,0.09422549923526391,0.0,0.0,0.020528500001091743
split_fidelity,diabetes\random\budget_10\seed_2\split_fidelity.json,diabetes,random,budget_10,seed_2,xgboost,0.03966827736024423,0.0,0.0,0.018803200000547804
split_fidelity,diabetes\random\budget_100\seed_0\split_fidelity.json,diabetes,random,budget_100,seed_0,xgboost,0.4870733207397971,1.0,0.4,0.07811200000014651
split_fidelity,diabetes\random\budget_100\seed_1\split_fidelity.json,diabetes,random,budget_100,seed_1,xgboost,0.3501680294007793,0.0,0.2,0.032473299997946015
split_fidelity,diabetes\random\budget_100\seed_2\split_fidelity.json,diabetes,random,budget_100,seed_2,xgboost,0.23794991263832266,1.0,0.2,0.03085520000240649
split_fidelity,diabetes\random\budget_25\seed_0\split_fidelity.json,diabetes,random,budget_25,seed_0,xgboost,0.26105364899481664,1.0,0.2,0.023337899998296052
split_fidelity,diabetes\random\budget_25\seed_1\split_fidelity.json,diabetes,random,budget_25,seed_1,xgboost,0.10551939171988335,0.0,0.2,0.022681699992972426
split_fidelity,diabetes\random\budget_25\seed_2\split_fidelity.json,diabetes,random,budget_25,seed_2,xgboost,0.042798066354847474,0.0,0.0,0.022458799998275936
split_fidelity,diabetes\random\budget_50\seed_0\split_fidelity.json,diabetes,random,budget_50,seed_0,xgboost,0.22055589266626613,0.0,0.0,0.02315769999404438
split_fidelity,diabetes\random\budget_50\seed_1\split_fidelity.json,diabetes,random,budget_50,seed_1,xgboost,0.2367528533156237,1.0,0.2,0.018749800001387484
split_fidelity,diabetes\random\budget_50\seed_2\split_fidelity.json,diabetes,random,budget_50,seed_2,xgboost,0.2485410430109558,0.0,0.0,0.017335800002911128
split_fidelity,diabetes\refined_no_conf\budget_25\seed_0\split_fidelity.json,diabetes,refined_no_conf,budget_25,seed_0,xgboost,0.35341021425330027,0.0,0.2,0.01567529999999806
split_fidelity,diabetes\refined_no_conf\budget_25\seed_1\split_fidelity.json,diabetes,refined_no_conf,budget_25,seed_1,xgboost,0.4282107592161813,0.0,0.2,0.016307100000062746
split_fidelity,diabetes\refined_no_conf\budget_25\seed_2\split_fidelity.json,diabetes,refined_no_conf,budget_25,seed_2,xgboost,0.058649660018739114,0.0,0.0,0.015055500000016764
split_fidelity,diabetes\refined_no_conf\budget_50\seed_0\split_fidelity.json,diabetes,refined_no_conf,budget_50,seed_0,xgboost,0.2803860463295791,0.0,0.0,0.014077299999939896
split_fidelity,diabetes\refined_no_conf\budget_50\seed_1\split_fidelity.json,diabetes,refined_no_conf,budget_50,seed_1,xgboost,0.29619996904522783,0.0,0.0,0.014404900000045018
split_fidelity,diabetes\refined_no_conf\budget_50\seed_2\split_fidelity.json,diabetes,refined_no_conf,budget_50,seed_2,xgboost,0.2630176558475213,0.0,0.4,0.014150700000072902
split_fidelity,diabetes\refined_no_gain_weight\budget_25\seed_0\split_fidelity.json,diabetes,refined_no_gain_weight,budget_25,seed_0,xgboost,0.27683369178215994,0.0,0.0,0.015483500000073036
split_fidelity,diabetes\refined_no_gain_weight\budget_25\seed_1\split_fidelity.json,diabetes,refined_no_gain_weight,budget_25,seed_1,xgboost,0.2439579757675055,0.0,0.2,0.02004239999996571
split_fidelity,diabetes\refined_no_gain_weight\budget_25\seed_2\split_fidelity.json,diabetes,refined_no_gain_weight,budget_25,seed_2,xgboost,0.058649660018739114,0.0,0.0,0.017487399999936315
split_fidelity,diabetes\refined_no_gain_weight\budget_50\seed_0\split_fidelity.json,diabetes,refined_no_gain_weight,budget_50,seed_0,xgboost,0.27105064456377315,0.0,0.4,0.026197900000056507
split_fidelity,diabetes\refined_no_gain_weight\budget_50\seed_1\split_fidelity.json,diabetes,refined_no_gain_weight,budget_50,seed_1,xgboost,0.4050635323362065,0.0,0.0,0.028317799999967974
split_fidelity,diabetes\refined_no_gain_weight\budget_50\seed_2\split_fidelity.json,diabetes,refined_no_gain_weight,budget_50,seed_2,xgboost,0.2630176558475213,0.0,0.4,0.03143509999995331
split_fidelity,diabetes\refined_no_grad\budget_25\seed_0\split_fidelity.json,diabetes,refined_no_grad,budget_25,seed_0,xgboost,0.1022081395670266,0.0,0.2,0.02606490000005124
split_fidelity,diabetes\refined_no_grad\budget_25\seed_1\split_fidelity.json,diabetes,refined_no_grad,budget_25,seed_1,xgboost,0.2754487882039827,0.0,0.2,0.02902849999998125
split_fidelity,diabetes\refined_no_grad\budget_25\seed_2\split_fidelity.json,diabetes,refined_no_grad,budget_25,seed_2,xgboost,0.45064081485289126,0.0,0.2,0.02460740000003625
split_fidelity,diabetes\refined_no_grad\budget_50\seed_0\split_fidelity.json,diabetes,refined_no_grad,budget_50,seed_0,xgboost,0.35155928238944595,0.0,0.4,0.03181819999997515
split_fidelity,diabetes\refined_no_grad\budget_50\seed_1\split_fidelity.json,diabetes,refined_no_grad,budget_50,seed_1,xgboost,0.38610982102375335,1.0,0.2,0.02895330000001195
split_fidelity,diabetes\refined_no_grad\budget_50\seed_2\split_fidelity.json,diabetes,refined_no_grad,budget_50,seed_2,xgboost,0.5130300321222455,0.0,0.4,0.024766499999941516
split_fidelity,diabetes\refined_no_hess\budget_25\seed_0\split_fidelity.json,diabetes,refined_no_hess,budget_25,seed_0,xgboost,0.23413444777952383,0.0,0.0,0.019724500000052103
split_fidelity,diabetes\refined_no_hess\budget_25\seed_1\split_fidelity.json,diabetes,refined_no_hess,budget_25,seed_1,xgboost,0.01087034188057516,0.0,0.0,0.018897499999980027
split_fidelity,diabetes\refined_no_hess\budget_25\seed_2\split_fidelity.json,diabetes,refined_no_hess,budget_25,seed_2,xgboost,0.1779132886513937,0.0,0.2,0.018281999999999243
split_fidelity,diabetes\refined_no_hess\budget_50\seed_0\split_fidelity.json,diabetes,refined_no_hess,budget_50,seed_0,xgboost,0.3675721981571377,0.0,0.2,0.017482700000073237
split_fidelity,diabetes\refined_no_hess\budget_50\seed_1\split_fidelity.json,diabetes,refined_no_hess,budget_50,seed_1,xgboost,0.3646436210365137,0.0,0.0,0.015419399999927919
split_fidelity,diabetes\refined_no_hess\budget_50\seed_2\split_fidelity.json,diabetes,refined_no_hess,budget_50,seed_2,xgboost,0.36121351901322596,0.0,0.2,0.015374700000052144
split_fidelity,diabetes\refined_no_path\budget_25\seed_0\split_fidelity.json,diabetes,refined_no_path,budget_25,seed_0,xgboost,0.2916356627785714,0.0,0.0,0.013755199999991419
split_fidelity,diabetes\refined_no_path\budget_25\seed_1\split_fidelity.json,diabetes,refined_no_path,budget_25,seed_1,xgboost,0.2856278612724177,0.0,0.4,0.01316389999999501
split_fidelity,diabetes\refined_no_path\budget_25\seed_2\split_fidelity.json,diabetes,refined_no_path,budget_25,seed_2,xgboost,0.14955372094947203,0.0,0.0,0.012928600000009283
split_fidelity,diabetes\refined_no_path\budget_50\seed_0\split_fidelity.json,diabetes,refined_no_path,budget_50,seed_0,xgboost,0.2527910028977781,0.0,0.0,0.016252500000064174
split_fidelity,diabetes\refined_no_path\budget_50\seed_1\split_fidelity.json,diabetes,refined_no_path,budget_50,seed_1,xgboost,0.37148307903068295,0.0,0.2,0.01592100000004848
split_fidelity,diabetes\refined_no_path\budget_50\seed_2\split_fidelity.json,diabetes,refined_no_path,budget_50,seed_2,xgboost,0.37945253348864294,0.0,0.4,0.016004099999918253
split_fidelity,diabetes\refined_no_raw\budget_25\seed_0\split_fidelity.json,diabetes,refined_no_raw,budget_25,seed_0,xgboost,0.2256007822228119,0.0,0.2,0.01435150000008889
split_fidelity,diabetes\refined_no_raw\budget_25\seed_1\split_fidelity.json,diabetes,refined_no_raw,budget_25,seed_1,xgboost,0.20643842871137516,0.0,0.2,0.014116500000000087
split_fidelity,diabetes\refined_no_raw\budget_25\seed_2\split_fidelity.json,diabetes,refined_no_raw,budget_25,seed_2,xgboost,0.2592410314420567,0.0,0.2,0.014312900000049922
split_fidelity,diabetes\refined_no_raw\budget_50\seed_0\split_fidelity.json,diabetes,refined_no_raw,budget_50,seed_0,xgboost,0.18452245302035913,0.0,0.0,0.019215299999927993
split_fidelity,diabetes\refined_no_raw\budget_50\seed_1\split_fidelity.json,diabetes,refined_no_raw,budget_50,seed_1,xgboost,0.28625459673954956,0.0,0.2,0.01740559999996094
split_fidelity,diabetes\refined_no_raw\budget_50\seed_2\split_fidelity.json,diabetes,refined_no_raw,budget_50,seed_2,xgboost,0.3246893555324062,0.0,0.0,0.02017220000004727
split_fidelity,diabetes\refined_no_refine\budget_25\seed_0\split_fidelity.json,diabetes,refined_no_refine,budget_25,seed_0,xgboost,0.27345240891128664,0.0,0.0,0.016787199999953373
split_fidelity,diabetes\refined_no_refine\budget_25\seed_1\split_fidelity.json,diabetes,refined_no_refine,budget_25,seed_1,xgboost,0.3973114338412776,0.0,0.4,0.01789670000005117
split_fidelity,diabetes\refined_no_refine\budget_25\seed_2\split_fidelity.json,diabetes,refined_no_refine,budget_25,seed_2,xgboost,0.2304298573833492,0.0,0.2,0.014893000000029133
split_fidelity,diabetes\refined_no_refine\budget_50\seed_0\split_fidelity.json,diabetes,refined_no_refine,budget_50,seed_0,xgboost,0.3482169333880156,0.0,0.2,0.02239159999999174
split_fidelity,diabetes\refined_no_refine\budget_50\seed_1\split_fidelity.json,diabetes,refined_no_refine,budget_50,seed_1,xgboost,0.24982911094199253,0.0,0.0,0.01646040000002813
split_fidelity,diabetes\refined_no_refine\budget_50\seed_2\split_fidelity.json,diabetes,refined_no_refine,budget_50,seed_2,xgboost,0.28236458940011644,0.0,0.4,0.01838729999997213
split_fidelity,diabetes\refined_path_occupancy_only\budget_25\seed_0\split_fidelity.json,diabetes,refined_path_occupancy_only,budget_25,seed_0,xgboost,0.206246087383645,0.0,0.2,0.018235199999935503
split_fidelity,diabetes\refined_path_occupancy_only\budget_25\seed_1\split_fidelity.json,diabetes,refined_path_occupancy_only,budget_25,seed_1,xgboost,0.2602273161384515,0.0,0.0,0.01621809999994639
split_fidelity,diabetes\refined_path_occupancy_only\budget_25\seed_2\split_fidelity.json,diabetes,refined_path_occupancy_only,budget_25,seed_2,xgboost,0.17886264099532853,0.0,0.2,0.016247000000021217
