dataset,method,budget,root_agreement_mean,top5_overlap_mean,gain_rank_correlation_mean
bank_marketing,ablation_no_child,budget_50,0.0,0.2,-0.15992864993549577
bank_marketing,ablation_no_entropy_anneal,budget_50,0.0,0.4,-0.17805643845096158
bank_marketing,ablation_no_gain,budget_50,0.0,0.4,-0.04470487925573353
bank_marketing,ablation_no_hist,budget_50,1.0,0.2,0.09594762908057193
bank_marketing,ablation_no_margin,budget_50,0.0,0.4,0.22823406710448418
bank_marketing,ablation_no_marginal,budget_50,0.0,0.4,-0.09254341063736457
bank_marketing,ablation_no_newton,budget_50,0.0,0.2,0.07531271425319352
bank_marketing,ablation_no_pairwise,budget_50,1.0,0.2,-0.022565867580924756
bank_marketing,distribution_matching,budget_10,0.0,0.13333333333333333,0.14727916516142037
bank_marketing,distribution_matching,budget_100,0.0,0.06666666666666667,0.23053466612748322
bank_marketing,distribution_matching,budget_25,0.0,0.26666666666666666,0.1854943774524087
bank_marketing,distribution_matching,budget_50,0.0,0.13333333333333333,0.23822953858718302
bank_marketing,full_data,budget_10,0.3333333333333333,0.7333333333333334,0.9538456071246179
bank_marketing,full_data,budget_100,0.3333333333333333,0.7333333333333334,0.9538456071246179
bank_marketing,full_data,budget_25,0.3333333333333333,0.7333333333333334,0.9538456071246179
bank_marketing,full_data,budget_50,0.3333333333333333,0.7333333333333334,0.9538456071246179
bank_marketing,gain_herding,budget_10,0.0,0.26666666666666666,0.36035969539018403
bank_marketing,gain_herding,budget_100,0.0,0.0,0.3586802831177119
bank_marketing,gain_herding,budget_25,0.0,0.13333333333333333,0.460280956315308
bank_marketing,gain_herding,budget_50,0.0,0.06666666666666667,0.4104135768123736
bank_marketing,gain_path_diverse,budget_25,0.0,0.0,0.572635961608833
bank_marketing,gain_path_diverse,budget_50,0.0,0.0,0.45535170045744444
bank_marketing,gain_path_dual,budget_25,0.0,0.0,0.5675876047167451
bank_marketing,gain_path_dual,budget_50,0.0,0.0,0.3636902801152521
bank_marketing,gain_path_herding,budget_10,0.3333333333333333,0.4000000000000001,0.34121564139845245
bank_marketing,gain_path_herding,budget_100,0.0,0.0,0.1839407055860344
bank_marketing,gain_path_herding,budget_25,0.0,0.13333333333333333,0.3136334425159327
bank_marketing,gain_path_herding,budget_50,0.0,0.0,0.19767876020702582
