dataset,method,budget,learner,auroc_mean,auroc_std,accuracy_mean,train_seconds_mean
breast_w,refined_no_conf,budget_50,mlp,0.9917723429951691,0.0037643289975216477,0.9619047619047619,0.4128170666663209
breast_w,refined_no_conf,budget_50,random_forest,0.9862620772946861,0.00034590698180523704,0.9642857142857143,0.5921768000068065
breast_w,refined_no_conf,budget_50,xgboost,0.9903759057971016,0.0021152107894326882,0.9761904761904762,0.03600786666599257
breast_w,refined_no_gain_weight,budget_25,catboost,0.9881868961352658,0.0015702478912073645,0.9595238095238096,0.42108476666908246
breast_w,refined_no_gain_weight,budget_25,lightgbm,0.9883001207729469,0.003759217118742603,0.9547619047619048,0.017149766664563987
breast_w,refined_no_gain_weight,budget_25,mlp,0.9452747584541062,0.0113999462366429,0.9404761904761906,0.2920038666634355
breast_w,refined_no_gain_weight,budget_25,random_forest,0.9885265700483092,0.000130740550088199,0.9619047619047619,0.5723254333327835
breast_w,refined_no_gain_weight,budget_25,xgboost,0.9887152777777778,0.002326851244232848,0.9571428571428572,0.026685933335102163
breast_w,refined_no_gain_weight,budget_50,catboost,0.987469806763285,0.00034590698180526425,0.9571428571428572,0.48346189999817096
breast_w,refined_no_gain_weight,budget_50,lightgbm,0.9880736714975845,0.0011397696913149932,0.969047619047619,0.03361580000879864
breast_w,refined_no_gain_weight,budget_50,mlp,0.9917723429951691,0.0037643289975216477,0.9619047619047619,0.40576860000146553
breast_w,refined_no_gain_weight,budget_50,random_forest,0.9862620772946861,0.00034590698180523704,0.9642857142857143,0.6115547000032772
breast_w,refined_no_gain_weight,budget_50,xgboost,0.9903759057971016,0.0021152107894326882,0.9761904761904762,0.035094866669775605
breast_w,refined_no_grad,budget_25,catboost,0.9824501811594203,0.00919004705059012,0.9285714285714285,0.14008279999931497
breast_w,refined_no_grad,budget_25,lightgbm,0.982903079710145,0.01049330366313196,0.9500000000000001,0.017234166666942958
breast_w,refined_no_grad,budget_25,mlp,0.9273097826086957,0.009333996306850008,0.9309523809523809,0.2880721666685228
breast_w,refined_no_grad,budget_25,random_forest,0.9887530193236715,0.0018855670285018934,0.9666666666666667,0.5590958333292898
breast_w,refined_no_grad,budget_25,xgboost,0.9891304347826088,0.004872607516157103,0.9595238095238096,0.02132473333525316
breast_w,refined_no_grad,budget_50,catboost,0.9926026570048309,0.0016691836041286066,0.9571428571428572,0.4469071666680975
breast_w,refined_no_grad,budget_50,lightgbm,0.9923007246376812,0.0009870695071423382,0.9619047619047619,0.025137966668504912
breast_w,refined_no_grad,budget_50,mlp,0.9858846618357489,0.016411454590580594,0.9523809523809524,0.4251662333360097
breast_w,refined_no_grad,budget_50,random_forest,0.9886775362318841,0.0008164744736105161,0.9666666666666667,0.6577540666670151
breast_w,refined_no_grad,budget_50,xgboost,0.9937349033816426,0.001606566776403455,0.969047619047619,0.032277333336727075
breast_w,refined_no_hess,budget_25,catboost,0.9872056159420289,0.002910996406744235,0.9476190476190477,0.7164771000000959
breast_w,refined_no_hess,budget_25,lightgbm,0.986111111111111,0.0012471853594398377,0.9500000000000001,0.017924533337160636
breast_w,refined_no_hess,budget_25,mlp,0.8965126811594203,0.028344177367635354,0.9309523809523809,0.3044370333373081
breast_w,refined_no_hess,budget_25,random_forest,0.9880736714975846,0.0016381743972079474,0.9666666666666667,0.6345952000022711
breast_w,refined_no_hess,budget_25,xgboost,0.9855449879227053,0.0011397696913150227,0.9523809523809524,0.037894266667232536
breast_w,refined_no_hess,budget_50,catboost,0.9852807971014492,0.005353981167362752,0.9571428571428572,0.4976022333333579
breast_w,refined_no_hess,budget_50,lightgbm,0.9853562801932366,0.00486909825569747,0.9523809523809524,0.023163033338884514
breast_w,refined_no_hess,budget_50,mlp,0.9504830917874396,0.010957274946632775,0.938095238095238,0.40005413333225687
breast_w,refined_no_hess,budget_50,random_forest,0.9872433574879227,0.00013074055008827112,0.969047619047619,0.6127270999956332
breast_w,refined_no_hess,budget_50,xgboost,0.9862620772946861,0.002234095499237425,0.9571428571428572,0.0336628333364691
breast_w,refined_no_path,budget_25,catboost,0.9890926932367149,0.002248395381734044,0.9595238095238096,0.25564333333750255
breast_w,refined_no_path,budget_25,lightgbm,0.9858091787439612,0.0019259285661493203,0.9523809523809524,0.01642876666543695
breast_w,refined_no_path,budget_25,mlp,0.9395380434782609,0.03460082683065608,0.938095238095238,0.28732236666837707
breast_w,refined_no_path,budget_25,random_forest,0.9885265700483092,0.00026148110017643007,0.9666666666666667,0.5953911666632242
breast_w,refined_no_path,budget_25,xgboost,0.9883001207729469,0.0018855670285019379,0.9571428571428572,0.027334399996713426
breast_w,refined_no_path,budget_50,catboost,0.9920742753623188,0.003948278028569474,0.969047619047619,1.0233208333326427
breast_w,refined_no_path,budget_50,lightgbm,0.9926781400966184,0.0040655896767800345,0.969047619047619,0.02240699999674689
breast_w,refined_no_path,budget_50,mlp,0.9930555555555557,0.001507773577554237,0.9523809523809524,0.4809218333393801
breast_w,refined_no_path,budget_50,random_forest,0.9879981884057972,0.0033511432488561614,0.9666666666666667,0.6187791999982437
breast_w,refined_no_path,budget_50,xgboost,0.99056461352657,0.004921474430163965,0.9714285714285714,0.03360353333118837
breast_w,refined_no_raw,budget_25,catboost,0.9855449879227053,0.0020578662258779637,0.9571428571428572,0.7849317333360281
breast_w,refined_no_raw,budget_25,lightgbm,0.9858091787439612,0.00132687166600601,0.9571428571428572,0.021581433339936968
breast_w,refined_no_raw,budget_25,mlp,0.9436141304347826,0.01283190359285075,0.9547619047619048,0.35409306666406337
breast_w,refined_no_raw,budget_25,random_forest,0.9883001207729468,0.0015077735775541551,0.9642857142857143,0.7314286999996208
breast_w,refined_no_raw,budget_25,xgboost,0.9871678743961353,0.0010701575240607967,0.9523809523809524,0.028940800000176143
breast_w,refined_no_raw,budget_50,catboost,0.990036231884058,0.003063349016863427,0.969047619047619,0.9336836333338093
breast_w,refined_no_raw,budget_50,lightgbm,0.9892059178743962,0.0014733711727010319,0.9642857142857143,0.026577333332776714
breast_w,refined_no_raw,budget_50,mlp,0.9861865942028986,0.0121588711582054,0.9523809523809524,0.47201263332681265
breast_w,refined_no_raw,budget_50,random_forest,0.9883756038647343,0.0009151838506175464,0.9666666666666667,0.63594293333396
breast_w,refined_no_raw,budget_50,xgboost,0.9890172101449276,0.0014719202898550688,0.9642857142857143,0.032751599996117875
breast_w,refined_no_refine,budget_25,catboost,0.9884510869565218,0.0024363037580785248,0.9619047619047619,0.23603029999746164
breast_w,refined_no_refine,budget_25,lightgbm,0.9863375603864734,0.002931476030967946,0.9547619047619048,0.016984433328616433
breast_w,refined_no_refine,budget_25,mlp,0.9507095410628019,0.01862444910698322,0.9476190476190477,0.26137459999881685
breast_w,refined_no_refine,budget_25,random_forest,0.9879604468599035,0.0012000387300411235,0.9619047619047619,0.5515236333303619
breast_w,refined_no_refine,budget_25,xgboost,0.9871301328502415,0.000864767454513079,0.9547619047619048,0.03139996666868683
breast_w,refined_no_refine,budget_50,catboost,0.9877717391304347,0.0016329489472210515,0.9500000000000001,0.2405010666649711
breast_w,refined_no_refine,budget_50,lightgbm,0.9897342995169082,0.001885567028501909,0.9547619047619048,0.022014099997856345
breast_w,refined_no_refine,budget_50,mlp,0.9772041062801932,0.018309279321419455,0.9547619047619048,0.3635522333303622
breast_w,refined_no_refine,budget_50,random_forest,0.988149154589372,0.0020547490321279754,0.9642857142857143,0.577377466664378
breast_w,refined_no_refine,budget_50,xgboost,0.9913949275362319,0.0017096545369725286,0.9547619047619048,0.028542933335605387
breast_w,refined_path_occupancy_only,budget_25,catboost,0.9868282004830918,0.002042232677908905,0.9642857142857143,0.13214296666167988
breast_w,refined_path_occupancy_only,budget_25,lightgbm,0.9858846618357487,0.0038318357930244556,0.9595238095238096,0.014754700003929125
breast_w,refined_path_occupancy_only,budget_25,mlp,0.9461050724637682,0.01187941761648918,0.9357142857142856,0.2228556333381372
breast_w,refined_path_occupancy_only,budget_25,random_forest,0.9866772342995169,0.002694492640187441,0.9571428571428572,0.5319038666639244
breast_w,refined_path_occupancy_only,budget_25,xgboost,0.9841485507246377,0.0012247117104156953,0.9547619047619048,0.02159363333097038
breast_w,refined_path_occupancy_only,budget_50,catboost,0.9935084541062803,0.0006537027504411633,0.9523809523809524,0.17642983333401693
breast_w,refined_path_occupancy_only,budget_50,lightgbm,0.9930555555555555,0.002140315048121662,0.9595238095238096,0.021685866663271252
breast_w,refined_path_occupancy_only,budget_50,mlp,0.9833937198067634,0.007858583801374705,0.9500000000000001,0.3605835666676285
breast_w,refined_path_occupancy_only,budget_50,random_forest,0.9906400966183574,0.002042232677908945,0.9642857142857143,0.470683199998651
breast_w,refined_path_occupancy_only,budget_50,xgboost,0.9924516908212561,0.002199396480122803,0.9571428571428572,0.024645766670194764
breast_w,sketch_no_conf,budget_50,catboost,0.9932065217391305,,0.95,0.27202479999868956
breast_w,sketch_no_conf,budget_50,lightgbm,0.9934329710144927,,0.9642857142857143,0.025944600000002538
breast_w,sketch_no_conf,budget_50,mlp,0.9911684782608696,,0.95,0.823965199999293
breast_w,sketch_no_conf,budget_50,random_forest,0.9875452898550725,,0.9642857142857143,0.5289006000002701
breast_w,sketch_no_conf,budget_50,xgboost,0.9916213768115943,,0.9642857142857143,0.036373000000821776
breast_w,sketch_no_gain_weight,budget_50,catboost,0.9932065217391305,,0.95,0.5161446000001888
breast_w,sketch_no_gain_weight,budget_50,lightgbm,0.9934329710144927,,0.9642857142857143,0.02155730000049516
breast_w,sketch_no_gain_weight,budget_50,mlp,0.9911684782608696,,0.95,0.4159103999991203
breast_w,sketch_no_gain_weight,budget_50,random_forest,0.9875452898550725,,0.9642857142857143,0.4269273999998404
breast_w,sketch_no_gain_weight,budget_50,xgboost,0.9916213768115943,,0.9642857142857143,0.025320400000055088
breast_w,sketch_no_grad,budget_50,catboost,0.9956974637681159,,0.95,0.6169621999997617
breast_w,sketch_no_grad,budget_50,lightgbm,0.9927536231884058,,0.9642857142857143,0.024375299999519484
breast_w,sketch_no_grad,budget_50,mlp,0.9746376811594202,,0.95,0.537996099999873
breast_w,sketch_no_grad,budget_50,random_forest,0.9898097826086956,,0.9714285714285714,0.635002799999711
breast_w,sketch_no_grad,budget_50,xgboost,0.9945652173913043,,0.9642857142857143,0.02515750000020489
breast_w,sketch_no_hess,budget_50,catboost,0.9868659420289855,,0.9428571428571428,0.35542919999898004
breast_w,sketch_no_hess,budget_50,lightgbm,0.989356884057971,,0.95,0.0178317000008974
