method,auroc_mean,auroc_std,accuracy_mean,log_loss_mean,train_seconds_mean,n_cells,avg_rank,method_label
refined_no_gain_weight,0.8349538102444822,0.11756151256269413,0.7703788570342635,0.9181517938472186,0.22876824416634559,240,4.777083333333334,No gain weighting
gain_path_refined,0.8349517973620346,0.11756605190674063,0.7703788570342635,0.9181517838493595,0.21739110166642298,240,4.791666666666667,Gain-path refined
refined_no_hess,0.8331909422465441,0.1183685176019157,0.7613671670420241,0.9768300870795913,0.22321586458343007,240,4.920833333333333,No Hessian mass
refined_no_grad,0.8318419956046049,0.1203555513875602,0.7571391409004743,1.0592688091359086,0.19774849333357591,240,4.797916666666667,No gradient mass
refined_no_conf,0.8314101371485927,0.12223870241325127,0.7626557680928057,0.9695162023386553,0.24239813416710704,240,4.99375,No teacher confidence
refined_path_occupancy_only,0.8302019313294792,0.12144398294758234,0.7548823526074553,1.0555074555204478,0.20954375916689186,240,5.254166666666666,Path occupancy only
refined_no_path,0.829006718651172,0.12159732837119894,0.7607152686890972,0.914947350913679,0.2436494304166293,240,5.266666666666667,No path features
refined_no_refine,0.8288571349806915,0.1277981135703337,0.7707026752509745,0.8595947310348948,0.2170011666669829,240,4.95625,No local refinement
refined_no_raw,0.8284306869379116,0.1260007116661999,0.758064484257127,1.0383558700631865,0.23406934166672638,240,5.241666666666666,No raw features
