dataset,method,method_label,budget,seed,reg_lambda,probe_depth,sld_inf,sld_l1,sld_inf_norm,sld_l1_norm,sld_root_inf,sld_root_l1,sld_root_inf_norm,sld_root_l1_norm,sld_root_margin,sld_root_margin_satisfied,sld_root_agreement_direct,sld_rank_correlation_direct,sld_margin_satisfied_rate,sld_states,sld_depth_0_inf_norm,sld_depth_0_agreement,sld_depth_1_inf_norm,sld_depth_1_agreement,sld_depth_2_inf_norm,sld_depth_2_agreement
australian,histdistill_density,HistDistill-Density,budget_50,seed_2,0.1,0,8.104654034703671,192.5933629060392,0.10816270372826815,0.02322157755657857,9.725839068470677,255.10318813077333,0.08835986552753244,0.021660080964603128,55.65285586258567,1.0,1.0,0.9610436327444688,1.0,5.0,0.10816270372826815,1.0,,,,
australian,histdistill_density,HistDistill-Density,budget_50,seed_2,0.1,1,7.924522364285116,183.0405958703322,0.11036301908390543,0.02355175814562948,9.725839068470677,255.10318813077333,0.08835986552753244,0.021660080964603128,55.65285586258567,1.0,1.0,0.9600512569637542,1.0,9.0,0.10816270372826815,1.0,0.11311341327845206,1.0,,
australian,histdistill_density,HistDistill-Density,budget_50,seed_2,0.1,2,9.009306297790003,195.89999489461925,0.1447225348830251,0.02911325891075756,9.725839068470677,255.10318813077333,0.08835986552753244,0.021660080964603128,55.65285586258567,1.0,1.0,0.9400962929379415,0.8181818181818182,11.0,0.10816270372826815,1.0,0.11311341327845206,1.0,0.29934035597906383,1.0
australian,histdistill_density,HistDistill-Density,budget_50,seed_2,1.0,0,7.916362375179792,181.87163434134328,0.10771805736028665,0.022332016375087766,9.465612681077904,239.1205300992279,0.08751238000691747,0.020469812974755697,55.16541470118885,1.0,1.0,0.9624240044500396,1.0,5.0,0.10771805736028665,1.0,,,,
australian,histdistill_density,HistDistill-Density,budget_50,seed_2,1.0,1,7.744223452302222,173.09570164415837,0.10996313262177212,0.022710304973401554,9.465612681077904,239.1205300992279,0.08751238000691747,0.020469812974755697,55.16541470118885,1.0,1.0,0.9613383199189559,1.0,9.0,0.10771805736028665,1.0,0.11276947669862894,1.0,,
australian,histdistill_density,HistDistill-Density,budget_50,seed_2,1.0,2,8.759791330467202,184.46779304190204,0.1441429990746111,0.02802653283474473,9.465612681077904,239.1205300992279,0.08751238000691747,0.020469812974755697,55.16541470118885,1.0,1.0,0.9420597664037585,0.8181818181818182,11.0,0.10771805736028665,1.0,0.11276947669862894,1.0,0.29795239811238644,1.0
australian,histdistill_density,HistDistill-Density,budget_50,seed_2,10.0,0,6.476388587942717,139.9293469706179,0.10507780826700379,0.02039521272971464,7.512170692249935,179.46173000033488,0.08148464333858059,0.01853928037463437,49.92026476725809,1.0,1.0,0.9670916773992644,1.0,5.0,0.10507780826700379,1.0,,,,
australian,histdistill_density,HistDistill-Density,budget_50,seed_2,10.0,1,6.361301687464137,133.01090608589337,0.10769927103682861,0.020700576915728793,7.512170692249935,179.46173000033488,0.08148464333858059,0.01853928037463437,49.92026476725809,1.0,1.0,0.9657796199915425,1.0,9.0,0.10507780826700379,1.0,0.11097609949910961,1.0,,
australian,histdistill_density,HistDistill-Density,budget_50,seed_2,10.0,2,6.948884983089948,137.87156656708476,0.14071885027474682,0.025726778984845523,7.512170692249935,179.46173000033488,0.08148464333858059,0.01853928037463437,49.92026476725809,1.0,1.0,0.9462251174487594,0.9090909090909091,11.0,0.10507780826700379,1.0,0.11097609949910961,1.0,0.2893069568453788,1.0
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,0.1,0,6.306670530767366,177.84027149343302,0.08964065675195435,0.023729271876817663,7.47706796367172,209.86128458610403,0.06792963724353918,0.019455133639283223,55.65285586258567,1.0,1.0,0.9623701874799326,1.0,5.0,0.08964065675195435,1.0,,,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,0.1,1,6.176626371555772,171.17192357470643,0.09205299225288936,0.024183205767439528,7.47706796367172,209.86128458610403,0.06792963724353918,0.019455133639283223,55.65285586258567,1.0,1.0,0.9615889686999339,1.0,9.0,0.08964065675195435,1.0,0.09506841162905813,1.0,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,0.1,2,5.909806747109166,154.4556126752781,0.1586016090151676,0.03669170111364657,7.47706796367172,209.86128458610403,0.06792963724353918,0.019455133639283223,55.65285586258567,1.0,1.0,0.9104402671082151,0.7692307692307693,13.0,0.08964065675195435,1.0,0.09506841162905813,1.0,0.30833599673029366,1.0
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,1.0,0,6.1659239136429225,171.52909341324886,0.08912664954139397,0.02318961341723698,7.35124266689011,204.02598951598392,0.06796440584073145,0.019053337642121332,55.16541470118885,1.0,1.0,0.9623020366036226,1.0,5.0,0.08912664954139397,1.0,,,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,1.0,1,6.03422182994879,164.7882955309336,0.09147800995257868,0.023643631567320664,7.35124266689011,204.02598951598392,0.06796440584073145,0.019053337642121332,55.16541470118885,1.0,1.0,0.9615862859349716,1.0,9.0,0.08912664954139397,1.0,0.0944172104665596,1.0,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,1.0,2,5.736780125400106,148.87703747419908,0.15730048573581654,0.03638388348370928,7.35124266689011,204.02598951598392,0.06796440584073145,0.019053337642121332,55.16541470118885,1.0,1.0,0.9052593536663103,0.8461538461538461,13.0,0.08912664954139397,1.0,0.0944172104665596,1.0,0.3054010562481017,1.0
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,10.0,0,5.029589379708645,138.07130910277402,0.08469944098966062,0.022226416889529206,6.28835875471332,160.12523646543258,0.06820993442567633,0.017368811649011908,49.92026476725809,1.0,1.0,0.9624255282054428,1.0,5.0,0.08469944098966062,1.0,,,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,10.0,1,4.889726115819237,133.8100098457015,0.08653160838565888,0.022822612923092636,6.28835875471332,160.12523646543258,0.06820993442567633,0.017368811649011908,49.92026476725809,1.0,1.0,0.9610599215774402,1.0,9.0,0.08469944098966062,1.0,0.08882181763065669,1.0,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,10.0,2,4.579442439647713,125.44259015385389,0.16298177191027519,0.0449079449296052,6.28835875471332,160.12523646543258,0.06820993442567633,0.017368811649011908,49.92026476725809,1.0,1.0,0.8710070584182945,0.7692307692307693,13.0,0.08469944098966062,1.0,0.08882181763065669,1.0,0.3349946398406619,1.0
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,0.1,0,6.666725355567631,177.63739609418317,0.08483264941332239,0.02073241369187808,7.192418820501384,218.95922505906455,0.06534358170262498,0.018084167850595793,55.65285586258567,1.0,1.0,0.9462388740830443,1.0,5.0,0.08483264941332239,1.0,,,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,0.1,1,6.667444964018848,147.65356479113095,0.2657764731055177,0.03772816310888507,7.192418820501384,218.95922505906455,0.06534358170262498,0.018084167850595793,55.65285586258567,1.0,1.0,0.7402093455116077,0.8181818181818182,11.0,0.08483264941332239,1.0,0.4165629928490137,0.6666666666666666,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,0.1,2,6.442401962693138,137.2234260182301,0.36846431610785546,0.05531805174130418,7.192418820501384,218.95922505906455,0.06534358170262498,0.018084167850595793,55.65285586258567,1.0,1.0,0.6825133935825284,0.631578947368421,19.0,0.08483264941332239,1.0,0.4165629928490137,0.6666666666666666,0.50966010023607,0.75
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,1.0,0,6.330017193719878,166.48699838220438,0.08142253871579105,0.019784176916557247,6.880906294209494,201.77682533473552,0.0636160074048455,0.016958965823524075,55.16541470118885,1.0,1.0,0.9490523184879602,1.0,5.0,0.08142253871579105,1.0,,,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,1.0,1,6.254371812325087,142.50334967434677,0.2634705177805909,0.044693773754572626,6.880906294209494,201.77682533473552,0.0636160074048455,0.016958965823524075,55.16541470118885,1.0,1.0,0.826572059358411,0.8181818181818182,11.0,0.08142253871579105,1.0,0.4151771670012574,0.6666666666666666,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,1.0,2,6.046748973182194,131.62756793775023,0.3714155583153234,0.06364418731679171,6.880906294209494,201.77682533473552,0.0636160074048455,0.016958965823524075,55.16541470118885,1.0,1.0,0.7687877569906912,0.631578947368421,19.0,0.08142253871579105,1.0,0.4151771670012574,0.6666666666666666,0.5198399890505806,0.75
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,10.0,0,4.443224457095111,123.85782476382614,0.06514130184903473,0.017545130315628255,4.9030546317385735,146.58717339235068,0.053183517029101714,0.014722533003342544,49.92026476725809,1.0,1.0,0.9563547273090902,1.0,5.0,0.06514130184903473,1.0,,,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,10.0,1,4.370212971908369,118.44473526180323,0.23430988947231743,0.06988749671692722,4.9030546317385735,146.58717339235068,0.053183517029101714,0.014722533003342544,49.92026476725809,1.0,1.0,0.9126425896316049,0.8181818181818182,11.0,0.06514130184903473,1.0,0.3752837124917197,0.6666666666666666,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,10.0,2,4.326787278772776,105.72778545208041,0.313885459006188,0.07417787300644825,4.9030546317385735,146.58717339235068,0.053183517029101714,0.014722533003342544,49.92026476725809,1.0,1.0,0.8455182108761544,0.6842105263157895,19.0,0.06514130184903473,1.0,0.3752837124917197,0.6666666666666666,0.42330186711526,0.75
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,0.1,0,8.302485659785324,189.97788897799373,0.11074504967183026,0.023313894599733327,9.969070038070452,239.7352305349804,0.09056963433150535,0.020355231706447943,55.65285586258567,1.0,1.0,0.9616249204708979,1.0,5.0,0.11074504967183026,1.0,,,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,0.1,1,8.117309617753643,181.625138376697,0.1129867624874219,0.023742407672315415,9.969070038070452,239.7352305349804,0.09056963433150535,0.020355231706447943,55.65285586258567,1.0,1.0,0.9604346824570565,1.0,9.0,0.11074504967183026,1.0,0.11578890350691148,1.0,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,0.1,2,9.33615439077182,196.32666601295875,0.15286158966625504,0.02952876139531051,9.969070038070452,239.7352305349804,0.09056963433150535,0.020355231706447943,55.65285586258567,1.0,1.0,0.9418479878078986,0.8181818181818182,11.0,0.11074504967183026,1.0,0.11578890350691148,1.0,0.3322983119710041,1.0
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,1.0,0,7.666901462738835,179.6816199995505,0.10435437118407372,0.022512098024997495,9.110301179135853,223.49231598249338,0.084227420414081,0.019131966241285176,55.16541470118885,1.0,1.0,0.962235394968187,1.0,5.0,0.10435437118407372,1.0,,,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,1.0,1,7.402824711874493,172.1311923393822,0.10547415550943087,0.02298951174386315,9.110301179135853,223.49231598249338,0.084227420414081,0.019131966241285176,55.16541470118885,1.0,1.0,0.9608797392234943,1.0,9.0,0.10435437118407372,1.0,0.10687388591612729,1.0,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,1.0,2,8.637962369676638,185.64760610112805,0.14643524941458932,0.028633867850121633,9.110301179135853,223.49231598249338,0.084227420414081,0.019131966241285176,55.16541470118885,1.0,1.0,0.9429296027462627,0.8181818181818182,11.0,0.10435437118407372,1.0,0.10687388591612729,1.0,0.3307601719878023,1.0
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,10.0,0,6.025649607625253,141.5837282838143,0.09579380212326338,0.021345497077829022,7.2973915878904805,164.53035866532107,0.07915493073855069,0.01699679619398436,49.92026476725809,1.0,1.0,0.9653074139221085,1.0,5.0,0.09579380212326338,1.0,,,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,10.0,1,5.884344943151338,136.91463788114712,0.09764256561045367,0.021942052236272023,7.2973915878904805,164.53035866532107,0.07915493073855069,0.01699679619398436,49.92026476725809,1.0,1.0,0.9627125895650054,1.0,9.0,0.09579380212326338,1.0,0.09995351996944155,1.0,,
australian,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,10.0,2,6.648502252777174,143.04977876470664,0.13829173415762794,0.027343065140050173,7.2973915878904805,164.53035866532107,0.07915493073855069,0.01699679619398436,49.92026476725809,1.0,1.0,0.9459175760172513,0.8181818181818182,11.0,0.09579380212326338,1.0,0.09995351996944155,1.0,0.321212992619912,1.0
australian,random,Random,budget_50,seed_0,0.1,0,13.084144570107668,352.87711250794507,0.18147190391854218,0.046252062559784805,16.58700139583702,443.2700102195938,0.15069396095524865,0.04109322643343654,55.65285586258567,1.0,1.0,0.8396464702588327,0.8,5.0,0.18147190391854218,1.0,,,,
australian,random,Random,budget_50,seed_0,0.1,1,12.665634537253126,342.3138290181478,0.18389681189137624,0.04704262949066979,16.58700139583702,443.2700102195938,0.15069396095524865,0.04109322643343654,55.65285586258567,1.0,1.0,0.8309562872601227,0.7777777777777778,9.0,0.18147190391854218,1.0,0.18692794685741881,1.0,,
australian,random,Random,budget_50,seed_0,0.1,2,10.935315063904076,290.2648934198156,0.2532065482326633,0.06128095393051366,16.58700139583702,443.2700102195938,0.15069396095524865,0.04109322643343654,55.65285586258567,1.0,1.0,0.7615874970392047,0.6153846153846154,13.0,0.18147190391854218,1.0,0.18692794685741881,1.0,0.40915345500055916,0.5
australian,random,Random,budget_50,seed_0,1.0,0,12.839365375364622,334.4874262174709,0.18051209292605885,0.04464300683535115,16.45112171168438,420.3536651429209,0.15209547055004047,0.03925549058760391,55.16541470118885,1.0,1.0,0.8478337989169727,0.8,5.0,0.18051209292605885,1.0,,,,
australian,random,Random,budget_50,seed_0,1.0,1,12.434710100532408,324.4741388265817,0.18355324532690273,0.045509659539402565,16.45112171168438,420.3536651429209,0.15209547055004047,0.03925549058760391,55.16541470118885,1.0,1.0,0.8394301477230219,0.7777777777777778,9.0,0.18051209292605885,1.0,0.18735468582795756,1.0,,
australian,random,Random,budget_50,seed_0,1.0,2,10.666418362658103,273.9410382118059,0.2517559792127616,0.05897804556294529,16.45112171168438,420.3536651429209,0.15209547055004047,0.03925549058760391,55.16541470118885,1.0,1.0,0.7654053943303573,0.6153846153846154,13.0,0.18051209292605885,1.0,0.18735468582795756,1.0,0.4052121304559442,0.5
australian,random,Random,budget_50,seed_0,10.0,0,11.426386833123269,244.70393552413015,0.18870994324963636,0.038622324139941246,15.001642572960975,310.63880484717924,0.16272307228211758,0.03369504402530312,49.92026476725809,1.0,1.0,0.8694146616763161,0.8,5.0,0.18870994324963636,1.0,,,,
australian,random,Random,budget_50,seed_0,10.0,1,11.029136195363524,236.61169956972708,0.19159737335713845,0.039315427613227184,15.001642572960975,310.63880484717924,0.16272307228211758,0.03369504402530312,49.92026476725809,1.0,1.0,0.8640701939409928,0.7777777777777778,9.0,0.18870994324963636,1.0,0.19520666099151604,1.0,,
australian,random,Random,budget_50,seed_0,10.0,2,9.037478836154683,196.26459760412138,0.25284114735385005,0.05234605534798797,15.001642572960975,310.63880484717924,0.16272307228211758,0.03369504402530312,49.92026476725809,1.0,1.0,0.7898641997184016,0.6153846153846154,13.0,0.18870994324963636,1.0,0.19520666099151604,1.0,0.3906396388464511,0.5
australian,random,Random,budget_50,seed_1,0.1,0,23.618315646535088,669.4875691000061,0.28582679442931225,0.07587822723640748,30.20413547176539,841.4886298688957,0.2744064887226454,0.06949979669873244,55.65285586258567,0.0,1.0,0.8968329159543792,0.2,5.0,0.28582679442931225,1.0,,,,
australian,random,Random,budget_50,seed_1,0.1,1,17.638998937809742,476.72663474498586,0.34951672624591557,0.07824619131872207,30.20413547176539,841.4886298688957,0.2744064887226454,0.06949979669873244,55.65285586258567,0.0,1.0,0.8104000338160433,0.36363636363636365,11.0,0.28582679442931225,1.0,0.4025916694264183,0.6666666666666666,,
australian,random,Random,budget_50,seed_1,0.1,2,15.194849680210893,389.25306362308754,0.46843299239556313,0.09648215975029145,30.20413547176539,841.4886298688957,0.2744064887226454,0.06949979669873244,55.65285586258567,0.0,1.0,0.6797073009310917,0.2631578947368421,19.0,0.28582679442931225,1.0,0.4025916694264183,0.6666666666666666,0.6319428583513285,0.625
australian,random,Random,budget_50,seed_1,1.0,0,23.180958835241924,648.843788812235,0.2857156619212207,0.07467658667041863,29.6372881974968,809.3774556814242,0.2740054674219481,0.06802666553238312,55.16541470118885,0.0,1.0,0.8978699502880627,0.2,5.0,0.2857156619212207,1.0,,,,
australian,random,Random,budget_50,seed_1,1.0,1,17.239475472588584,463.0233998229669,0.3545669446753948,0.08188080882478618,29.6372881974968,809.3774556814242,0.2740054674219481,0.06802666553238312,55.16541470118885,0.0,1.0,0.8441138760490287,0.36363636363636365,11.0,0.2857156619212207,1.0,0.41194301363720665,0.6666666666666666,,
australian,random,Random,budget_50,seed_1,1.0,2,14.717792230043694,376.7599348250896,0.4697364296329405,0.1050967217804702,29.6372881974968,809.3774556814242,0.2740054674219481,0.06802666553238312,55.16541470118885,0.0,1.0,0.752287170809322,0.2631578947368421,19.0,0.2857156619212207,1.0,0.41194301363720665,0.6666666666666666,0.6280944714495658,0.625
australian,random,Random,budget_50,seed_1,10.0,0,19.574683811053447,510.59769292817884,0.2849234179239132,0.0691533118778778,24.97861479670788,641.1142005949628,0.2709434597780589,0.06439052448270657,49.92026476725809,0.0,1.0,0.9084322380168148,0.4,5.0,0.2849234179239132,1.0,,,,
australian,random,Random,budget_50,seed_1,10.0,1,14.38771586135058,372.7685814874014,0.3701058117205557,0.10210266224531667,24.97861479670788,641.1142005949628,0.2709434597780589,0.06439052448270657,49.92026476725809,0.0,1.0,0.8658134508288087,0.45454545454545453,11.0,0.2849234179239132,1.0,0.44109113988442444,0.6666666666666666,,
australian,random,Random,budget_50,seed_1,10.0,2,11.983594888077715,298.5724053212786,0.44355196744487063,0.11175177738814664,24.97861479670788,641.1142005949628,0.2709434597780589,0.06439052448270657,49.92026476725809,0.0,1.0,0.7899253122793615,0.3157894736842105,19.0,0.2849234179239132,1.0,0.44109113988442444,0.6666666666666666,0.5445404315658038,0.625
australian,random,Random,budget_50,seed_2,0.1,0,19.72808454832461,544.706322860439,0.25464275924901913,0.06653408673528469,25.10559013603649,699.2233757094583,0.22808588059007912,0.059369053915727985,55.65285586258567,1.0,1.0,0.7758398433747086,0.6,5.0,0.25464275924901913,1.0,,,,
australian,random,Random,budget_50,seed_2,0.1,1,19.130583927467733,524.6826663497143,0.2575935235444569,0.06804633508272692,25.10559013603649,699.2233757094583,0.22808588059007912,0.059369053915727985,55.65285586258567,1.0,1.0,0.7695361263663614,0.5555555555555556,9.0,0.25464275924901913,1.0,0.2612819789137541,1.0,,
australian,random,Random,budget_50,seed_2,0.1,2,18.19972050471179,502.27270171301643,0.26334638942033506,0.06979181158100212,25.10559013603649,699.2233757094583,0.22808588059007912,0.059369053915727985,55.65285586258567,1.0,1.0,0.7616408556754215,0.5454545454545454,11.0,0.25464275924901913,1.0,0.2612819789137541,1.0,0.2892342858617867,1.0
australian,random,Random,budget_50,seed_2,1.0,0,19.413248553288575,521.6505656374131,0.25534536893681775,0.06490929849899288,24.67956697413338,665.1703030757769,0.22816987301455752,0.05694162560894508,55.16541470118885,1.0,1.0,0.7811266918551837,0.6,5.0,0.25534536893681775,1.0,,,,
australian,random,Random,budget_50,seed_2,1.0,1,18.8281020620836,502.860062156901,0.2583648684837356,0.06650154034382684,24.67956697413338,665.1703030757769,0.22816987301455752,0.05694162560894508,55.16541470118885,1.0,1.0,0.7735734594851374,0.5555555555555556,9.0,0.25534536893681775,1.0,0.26213924291738283,1.0,,
australian,random,Random,budget_50,seed_2,1.0,2,17.857931550934214,481.3315700465935,0.2638536968587448,0.06838231062303973,24.67956697413338,665.1703030757769,0.22816987301455752,0.05694162560894508,55.16541470118885,1.0,1.0,0.7632966882411968,0.5454545454545454,11.0,0.25534536893681775,1.0,0.26213924291738283,1.0,0.2885534245462867,1.0
australian,random,Random,budget_50,seed_2,10.0,0,16.739249589880252,397.48741303605254,0.2612534526854076,0.059194800259536065,21.093135900763627,493.09681697746424,0.2287976040719003,0.05093932919162164,49.92026476725809,1.0,1.0,0.8064232737893743,0.6,5.0,0.2612534526854076,1.0,,,,
australian,random,Random,budget_50,seed_2,10.0,1,16.255484444226546,383.2098106670656,0.2648596580869084,0.06054454277828655,21.093135900763627,493.09681697746424,0.2287976040719003,0.05093932919162164,49.92026476725809,1.0,1.0,0.8008215188038895,0.5555555555555556,9.0,0.2612534526854076,1.0,0.26936741483878446,1.0,,
australian,random,Random,budget_50,seed_2,10.0,2,15.078774096525173,365.2958240667138,0.26761173294939933,0.06362275107678116,21.093135900763627,493.09681697746424,0.2287976040719003,0.05093932919162164,49.92026476725809,1.0,1.0,0.7737005950420446,0.5454545454545454,11.0,0.2612534526854076,1.0,0.26936741483878446,1.0,0.27999606983060843,1.0
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_0,0.1,0,1029.2576881124328,21190.046384061134,2.6825182543053474,0.5137857342394734,291.0019559783607,4944.173014765158,0.3968950436567015,0.06546907465932306,15.691083912673093,0.0,0.0,0.8953189876423944,0.0,5.0,2.6825182543053474,0.0,,,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_0,0.1,1,782.9286678866212,16567.091723253747,5.546481067490763,1.1218172058561338,291.0019559783607,4944.173014765158,0.3968950436567015,0.06546907465932306,15.691083912673093,0.0,0.0,0.599925388341051,0.0,12.0,2.6825182543053474,0.0,7.592168791194632,0.0,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_0,0.1,2,598.6268372043374,12035.554761760994,5.828722671142347,1.1530300817719736,291.0019559783607,4944.173014765158,0.3968950436567015,0.06546907465932306,15.691083912673093,0.0,0.0,0.4635818694171871,0.0,24.0,2.6825182543053474,0.0,7.592168791194632,0.0,6.110964274793932,0.0
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1.0,0,1027.2395088972369,20978.807989564306,2.683112830916933,0.5090917848004843,290.5401544296144,4906.642365255812,0.39832561013736917,0.06530993426469445,14.812141201714098,0.0,0.0,0.8981317423871642,0.0,5.0,2.683112830916933,0.0,,,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1.0,1,778.9428584378126,16439.38166207041,5.521395653080416,1.129441019976266,290.5401544296144,4906.642365255812,0.39832561013736917,0.06530993426469445,14.812141201714098,0.0,0.0,0.5930887618068215,0.0,12.0,2.683112830916933,0.0,7.548740526054333,0.0,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1.0,2,594.4220139242412,11913.470550103439,5.871649529421485,1.1660715654922622,290.5401544296144,4906.642365255812,0.39832561013736917,0.06530993426469445,14.812141201714098,0.0,0.0,0.44209019213080764,0.0,24.0,2.683112830916933,0.0,7.548740526054333,0.0,6.221903405762551,0.0
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10.0,0,1007.378265491136,19490.42960752537,2.6884602785555587,0.48198593876064316,286.00413907402196,4591.960217622799,0.41227428760618,0.0642650461560426,6.881570638407993,0.0,0.0,0.9071768850475177,0.0,5.0,2.6884602785555587,0.0,,,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10.0,1,755.7140974652021,15654.338126994859,5.6838616220971625,1.2360026952212662,286.00413907402196,4591.960217622799,0.41227428760618,0.0642650461560426,6.881570638407993,0.0,0.0,0.6567394358842251,0.0,12.0,2.6884602785555587,0.0,7.823434010341166,0.0,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10.0,2,568.0084992081477,11479.452747509213,5.953755112386347,1.2804114763578018,286.00413907402196,4591.960217622799,0.41227428760618,0.0642650461560426,6.881570638407993,0.0,0.0,0.51010643540264,0.0,24.0,2.6884602785555587,0.0,7.823434010341166,0.0,6.2236486026755315,0.0
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_1,0.1,0,1281.1442457849994,26662.080716594595,3.659385612492534,0.6810074019452507,444.9801782481709,8058.0790436610905,0.6069046054292074,0.10176244549280125,15.691083912673093,0.0,0.0,0.860598375513087,0.0,5.0,3.659385612492534,0.0,,,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_1,0.1,1,872.6035340213389,19307.823934129046,8.804489546906751,1.855292447558213,444.9801782481709,8058.0790436610905,0.6069046054292074,0.10176244549280125,15.691083912673093,0.0,0.0,0.6447743513707215,0.0,12.0,3.659385612492534,0.0,12.479563785774047,0.0,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_1,0.1,2,611.2729877638931,13574.441395113097,9.744431138564874,1.9346757051583068,444.9801782481709,8058.0790436610905,0.6069046054292074,0.10176244549280125,15.691083912673093,0.0,0.0,0.5022725553039726,0.0,25.0,3.659385612492534,0.0,12.479563785774047,0.0,10.612069530864684,0.07692307692307693
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1.0,0,1279.1746769753988,26484.63342281756,3.661968579804379,0.6776919539573243,444.04248412634036,8015.273477069826,0.6087746933423847,0.10174818158445087,14.812141201714098,0.0,0.0,0.8596650727374996,0.0,5.0,3.661968579804379,0.0,,,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1.0,1,870.9893335639986,19149.582624090923,8.902172794844434,1.8680869716034263,444.04248412634036,8015.273477069826,0.6087746933423847,0.10174818158445087,14.812141201714098,0.0,0.0,0.6017980483567457,0.0,12.0,3.661968579804379,0.0,12.64517580558733,0.0,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1.0,2,609.1654078959003,13415.523606993742,10.080750128973722,1.960856923345153,444.04248412634036,8015.273477069826,0.6087746933423847,0.10174818158445087,14.812141201714098,0.0,0.0,0.447788638058236,0.0,25.0,3.661968579804379,0.0,12.64517580558733,0.0,11.16866766816999,0.07692307692307693
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10.0,0,1259.795887567613,25113.18976926995,3.6871139897357943,0.6568694072057816,434.89463787930305,7654.575481114679,0.6268995882225081,0.10216715173027376,6.881570638407993,0.0,0.0,0.8561402916006455,0.0,5.0,3.6871139897357943,0.0,,,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10.0,1,854.6975260974035,18785.06372392832,9.469624590457656,2.0181423009709736,434.89463787930305,7654.575481114679,0.6268995882225081,0.10216715173027376,6.881570638407993,0.0,0.0,0.6637351221331977,0.0,12.0,3.6871139897357943,0.0,13.599989305258985,0.0,,
bank_marketing,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10.0,2,591.9452522738468,13295.421763381644,10.388313807773686,2.180705133938673,434.89463787930305,7654.575481114679,0.6268995882225081,0.10216715173027376,6.881570638407993,0.0,0.0,0.5252084077319278,0.0,25.0,3.6871139897357943,0.0,13.599989305258985,0.0,11.236334623757715,0.07692307692307693
