dataset,method,method_label,budget,seed,learner,full_auc,deployed_auc,leaf_refit_auc,total_gap,structure_error,leaf_estimate_recovery,leaf_population_l1,leaf_population_kl,train_rows,status,sld_inf_norm,sld_root_agreement_direct,full_deployed_auc,structure_ref_auc
diabetes,grand_coreset,GraNd,budget_50,seed_1,lightgbm,0.8427777777777777,0.745,0.8290740740740741,0.09555555555555562,0.011481481481481537,0.084074074074074,0.1140738957981942,0.0356463024926069,100,ok,28.061344100260467,0.0,0.8405555555555556,0.8405555555555556
diabetes,grand_coreset,GraNd,budget_50,seed_2,xgboost,0.8614814814814814,0.7855555555555556,0.8496296296296295,0.08037037037037031,0.016296296296296364,0.0640740740740739,0.1013744668239202,0.0411736639777764,100,ok,25.649379123987064,0.0,0.8614814814814814,0.8659259259259259
diabetes,grand_coreset,GraNd,budget_50,seed_2,lightgbm,0.8427777777777777,0.7944444444444445,0.8388888888888889,0.05425925925925912,0.00981481481481472,0.0444444444444444,0.0784200977800941,0.0184418779290551,100,ok,25.649379123987064,0.0,0.8487037037037036,0.8487037037037036
diabetes,el2n_coreset,EL2N,budget_25,seed_0,xgboost,0.8614814814814814,0.7201851851851853,0.8527777777777777,0.14574074074074062,0.013148148148148131,0.1325925925925924,0.2081301487456329,0.1252392302234413,50,ok,37.24416135362327,0.0,0.8614814814814814,0.8659259259259259
diabetes,el2n_coreset,EL2N,budget_25,seed_0,lightgbm,0.8427777777777777,0.8249074074074074,0.8300925925925926,0.017870370370370314,0.012685185185185133,0.0051851851851851,0.1219540027198167,0.039470037420112,50,ok,37.24416135362327,0.0,0.8427777777777777,0.8427777777777777
diabetes,el2n_coreset,EL2N,budget_25,seed_1,xgboost,0.8614814814814814,0.789074074074074,0.8666666666666667,0.07685185185185184,-0.0007407407407408195,0.0775925925925926,0.1146483662317058,0.0407407487320672,50,ok,27.205055830492714,0.0,0.8614814814814814,0.8659259259259259
diabetes,el2n_coreset,EL2N,budget_25,seed_1,lightgbm,0.8427777777777777,0.8128703703703704,0.8287962962962963,0.027685185185185257,0.011759259259259358,0.0159259259259259,0.0435155913443721,0.0093669334384585,50,ok,27.205055830492714,0.0,0.8405555555555556,0.8405555555555556
diabetes,el2n_coreset,EL2N,budget_25,seed_2,xgboost,0.8614814814814814,0.7364814814814815,0.820925925925926,0.12944444444444436,0.04499999999999993,0.0844444444444444,0.1262200643704491,0.0545430478921495,50,ok,42.80805199158885,0.0,0.8614814814814814,0.8659259259259259
diabetes,el2n_coreset,EL2N,budget_25,seed_2,lightgbm,0.8427777777777777,0.7532407407407408,0.7767592592592593,0.09546296296296286,0.07194444444444437,0.0235185185185184,0.0575762383337123,0.0108052484327194,50,ok,42.80805199158885,0.0,0.8487037037037036,0.8487037037037036
diabetes,el2n_coreset,EL2N,budget_50,seed_0,xgboost,0.8614814814814814,0.7531481481481482,0.8477777777777777,0.11277777777777764,0.018148148148148135,0.0946296296296295,0.139674497005486,0.063848933769137,100,ok,21.78374067098149,0.0,0.8614814814814814,0.8659259259259259
diabetes,el2n_coreset,EL2N,budget_50,seed_0,lightgbm,0.8427777777777777,0.7829629629629631,0.8362962962962963,0.059814814814814654,0.0064814814814814214,0.0533333333333332,0.1098737827719305,0.0410860335399213,100,ok,21.78374067098149,0.0,0.8427777777777777,0.8427777777777777
diabetes,el2n_coreset,EL2N,budget_50,seed_1,xgboost,0.8614814814814814,0.7424074074074074,0.8422222222222222,0.12351851851851847,0.02370370370370367,0.0998148148148148,0.1193303921987713,0.0510045215953237,100,ok,28.061344100260467,0.0,0.8614814814814814,0.8659259259259259
diabetes,el2n_coreset,EL2N,budget_50,seed_1,lightgbm,0.8427777777777777,0.745,0.8290740740740741,0.09555555555555562,0.011481481481481537,0.084074074074074,0.1140738957981942,0.0356463024926069,100,ok,28.061344100260467,0.0,0.8405555555555556,0.8405555555555556
diabetes,el2n_coreset,EL2N,budget_50,seed_2,xgboost,0.8614814814814814,0.7855555555555556,0.8496296296296295,0.08037037037037031,0.016296296296296364,0.0640740740740739,0.1013744668239202,0.0411736639777764,100,ok,25.649379123987064,0.0,0.8614814814814814,0.8659259259259259
diabetes,el2n_coreset,EL2N,budget_50,seed_2,lightgbm,0.8427777777777777,0.7944444444444445,0.8388888888888889,0.05425925925925912,0.00981481481481472,0.0444444444444444,0.0784200977800941,0.0184418779290551,100,ok,25.649379123987064,0.0,0.8487037037037036,0.8487037037037036
diabetes,distribution_matching,DistributionMatching,budget_25,seed_0,xgboost,0.8614814814814814,0.775,0.83,0.09092592592592585,0.03592592592592592,0.0549999999999999,0.1007282608695652,0.0426549134879986,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,distribution_matching,DistributionMatching,budget_25,seed_0,lightgbm,0.8427777777777777,0.8004629629629629,0.8193518518518518,0.042314814814814805,0.02342592592592596,0.0188888888888888,0.0726231884057971,0.01466564219615,50,ok,,,0.8427777777777777,0.8427777777777777
diabetes,distribution_matching,DistributionMatching,budget_25,seed_1,xgboost,0.8614814814814814,0.8070370370370371,0.865,0.05888888888888877,0.0009259259259258856,0.0579629629629628,0.1245217391304347,0.0509958540961442,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,distribution_matching,DistributionMatching,budget_25,seed_1,lightgbm,0.8427777777777777,0.7461111111111111,0.7996296296296296,0.09444444444444455,0.04092592592592603,0.0535185185185185,0.0314492753623188,0.003211923857214,50,ok,,,0.8405555555555556,0.8405555555555556
diabetes,distribution_matching,DistributionMatching,budget_25,seed_2,xgboost,0.8614814814814814,0.8218518518518518,0.8487037037037037,0.04407407407407404,0.01722222222222214,0.0268518518518519,0.1078967391304347,0.0398439689139994,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,distribution_matching,DistributionMatching,budget_25,seed_2,lightgbm,0.8427777777777777,0.7608333333333334,0.7812037037037038,0.08787037037037027,0.06749999999999978,0.0203703703703704,0.083731884057971,0.0162013836271031,50,ok,,,0.8487037037037036,0.8487037037037036
diabetes,distribution_matching,DistributionMatching,budget_50,seed_0,xgboost,0.8614814814814814,0.7957407407407407,0.8446296296296296,0.07018518518518513,0.021296296296296258,0.0488888888888888,0.114766304347826,0.0461064443999728,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,distribution_matching,DistributionMatching,budget_50,seed_0,lightgbm,0.8427777777777777,0.7938888888888889,0.837962962962963,0.04888888888888887,0.004814814814814716,0.0440740740740741,0.1292608695652174,0.0671650063547221,100,ok,,,0.8427777777777777,0.8427777777777777
diabetes,distribution_matching,DistributionMatching,budget_50,seed_1,xgboost,0.8614814814814814,0.7874074074074074,0.8346296296296296,0.07851851851851843,0.031296296296296267,0.0472222222222221,0.1034673913043478,0.0424762685912506,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,distribution_matching,DistributionMatching,budget_50,seed_1,lightgbm,0.8427777777777777,0.7662962962962963,0.8238888888888889,0.07425925925925936,0.01666666666666672,0.0575925925925926,0.1004311594202898,0.0305475995619988,100,ok,,,0.8405555555555556,0.8405555555555556
diabetes,distribution_matching,DistributionMatching,budget_50,seed_2,xgboost,0.8614814814814814,0.8353703703703703,0.8535185185185186,0.030555555555555558,0.012407407407407312,0.0181481481481482,0.0751032608695652,0.0228728411554341,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,distribution_matching,DistributionMatching,budget_50,seed_2,lightgbm,0.8427777777777777,0.814074074074074,0.8507407407407408,0.03462962962962968,-0.0020370370370371704,0.0366666666666668,0.1027753623188405,0.0548065671507111,100,ok,,,0.8487037037037036,0.8487037037037036
diabetes,k_center,K-center,budget_25,seed_0,xgboost,0.8614814814814814,0.7455555555555555,0.8444444444444443,0.12037037037037035,0.021481481481481546,0.0988888888888888,0.1760760869565217,0.091780114646298,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,k_center,K-center,budget_25,seed_0,lightgbm,0.8427777777777777,0.7239814814814814,0.8058333333333334,0.11879629629629629,0.036944444444444335,0.0818518518518519,0.0925036231884057,0.0300889805717403,50,ok,,,0.8427777777777777,0.8427777777777777
diabetes,k_center,K-center,budget_25,seed_1,xgboost,0.8614814814814814,0.6639814814814815,0.8473148148148147,0.20194444444444437,0.018611111111111134,0.1833333333333332,0.1958478260869565,0.113845426607458,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,k_center,K-center,budget_25,seed_1,lightgbm,0.8427777777777777,0.6200925925925925,0.8378703703703705,0.22046296296296308,0.002685185185185124,0.2177777777777779,0.1152210144927536,0.036031554741697,50,ok,,,0.8405555555555556,0.8405555555555556
diabetes,k_center,K-center,budget_25,seed_2,xgboost,0.8614814814814814,0.7532407407407408,0.8469444444444445,0.11268518518518511,0.018981481481481377,0.0937037037037037,0.1457608695652173,0.0687104536171957,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,k_center,K-center,budget_25,seed_2,lightgbm,0.8427777777777777,0.7694444444444445,0.8081481481481482,0.07925925925925914,0.040555555555555456,0.0387037037037036,0.089909420289855,0.0193567811906824,50,ok,,,0.8487037037037036,0.8487037037037036
diabetes,k_center,K-center,budget_50,seed_0,xgboost,0.8614814814814814,0.7661111111111111,0.8577777777777779,0.0998148148148148,0.008148148148148016,0.0916666666666667,0.1635108695652173,0.0776743604539474,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,k_center,K-center,budget_50,seed_0,lightgbm,0.8427777777777777,0.7479629629629629,0.8444444444444444,0.0948148148148148,-0.0016666666666667052,0.0964814814814815,0.1458369565217391,0.0583591428697737,100,ok,,,0.8427777777777777,0.8427777777777777
diabetes,k_center,K-center,budget_50,seed_1,xgboost,0.8614814814814814,0.788148148148148,0.8588888888888889,0.07777777777777783,0.007037037037036953,0.0707407407407408,0.1688695652173913,0.0905142242067405,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,k_center,K-center,budget_50,seed_1,lightgbm,0.8427777777777777,0.7809259259259259,0.8498148148148148,0.0596296296296297,-0.00925925925925919,0.0688888888888888,0.1535760869565217,0.0664846707226085,100,ok,,,0.8405555555555556,0.8405555555555556
diabetes,k_center,K-center,budget_50,seed_2,xgboost,0.8614814814814814,0.8085185185185186,0.8638888888888888,0.05740740740740724,0.0020370370370370594,0.0553703703703701,0.1578423913043478,0.0783909955732929,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,k_center,K-center,budget_50,seed_2,lightgbm,0.8427777777777777,0.7964814814814815,0.8407407407407408,0.05222222222222217,0.007962962962962838,0.0442592592592593,0.1228224637681159,0.0426990026503748,100,ok,,,0.8487037037037036,0.8487037037037036
diabetes,gradient_sampling,Gradient sampling,budget_25,seed_0,xgboost,0.8614814814814814,0.1641666666666666,0.8550925925925925,0.7017592592592593,0.010833333333333361,0.6909259259259258,0.1229293478260869,0.0454752885901401,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gradient_sampling,Gradient sampling,budget_25,seed_0,lightgbm,0.8427777777777777,0.2021296296296296,0.8284259259259259,0.6406481481481481,0.014351851851851838,0.6262962962962962,0.0983079710144927,0.026234935888972,50,ok,,,0.8427777777777777,0.8427777777777777
diabetes,gradient_sampling,Gradient sampling,budget_25,seed_1,xgboost,0.8614814814814814,0.1664814814814814,0.8496296296296296,0.6994444444444445,0.016296296296296253,0.6831481481481482,0.1394945652173913,0.0520267950677674,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gradient_sampling,Gradient sampling,budget_25,seed_1,lightgbm,0.8427777777777777,0.2080555555555555,0.8126851851851852,0.6325000000000001,0.027870370370370434,0.6046296296296296,0.0980797101449275,0.0212290869030882,50,ok,,,0.8405555555555556,0.8405555555555556
diabetes,gradient_sampling,Gradient sampling,budget_25,seed_2,xgboost,0.8614814814814814,0.1787962962962963,0.8487962962962964,0.6871296296296296,0.017129629629629495,0.6700000000000002,0.1202391304347826,0.0415968329357623,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gradient_sampling,Gradient sampling,budget_25,seed_2,lightgbm,0.8427777777777777,0.1957407407407407,0.8201851851851852,0.652962962962963,0.028518518518518388,0.6244444444444445,0.096445652173913,0.0244411345086429,50,ok,,,0.8487037037037036,0.8487037037037036
diabetes,gradient_sampling,Gradient sampling,budget_50,seed_0,xgboost,0.8614814814814814,0.1562962962962963,0.8585185185185186,0.7096296296296296,0.007407407407407307,0.7022222222222223,0.1454673913043478,0.0628598442853431,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gradient_sampling,Gradient sampling,budget_50,seed_0,lightgbm,0.8427777777777777,0.1617592592592592,0.8399074074074074,0.6810185185185185,0.002870370370370301,0.6781481481481482,0.14875,0.0621087036621,100,ok,,,0.8427777777777777,0.8427777777777777
diabetes,gradient_sampling,Gradient sampling,budget_50,seed_1,xgboost,0.8614814814814814,0.1699999999999999,0.8516666666666667,0.695925925925926,0.014259259259259194,0.6816666666666666,0.1468913043478261,0.0632118620700571,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gradient_sampling,Gradient sampling,budget_50,seed_1,lightgbm,0.8427777777777777,0.1664814814814814,0.8429629629629629,0.6740740740740743,-0.0024074074074073026,0.6764814814814815,0.1534601449275362,0.0633211384835812,100,ok,,,0.8405555555555556,0.8405555555555556
diabetes,gradient_sampling,Gradient sampling,budget_50,seed_2,xgboost,0.8614814814814814,0.1475925925925926,0.8546296296296295,0.7183333333333333,0.01129629629629636,0.7070370370370369,0.1639239130434782,0.0824397150285439,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gradient_sampling,Gradient sampling,budget_50,seed_2,lightgbm,0.8427777777777777,0.1629629629629629,0.83,0.6857407407407408,0.018703703703703667,0.667037037037037,0.1446992753623188,0.0624816054787198,100,ok,,,0.8487037037037036,0.8487037037037036
diabetes,gain_herding,Gain sketch,budget_25,seed_0,xgboost,0.8614814814814814,0.8257407407407408,0.8424074074074074,0.0401851851851851,0.023518518518518494,0.0166666666666666,0.0689619565217391,0.0156064433642641,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_herding,Gain sketch,budget_25,seed_0,lightgbm,0.8427777777777777,0.8335185185185184,0.835925925925926,0.0092592592592593,0.006851851851851776,0.0024074074074075,0.0411159420289855,0.0043427672740157,50,ok,,,0.8427777777777777,0.8427777777777777
diabetes,gain_herding,Gain sketch,budget_25,seed_1,xgboost,0.8614814814814814,0.8259259259259258,0.8375925925925927,0.040000000000000036,0.02833333333333321,0.0116666666666668,0.0735923913043478,0.0156335609116523,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_herding,Gain sketch,budget_25,seed_1,lightgbm,0.8427777777777777,0.8275925925925925,0.8364814814814815,0.012962962962963065,0.004074074074074119,0.0088888888888889,0.0620760869565217,0.0095718882170909,50,ok,,,0.8405555555555556,0.8405555555555556
diabetes,gain_herding,Gain sketch,budget_25,seed_2,xgboost,0.8614814814814814,0.8398148148148148,0.8644444444444445,0.026111111111111085,0.001481481481481417,0.0246296296296296,0.0781032608695652,0.017329641822186,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_herding,Gain sketch,budget_25,seed_2,lightgbm,0.8427777777777777,0.8294444444444444,0.8338888888888889,0.019259259259259198,0.014814814814814725,0.0044444444444444,0.0581811594202898,0.0080981119962121,50,ok,,,0.8487037037037036,0.8487037037037036
diabetes,gain_herding,Gain sketch,budget_50,seed_0,xgboost,0.8614814814814814,0.8514814814814816,0.8548148148148148,0.01444444444444426,0.011111111111111072,0.0033333333333331,0.0618641304347826,0.0117525938854552,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_herding,Gain sketch,budget_50,seed_0,lightgbm,0.8427777777777777,0.85,0.8577777777777778,-0.007222222222222241,-0.015000000000000013,0.0077777777777777,0.0572934782608695,0.0091016255127369,100,ok,,,0.8427777777777777,0.8427777777777777
diabetes,gain_herding,Gain sketch,budget_50,seed_1,xgboost,0.8614814814814814,0.8125925925925925,0.842037037037037,0.053333333333333344,0.02388888888888885,0.0294444444444444,0.0690923913043478,0.0153185105257554,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_herding,Gain sketch,budget_50,seed_1,lightgbm,0.8427777777777777,0.8296296296296296,0.8433333333333333,0.010925925925926006,-0.002777777777777657,0.0137037037037036,0.0640543478260869,0.0109949887705064,100,ok,,,0.8405555555555556,0.8405555555555556
diabetes,gain_herding,Gain sketch,budget_50,seed_2,xgboost,0.8614814814814814,0.8177777777777777,0.8583333333333333,0.04814814814814816,0.007592592592592595,0.0405555555555555,0.0705326086956521,0.0176849579511719,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_herding,Gain sketch,budget_50,seed_2,lightgbm,0.8427777777777777,0.8329629629629629,0.8448148148148149,0.015740740740740722,0.0038888888888887196,0.011851851851852,0.0623985507246376,0.0108376787721938,100,ok,,,0.8487037037037036,0.8487037037037036
diabetes,gain_path_herding,Gain-path sketch,budget_25,seed_0,xgboost,0.8614814814814814,0.8162962962962963,0.8581481481481481,0.04962962962962958,0.007777777777777772,0.0418518518518518,0.0711521739130434,0.0150746909092987,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_path_herding,Gain-path sketch,budget_25,seed_0,lightgbm,0.8427777777777777,0.8146296296296296,0.8246296296296296,0.028148148148148144,0.018148148148148135,0.01,0.0412427536231883,0.004397663034528,50,ok,,,0.8427777777777777,0.8427777777777777
diabetes,gain_path_herding,Gain-path sketch,budget_25,seed_1,xgboost,0.8614814814814814,0.8311111111111111,0.8562962962962962,0.03481481481481474,0.009629629629629655,0.025185185185185,0.0716521739130434,0.0163851673446949,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_path_herding,Gain-path sketch,budget_25,seed_1,lightgbm,0.8427777777777777,0.8121296296296295,0.8200925925925926,0.028425925925926077,0.020462962962963016,0.007962962962963,0.0447644927536231,0.0046673520736413,50,ok,,,0.8405555555555556,0.8405555555555556
diabetes,gain_path_herding,Gain-path sketch,budget_25,seed_2,xgboost,0.8614814814814814,0.8385185185185186,0.8538888888888888,0.027407407407407325,0.012037037037037068,0.0153703703703702,0.0644673913043478,0.0134860791689241,50,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_path_herding,Gain-path sketch,budget_25,seed_2,lightgbm,0.8427777777777777,0.8273148148148148,0.8263888888888888,0.02138888888888879,0.022314814814814787,-0.0009259259259259,0.0416304347826087,0.0049406903917327,50,ok,,,0.8487037037037036,0.8487037037037036
diabetes,gain_path_herding,Gain-path sketch,budget_50,seed_0,xgboost,0.8614814814814814,0.8475925925925926,0.8640740740740741,0.018333333333333313,0.0018518518518517713,0.0164814814814815,0.0657065217391304,0.0149908871880535,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_path_herding,Gain-path sketch,budget_50,seed_0,lightgbm,0.8427777777777777,0.8468518518518519,0.8564814814814815,-0.004074074074074119,-0.013703703703703773,0.0096296296296296,0.0571485507246376,0.0097792039014484,100,ok,,,0.8427777777777777,0.8427777777777777
diabetes,gain_path_herding,Gain-path sketch,budget_50,seed_1,xgboost,0.8614814814814814,0.8218518518518518,0.854074074074074,0.04407407407407404,0.011851851851851891,0.0322222222222221,0.0637445652173912,0.0126236971709494,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_path_herding,Gain-path sketch,budget_50,seed_1,lightgbm,0.8427777777777777,0.8212962962962963,0.8409259259259259,0.01925925925925931,-0.00037037037037024323,0.0196296296296295,0.0525543478260869,0.0084081896786865,100,ok,,,0.8405555555555556,0.8405555555555556
diabetes,gain_path_herding,Gain-path sketch,budget_50,seed_2,xgboost,0.8614814814814814,0.8614814814814815,0.867037037037037,0.004444444444444362,-0.0011111111111111738,0.0055555555555555,0.0691793478260869,0.0153718660668913,100,ok,,,0.8614814814814814,0.8659259259259259
diabetes,gain_path_herding,Gain-path sketch,budget_50,seed_2,lightgbm,0.8427777777777777,0.8497222222222223,0.8523148148148147,-0.0010185185185186407,-0.0036111111111111205,0.0025925925925924,0.0535217391304347,0.0081960076650298,100,ok,,,0.8487037037037036,0.8487037037037036
electricity,histdistill_greedy,HistDistill-Greedy,budget_25,seed_0,xgboost,0.8975798210305032,0.5935168868031755,0.5943946851855075,0.2984784572047049,0.29760065882237285,0.000877798382332,0.365611917716417,0.4667067922070192,50,ok,329.1799263159241,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_greedy,HistDistill-Greedy,budget_25,seed_0,lightgbm,0.910787627573877,0.6085413443294072,0.6490654736732163,0.3022462832444698,0.26172215390066067,0.0405241293438091,0.4857853104164368,0.596820152297991,50,ok,329.1799263159241,0.0,0.910787627573877,0.910787627573877
electricity,histdistill_greedy,HistDistill-Greedy,budget_25,seed_1,xgboost,0.8975798210305032,0.5675720439774686,0.6606226403888629,0.32442330003041175,0.23137270361901752,0.0930505964113942,0.5300446880030687,0.7147937368857459,50,ok,261.14091591940405,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_greedy,HistDistill-Greedy,budget_25,seed_1,lightgbm,0.910787627573877,0.6060415772826085,0.6394680577642022,0.3056284565391244,0.2722019760575307,0.0334264804815936,0.4480134592426354,0.4907015445109656,50,ok,261.14091591940405,0.0,0.911670033821733,0.911670033821733
electricity,histdistill_greedy,HistDistill-Greedy,budget_25,seed_2,xgboost,0.8975798210305032,0.5977399955559697,0.6711906519720129,0.2942553484519107,0.2208046920358675,0.0734506564160432,0.4635368000391157,0.6569162395271237,50,ok,398.0266405758255,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_greedy,HistDistill-Greedy,budget_25,seed_2,lightgbm,0.910787627573877,0.6180627304572743,0.6694934215039868,0.29409650508759566,0.24266581404088317,0.0514306910467124,0.3735958047915942,0.339604334587525,50,ok,398.0266405758255,0.0,0.91215923554487,0.91215923554487
electricity,histdistill_greedy,HistDistill-Greedy,budget_50,seed_0,xgboost,0.8975798210305032,0.6272938210571263,0.663876945415225,0.2647015229507541,0.22811839859265537,0.0365831243580987,0.5230482862022124,0.7812880760765413,100,ok,344.4258309832392,1.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_greedy,HistDistill-Greedy,budget_50,seed_0,lightgbm,0.910787627573877,0.6457456345594011,0.6622005783383218,0.26504199301447584,0.2485870492355552,0.0164549437789206,0.692610951489476,1.3028328075220694,100,ok,344.4258309832392,1.0,0.910787627573877,0.910787627573877
electricity,histdistill_greedy,HistDistill-Greedy,budget_50,seed_1,xgboost,0.8975798210305032,0.5533630506527297,0.6426419811364225,0.33863229335515066,0.24935336287145793,0.0892789304836927,0.617119977293482,0.9731404400375636,100,ok,386.7525531501059,1.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_greedy,HistDistill-Greedy,budget_50,seed_1,lightgbm,0.910787627573877,0.5174402590234807,0.6539702905310412,0.3942297747982523,0.2576997432906918,0.1365300315075605,0.7047658053099977,1.26087523824469,100,ok,386.7525531501059,1.0,0.911670033821733,0.911670033821733
electricity,histdistill_greedy,HistDistill-Greedy,budget_50,seed_2,xgboost,0.8975798210305032,0.643356072296386,0.662840815653636,0.24863927171149436,0.22915452835424444,0.0194847433572499,0.5781018869654192,0.8805982827756136,100,ok,437.1494268548912,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_greedy,HistDistill-Greedy,budget_50,seed_2,lightgbm,0.910787627573877,0.614439796188988,0.7018145262448661,0.29771943935588197,0.21034470930000393,0.087374730055878,0.716489385420162,1.4547146094366288,100,ok,437.1494268548912,0.0,0.91215923554487,0.91215923554487
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_0,xgboost,0.8975798210305032,0.8381036687825303,0.8505406818207417,0.0538916752253501,0.04145466218713867,0.0124370130382114,0.0705179074460427,0.0165812913023352,50,ok,158.8839191945145,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_0,lightgbm,0.910787627573877,0.7870304713027255,0.7878441435565143,0.12375715627115147,0.12294348401736266,0.0008136722537888,0.0226612950771142,0.0014323221719071,50,ok,158.8839191945145,0.0,0.910787627573877,0.910787627573877
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_1,xgboost,0.8975798210305032,0.8103088959451807,0.8425176199657789,0.08168644806269965,0.04947772404210149,0.0322087240205981,0.066342041121327,0.0167509327356527,50,ok,178.20616318393945,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_1,lightgbm,0.910787627573877,0.7914705337239437,0.7925963888669871,0.12019950009778924,0.11907364495474582,0.0011258551430434,0.0223479875088786,0.0013425537615316,50,ok,178.20616318393945,0.0,0.911670033821733,0.911670033821733
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_2,xgboost,0.8975798210305032,0.8358514465113849,0.8482905074898293,0.05614389749649551,0.04370483651805113,0.0124390609784443,0.0551268865867182,0.0118479638291297,50,ok,205.05682837981277,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_refined,HistDistill-Refined,budget_25,seed_2,lightgbm,0.910787627573877,0.7974429674244387,0.7972034864134525,0.11471626812043134,0.11495574913141748,-0.0002394810109861,0.0160036437105601,0.001458763638641,50,ok,205.05682837981277,0.0,0.91215923554487,0.91215923554487
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_0,xgboost,0.8975798210305032,0.8542887964357648,0.8673442874243158,0.037706547572115556,0.02465105658356459,0.0130554909885509,0.0521399149825289,0.0105599880911192,100,ok,136.40680984758762,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_0,lightgbm,0.910787627573877,0.8376889608853655,0.8479522133626052,0.0730986666885115,0.06283541421127181,0.0102632524772396,0.0375907057487629,0.0046447201574934,100,ok,136.40680984758762,0.0,0.910787627573877,0.910787627573877
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_1,xgboost,0.8975798210305032,0.8384227634700708,0.8587453703751109,0.053572580537809555,0.03324997363276949,0.02032260690504,0.0573219796165823,0.0130826975596878,100,ok,127.91784923491224,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_1,lightgbm,0.910787627573877,0.8372339341648654,0.8476164791606722,0.0744360996568676,0.06405355466106077,0.0103825449958068,0.046045722867714,0.006629981688637,100,ok,127.91784923491224,0.0,0.911670033821733,0.911670033821733
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_2,xgboost,0.8975798210305032,0.859549186916529,0.8648026655990072,0.032446157091351346,0.027192678408873183,0.0052534786824781,0.0520277405432526,0.010589876346735,100,ok,146.61964611769463,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_refined,HistDistill-Refined,budget_50,seed_2,lightgbm,0.910787627573877,0.8413200869145834,0.8439772893667872,0.07083914863028662,0.06818194617808282,0.0026572024522037,0.0369156369061391,0.004822186572578,100,ok,146.61964611769463,0.0,0.91215923554487,0.91215923554487
electricity,histdistill_density,HistDistill-Density,budget_25,seed_0,xgboost,0.8975798210305032,0.8446074149772014,0.8483282663878737,0.04738792903067901,0.043667077620006656,0.0037208514106723,0.0716909632744606,0.0174675499740347,50,ok,156.75621828486584,0.0,0.8975798210305032,0.8919953440078804
electricity,histdistill_density,HistDistill-Density,budget_25,seed_0,lightgbm,0.910787627573877,0.7917569893640224,0.7953549643607201,0.1190306382098546,0.11543266321315693,0.0035979749966976,0.0154375224956308,0.0008235180481632,50,ok,156.75621828486584,0.0,0.910787627573877,0.910787627573877
electricity,histdistill_density,HistDistill-Density,budget_25,seed_1,xgboost,0.8975798210305032,0.8072121543204882,0.8433167006454084,0.08478318968739218,0.04867864336247196,0.0361045463249202,0.0578792103884764,0.0129184007993906,50,ok,135.860432018198,0.0,0.8975798210305032,0.8919953440078804
