dataset,method,budget,seed,trial,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,full_val_auc,distilled_val_auc,full_seconds,distilled_seconds
spambase,histdistill_refined,budget_50,seed_0,0,136,2,0.08842159822451831,1.8264896829640616,0.7796751844878168,0.7742210670083779,2.762912089159218,1.8102876733543478,0.981645676152003,0.9498554426820333,0.12067530000058468,0.04915439999604132
spambase,histdistill_refined,budget_50,seed_0,1,122,2,0.09069714850968837,1.14330559127343,0.9884367700568366,0.9719475561880473,1.2603917451779407,1.5054641941581732,0.9836358145705856,0.9510906156557556,0.11591799999587238,0.040989699999045115
spambase,histdistill_refined,budget_50,seed_0,2,61,4,0.12764589487028055,1.733300965314862,0.7685843586598167,0.7472647254250557,0.1577012797521454,1.0516336866904967,0.9862324006415969,0.9536426463890374,0.10112330000265501,0.03457650000200374
spambase,histdistill_refined,budget_50,seed_0,3,59,3,0.09257768265583169,0.5181213467813574,0.8066956655385523,0.777813280396337,0.13478754362365836,1.1897317420121056,0.9820565753777302,0.9536376957959564,0.08579499999905238,0.034394100002828054
spambase,histdistill_refined,budget_50,seed_0,4,82,3,0.04519937956831707,0.8935773266727615,0.9561184200172628,0.9291118104325014,1.0870034597825033,0.6902011573345843,0.9789327511435869,0.9512193310758629,0.10270529999979772,0.04092739999759942
spambase,histdistill_refined,budget_50,seed_0,5,96,5,0.07602242863473227,1.6598477988346996,0.9651573596514778,0.7617696313656519,1.710118500901034,0.6276406545247402,0.9874007406087248,0.9531426364878512,0.17414959999587154,0.039663499999733176
spambase,histdistill_refined,budget_50,seed_0,6,57,3,0.09972261952292995,0.9405443741081672,0.8225886130447083,0.8530099585571946,0.13041942998706257,1.4624813167168893,0.9827298560367531,0.9555981306560526,0.08992480000597425,0.039119100001698826
spambase,histdistill_refined,budget_50,seed_0,7,148,4,0.08526581543928381,1.4030605465315051,0.7970676409722218,0.8231903872709697,0.5430530830488374,1.3512784456992462,0.9878561951721816,0.9507737776985683,0.18069929999910528,0.04162199999700533
spambase,histdistill_refined,budget_50,seed_0,8,130,4,0.056862029748699194,0.5025048460191565,0.9279108712714265,0.8317844774005174,0.2622488685067286,0.9999100448223879,0.9862026970831106,0.9488158181350127,0.16849700000602752,0.04423910000332398
spambase,histdistill_refined,budget_50,seed_0,9,80,2,0.1491324695962358,7.775549693366976,0.670557326130454,0.7753809265069835,2.0329183168739418,0.6284762624357654,0.9808412047763321,0.8845769223152933,0.06521110000176122,0.032357599993702024
spambase,histdistill_refined,budget_50,seed_0,10,88,4,0.05689575066375989,4.277739501894222,0.9854625403374119,0.9609383992108369,1.1683858026801275,0.3205486253361396,0.9829056020911304,0.9346274183647202,0.129253900006006,0.03505330000189133
spambase,histdistill_refined,budget_50,seed_0,11,60,5,0.026193941770822664,1.1414263914091487,0.7485647225852086,0.8851390936029466,0.5931665839728875,0.18577709751489446,0.9730761995287036,0.9480237232420443,0.14709320000110893,0.03841029999603052
spambase,histdistill_refined,budget_50,seed_0,12,86,2,0.0824213144767601,1.9533267876003055,0.8604837424691404,0.8474083523529371,4.588267383391463,1.8367937157411935,0.9789921582605596,0.9511970534069982,0.07704460000240942,0.03880300000309944
spambase,histdistill_refined,budget_50,seed_0,13,67,2,0.1605649859505072,4.441067519170738,0.8736591882780382,0.8808625436218323,0.7990100994191748,1.8345265992856814,0.9816704291174082,0.9265381492702826,0.07057500000519212,0.033626700002059806
spambase,histdistill_refined,budget_50,seed_0,14,149,2,0.08161182402983427,4.7798728701530155,0.6971665080673956,0.8654278960256034,0.38624539752013143,1.5320726829325657,0.981994692964217,0.9099066318144914,0.12080740000237711,0.03978040000220062
spambase,histdistill_refined,budget_50,seed_0,15,83,2,0.08282886243508174,5.382643063975337,0.8699217518270816,0.7624681934087323,1.3945150181611594,0.6763056854720215,0.9785169013247788,0.9150626745084061,0.07240559999627294,0.035904199998185504
spambase,histdistill_refined,budget_50,seed_0,16,106,4,0.032208747351948175,1.0867099875047812,0.6614514323689205,0.6793682861369418,0.8351198549464016,0.46339644278461445,0.9800144557317967,0.9548604922869759,0.13783469999907538,0.04409280000254512
spambase,histdistill_refined,budget_50,seed_0,17,144,4,0.09192008198431115,5.75471594207667,0.7742713551059885,0.7615376382535608,0.2456569962872494,0.23569928904879056,0.9856408047684112,0.9028074813362641,0.15067970000382047,0.03655750000325497
spambase,histdistill_refined,budget_50,seed_0,18,95,4,0.12608299517514157,1.8557719633355043,0.8454040889319916,0.9854680397934664,1.7356529882330893,1.4900697732953037,0.9870641002792133,0.9525856947662329,0.1225754000042798,0.03394279999338323
spambase,histdistill_refined,budget_50,seed_0,19,97,5,0.03827756317756753,3.03282916082489,0.9010880768642378,0.9447797754032341,0.28622963451914585,1.3775894114260954,0.9824476722311333,0.9453306006059526,0.17293580000114162,0.0405077999967034
spambase,histdistill_refined,budget_50,seed_0,20,111,4,0.05609169007381444,0.6628448042545665,0.7735669518240992,0.9872196618421676,0.15004232353480146,0.22727598717635122,0.9859304144636528,0.9510980415453772,0.1639383000001544,0.04203399999823887
spambase,histdistill_refined,budget_50,seed_0,21,116,3,0.030515052625019256,1.0488408106261007,0.9700596427360236,0.7615737285059528,0.9780043601698453,0.4774895591099031,0.9773485613576507,0.9531500623774728,0.1189682999975048,0.04668800000217743
spambase,histdistill_refined,budget_50,seed_0,22,118,4,0.032165031288357876,4.466787223359439,0.7980311156700575,0.714281135482001,2.345540973079443,1.1085650780544656,0.9794500881205568,0.9212806194182064,0.125235799998336,0.041091400002187584
spambase,histdistill_refined,budget_50,seed_0,23,77,3,0.04020097014844,4.363432781818305,0.7778497698462112,0.6650817417221085,6.710574506675065,0.0609296162497901,0.9744227608467495,0.9207385294758313,0.08660280000185594,0.035245899998699315
spambase,histdistill_refined,budget_50,seed_0,24,107,2,0.0627041418699791,0.8897178280189117,0.7672972631551334,0.8486478346766693,6.4590491831002605,1.8726244485156895,0.9773460860611101,0.9469791481019426,0.08460770000237972,0.03361120000045048
spambase,histdistill_refined,budget_50,seed_0,25,106,2,0.1347452721295592,0.796250688820678,0.9340015053761317,0.7537215262468697,1.9105704458251394,1.4375864100550535,0.9851952513911166,0.9560164557714013,0.09310019999975339,0.03464959999837447
spambase,histdistill_refined,budget_50,seed_0,26,72,5,0.17290401703191316,1.073203311590882,0.8699079605360369,0.908741278472962,0.07490013810772103,1.3259226755376978,0.9879255034753164,0.9541896869244937,0.13092909999977564,0.03525839999929303
spambase,histdistill_refined,budget_50,seed_0,27,90,3,0.0343852879928878,2.294033137475496,0.8116592589771487,0.8519779415359672,1.2996708924965126,0.9973377226970035,0.975301491118636,0.9487638369076615,0.1029357000006712,0.03730139999970561
spambase,histdistill_refined,budget_50,seed_0,28,90,5,0.035519891665864084,1.1135501986527672,0.7746775744130298,0.9210337070275314,1.3685872646766724,0.412845360125623,0.9810318026099526,0.9503034713558685,0.17366300000139745,0.03988550000212854
spambase,histdistill_refined,budget_50,seed_0,29,138,4,0.11465784725496216,4.23090373970901,0.6774305167227652,0.7242487020890204,4.704419427834533,1.7588641197434214,0.9844402859462562,0.9112680449117805,0.13206019999779528,0.038057499994465616
spambase,histdistill_refined,budget_50,seed_0,30,83,2,0.0742424471154335,1.0357910759229405,0.7956996700481458,0.6573306954568421,0.2089312355016878,0.5413618028918203,0.9785911602209945,0.9573382641240421,0.07724159999634139,0.03661460000148509
spambase,histdistill_refined,budget_50,seed_0,31,89,5,0.07980424299367797,0.81793946166721,0.7996475898894689,0.8225276567664839,1.269954540923059,1.0648956996967174,0.9868561753698093,0.9546698944533556,0.15431579999858513,0.03652210000291234
spambase,histdistill_refined,budget_50,seed_0,32,140,3,0.046173517175963595,2.4622854733247332,0.9915412047847552,0.8435454375351757,4.508698573626911,0.030544870367298138,0.9820194459296224,0.9493282045189013,0.13720230000035372,0.04161500000191154
spambase,histdistill_refined,budget_50,seed_0,33,52,2,0.1378268083152085,2.424843415238479,0.8206453275229635,0.7790815010384651,0.22375413110447592,1.357659593107099,0.9792322620249906,0.9480484762074497,0.05651509999734117,0.029576599998108577
spambase,histdistill_refined,budget_50,seed_0,34,122,3,0.05903109875764826,4.309119631590244,0.9811640403822783,0.9977798986951258,0.5858431659710089,0.2763381100010138,0.9831556070417237,0.9313402245589022,0.13047519999963697,0.04225140000198735
spambase,histdistill_refined,budget_50,seed_0,35,86,2,0.06637817028794266,0.6178891588135744,0.6911995779938206,0.7321936778214475,7.681425347112045,0.3244571150411317,0.9739301768351848,0.9483009564545832,0.0804467999987537,0.03768570000102045
spambase,histdistill_refined,budget_50,seed_0,36,83,2,0.15247239592658,2.80554093659376,0.9089652458227937,0.7741567094146276,5.7180624979783685,1.9522012707141367,0.9818065704271371,0.9452167369650886,0.0765296000026865,0.03274210000381572
spambase,histdistill_refined,budget_50,seed_0,37,90,4,0.17538411132807255,2.032390197962631,0.8039090993770489,0.9249019005109655,1.315131457556373,0.4010607133664714,0.988861165567635,0.9447266282500644,0.12265569999726722,0.035756299999775365
spambase,histdistill_refined,budget_50,seed_0,38,128,4,0.02582564864261945,5.667212920074094,0.8398560601687299,0.6661654599902009,5.8331506411054885,1.9988729355423693,0.977665399314838,0.9076565872591537,0.14581580000231043,0.04040529999474529
spambase,histdistill_refined,budget_50,seed_0,39,127,4,0.058577066955897185,2.576972475866255,0.6535811657548346,0.6879572630544499,0.2682455217048445,0.8225373769772484,0.9851135666052793,0.9380680805560506,0.15062449999823002,0.04185639999923296
spambase,histdistill_refined,budget_50,seed_0,40,92,5,0.0350196816889197,0.6898807663861452,0.8941123766580237,0.9608112419954375,4.343723507959492,1.4838324020628173,0.9797372225192577,0.9435558129863958,0.19862479999574134,0.039311199994699564
spambase,histdistill_refined,budget_50,seed_0,41,78,5,0.07007232663887569,4.280784148671262,0.7960121020358317,0.7736394812158058,5.087813441242937,0.8614140074896055,0.9829798609873462,0.9169711281411513,0.11341259999608155,0.03362919999926817
spambase,histdistill_refined,budget_50,seed_0,42,65,4,0.06668891452118016,0.6824766992501894,0.6944066272672962,0.8285429052144501,1.8145836790824772,1.4849684233464808,0.9816679538208678,0.9530733281847166,0.10507289999804925,0.03333149999525631
spambase,histdistill_refined,budget_50,seed_0,43,97,3,0.025458722371023163,2.1937904168876816,0.7163484471552718,0.7620419886311385,0.8861186287288828,0.7836659446215954,0.9734994752371334,0.9511970534069982,0.11044270000274992,0.03846450000128243
spambase,histdistill_refined,budget_50,seed_0,44,141,3,0.027618501101394365,0.8305055182991228,0.9446634543131738,0.8291584995778531,4.465556896739767,1.7146020017731938,0.97758123923246,0.9478677795599914,0.13872640000045067,0.04481590000068536
