dataset,method,budget,seed,auroc,method_label,split_regret,split_regret_norm,split_regret_mean,split_regret_norm_mean,split_regret_root,split_regret_root_norm,split_regret_agreement,split_regret_weighted_agreement,split_regret_states,split_regret_depth_0_norm,split_regret_depth_0_agreement,split_regret_depth_1_norm,split_regret_depth_1_agreement,split_regret_depth_2_norm,split_regret_depth_2_agreement
agaricus_lepiota,histdistill_refined,budget_50,seed_2,0.9901002086295965,HistDistill-Refined,2.2266735156543254,0.9302006428479449,2.2266735156543254,0.9302006428479449,2.2266735156543254,0.9302006428479449,0.0,0.0,1.0,0.9302006428479449,0.0,,,,
agaricus_lepiota,k_center,budget_25,seed_0,0.9122714056683243,K-center,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.0,0.0,1.0,0.35996950155677787,0.0,,,,
agaricus_lepiota,k_center,budget_25,seed_1,0.9264535384002247,K-center,1.2485148407867634,0.5892741430870551,1.2485148407867634,0.5892741430870551,1.2485148407867634,0.5892741430870551,0.0,0.0,1.0,0.5892741430870551,0.0,,,,
agaricus_lepiota,k_center,budget_25,seed_2,0.8897846978795865,K-center,1.4426307429571716,0.6026640345145665,1.4426307429571716,0.6026640345145665,1.4426307429571716,0.6026640345145665,0.0,0.0,1.0,0.6026640345145665,0.0,,,,
agaricus_lepiota,k_center,budget_50,seed_0,0.9949332596638376,K-center,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.0,0.0,1.0,0.35996950155677787,0.0,,,,
agaricus_lepiota,k_center,budget_50,seed_1,0.9975652835520773,K-center,1.2485148407867634,0.5892741430870551,1.2485148407867634,0.5892741430870551,1.2485148407867634,0.5892741430870551,0.0,0.0,1.0,0.5892741430870551,0.0,,,,
agaricus_lepiota,k_center,budget_50,seed_2,0.9953313466723428,K-center,1.4426307429571716,0.6026640345145665,1.4426307429571716,0.6026640345145665,1.4426307429571716,0.6026640345145665,0.0,0.0,1.0,0.6026640345145665,0.0,,,,
agaricus_lepiota,mvs_coreset,budget_25,seed_0,0.8304268603812096,MVS coreset,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.0,0.0,1.0,0.35996950155677787,0.0,,,,
agaricus_lepiota,mvs_coreset,budget_25,seed_1,0.9079855921789566,MVS coreset,2.043799814430991,0.9646328140812218,2.043799814430991,0.9646328140812218,2.043799814430991,0.9646328140812218,0.0,0.0,1.0,0.9646328140812218,0.0,,,,
agaricus_lepiota,mvs_coreset,budget_25,seed_2,0.8671844666056779,MVS coreset,0.43646261022183697,0.1823337807510317,0.43646261022183697,0.1823337807510317,0.43646261022183697,0.1823337807510317,0.0,0.0,1.0,0.1823337807510317,0.0,,,,
agaricus_lepiota,mvs_coreset,budget_50,seed_0,0.9913322101754481,MVS coreset,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.0,0.0,1.0,0.35996950155677787,0.0,,,,
agaricus_lepiota,mvs_coreset,budget_50,seed_1,0.9539136919588538,MVS coreset,1.2485148407867634,0.5892741430870551,1.2485148407867634,0.5892741430870551,1.2485148407867634,0.5892741430870551,0.0,0.0,1.0,0.5892741430870551,0.0,,,,
agaricus_lepiota,mvs_coreset,budget_50,seed_2,0.9960266780190151,MVS coreset,1.4426307429571716,0.6026640345145665,1.4426307429571716,0.6026640345145665,1.4426307429571716,0.6026640345145665,0.0,0.0,1.0,0.6026640345145665,0.0,,,,
agaricus_lepiota,random,budget_25,seed_0,0.925853162202718,Random,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.0,0.0,1.0,0.35996950155677787,0.0,,,,
agaricus_lepiota,random,budget_25,seed_1,0.8996337659906585,Random,0.9898312076896616,0.46718061945069833,0.9898312076896616,0.46718061945069833,0.9898312076896616,0.46718061945069833,0.0,0.0,1.0,0.46718061945069833,0.0,,,,
agaricus_lepiota,random,budget_25,seed_2,0.9184247710660036,Random,2.360119492122928,0.9859481658789936,2.360119492122928,0.9859481658789936,2.360119492122928,0.9859481658789936,0.0,0.0,1.0,0.9859481658789936,0.0,,,,
agaricus_lepiota,random,budget_50,seed_0,0.9910162465391943,Random,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.6786218053425941,0.35996950155677787,0.0,0.0,1.0,0.35996950155677787,0.0,,,,
agaricus_lepiota,random,budget_50,seed_1,0.9678816094973264,Random,0.9898312076896616,0.46718061945069833,0.9898312076896616,0.46718061945069833,0.9898312076896616,0.46718061945069833,0.0,0.0,1.0,0.46718061945069833,0.0,,,,
agaricus_lepiota,random,budget_50,seed_2,0.9812705874538434,Random,2.360119492122928,0.9859481658789936,2.360119492122928,0.9859481658789936,2.360119492122928,0.9859481658789936,0.0,0.0,1.0,0.9859481658789936,0.0,,,,
australian,craig_coreset,budget_25,seed_0,0.8520332126889505,CRAIG-style,0.33833076894451053,0.025497829175698553,1.4598287090691227,0.11962043545828104,0.0,0.0,0.8461538461538461,0.9670191973157615,13.0,0.0,1.0,0.0,1.0,0.38876641523941335,0.5
australian,craig_coreset,budget_25,seed_1,0.802192889078135,CRAIG-style,0.2924402836742578,0.032771496971083926,1.5124244163044847,0.2236801789642209,0.0,0.0,0.7368421052631579,0.9612935439617505,19.0,0.0,1.0,0.14194070003763376,0.8333333333333334,0.42478490001179936,0.5
australian,craig_coreset,budget_25,seed_2,0.8220566318926975,CRAIG-style,1.2526114074049721,0.03570597905794832,2.5433605041463023,0.07249908180702097,0.0,0.0,0.9090909090909091,0.9552270454291083,11.0,0.0,1.0,0.0,1.0,0.3987449499386153,0.5
australian,craig_coreset,budget_50,seed_0,0.8702150308707687,CRAIG-style,1.0463785309956222,0.042376398360677595,2.426178420429081,0.10679305888026805,0.0,0.0,0.8461538461538461,0.9393303007532661,13.0,0.0,1.0,0.0,1.0,0.34707744136087115,0.5
australian,craig_coreset,budget_50,seed_1,0.8780285288482009,CRAIG-style,0.33646267347773107,0.037374098764746705,1.724837274264698,0.23591489805251628,0.0,0.0,0.6842105263157895,0.9526700396253527,19.0,0.0,1.0,0.2192368844711218,0.6666666666666666,0.3958702195213848,0.5
australian,craig_coreset,budget_50,seed_2,0.8885032999787098,CRAIG-style,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,distribution_matching,budget_25,seed_0,0.8374920161805408,DistributionMatching,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,13.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,distribution_matching,budget_25,seed_1,0.8347455822865658,DistributionMatching,4.627184663370485,0.14723939310052764,6.795187090891276,0.37775265662913693,0.0,0.0,0.5789473684210527,0.8280348382841445,19.0,0.0,1.0,0.4356195499029205,0.5,0.5704478970670099,0.375
australian,distribution_matching,budget_25,seed_2,0.8200127741111347,DistributionMatching,4.262697189333252,0.07208368138895765,5.1345683013088985,0.08682732295119563,0.0,0.0,0.9090909090909091,0.9245276518759646,11.0,0.0,1.0,0.0,1.0,0.477550276231576,0.5
australian,distribution_matching,budget_50,seed_0,0.8516925697253566,DistributionMatching,0.6036895966993729,0.024213203509265507,1.3862799604543443,0.06030490876518565,0.0,0.0,0.8461538461538461,0.9393303007532661,13.0,0.0,1.0,0.0,1.0,0.19599095348685336,0.5
australian,distribution_matching,budget_50,seed_1,0.8614647647434532,DistributionMatching,0.08750599379060439,0.015122151613640545,0.6978964478708022,0.1451434273567977,0.0,0.0,0.8421052631578947,0.9841638591557325,19.0,0.0,1.0,0.16999705614564584,0.8333333333333334,0.21721784786316017,0.75
australian,distribution_matching,budget_50,seed_2,0.8274643389397488,DistributionMatching,2.070777112107032,0.035017556008949596,2.4943236750447753,0.042179874639649194,0.0,0.0,0.9090909090909091,0.9245276518759646,11.0,0.0,1.0,0.0,1.0,0.23198931051807056,0.5
australian,el2n_coreset,budget_25,seed_0,0.8025335320417287,EL2N,0.9806744417567312,0.039706579296891906,2.2733231130035767,0.1000376894786925,0.0,0.0,0.8461538461538461,0.9393303007532661,13.0,0.0,1.0,0.0,1.0,0.3251224908057506,0.5
australian,el2n_coreset,budget_25,seed_1,0.7148605492867788,EL2N,0.39523813834939736,0.041256398693360855,1.9040077652750451,0.2642573276269013,0.0,0.0,0.6842105263157895,0.9500987243710374,19.0,0.0,1.0,0.2911082066157103,0.6666666666666666,0.40927999815210797,0.5
australian,el2n_coreset,budget_25,seed_2,0.7727911432829465,EL2N,2.070777112107032,0.035017556008949596,2.4943236750447753,0.042179874639649194,0.0,0.0,0.9090909090909091,0.9245276518759646,11.0,0.0,1.0,0.0,1.0,0.23198931051807056,0.5
australian,el2n_coreset,budget_50,seed_0,0.8558015754737067,EL2N,0.6036895966993729,0.024213203509265507,1.3862799604543443,0.06030490876518565,0.0,0.0,0.8461538461538461,0.9393303007532661,13.0,0.0,1.0,0.0,1.0,0.19599095348685336,0.5
australian,el2n_coreset,budget_50,seed_1,0.8440493932297211,EL2N,0.11493726679068152,0.02109935261340975,0.9737478910071062,0.20675436292315172,0.0,0.0,0.7894736842105263,0.978424928808074,19.0,0.0,1.0,0.32138881592331375,0.6666666666666666,0.25,0.75
australian,el2n_coreset,budget_50,seed_2,0.8536938471364699,EL2N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,gain_herding,budget_25,seed_0,0.849755162869917,Gain sketch,0.3832850403901222,0.02787459221060087,1.5959056624872405,0.12708558961131416,0.0,0.0,0.8461538461538461,0.9663100521529211,13.0,0.0,1.0,0.0,1.0,0.4130281662367711,0.5
australian,gain_herding,budget_25,seed_1,0.8856504151586119,Gain sketch,0.3239717927908444,0.03433217938990032,1.5844508543520899,0.19938546247470812,0.0,0.0,0.6842105263157895,0.9526700396253527,19.0,0.0,1.0,0.2359714391164631,0.6666666666666666,0.2965618940400845,0.5
australian,gain_herding,budget_25,seed_2,0.8656163508622525,Gain sketch,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,gain_herding,budget_50,seed_0,0.8918458590589738,Gain sketch,0.08294466963420484,0.009569575884041628,0.5478874892790465,0.0632114266980062,0.0,0.0,0.9230769230769231,0.9883546178230369,13.0,0.0,1.0,0.0,1.0,0.20543713676852016,0.75
australian,gain_herding,budget_50,seed_1,0.888056206088993,Gain sketch,0.07515209069028163,0.012778061710542441,0.5897152803584801,0.11273517288808461,0.0,0.0,0.7894736842105263,0.978424928808074,19.0,0.0,1.0,0.2359714391164631,0.6666666666666666,0.09076745627185369,0.75
australian,gain_herding,budget_50,seed_2,0.8847988077496274,Gain sketch,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,gain_path_herding,budget_25,seed_0,0.8704492229082392,Gain-path sketch,0.3489939629570867,0.025547864140157858,1.4626933638235187,0.11740264820902996,0.0,0.0,0.8461538461538461,0.9663100521529211,13.0,0.0,1.0,0.0,1.0,0.3815586066793474,0.5
australian,gain_path_herding,budget_25,seed_1,0.861592505854801,Gain-path sketch,0.3389041219499006,0.04084984928609102,1.8852452641133937,0.28853096972094455,0.0,0.0,0.6842105263157895,0.9526700396253527,19.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.43526105308724333,0.5
australian,gain_path_herding,budget_25,seed_2,0.8610602512241858,Gain-path sketch,1.3010864505279012,0.03708777141936887,2.6417864879644317,0.07530473733290256,0.0,0.0,0.9090909090909091,0.9552270454291083,11.0,0.0,1.0,0.0,1.0,0.41417605533096413,0.5
australian,gain_path_herding,budget_50,seed_0,0.899552906110283,Gain-path sketch,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,13.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,gain_path_herding,budget_50,seed_1,0.889312327017245,Gain-path sketch,0.1039517595660952,0.018931936093596845,0.8737203070441543,0.1833890538210286,0.0,0.0,0.7894736842105263,0.978424928808074,19.0,0.0,1.0,0.2911082066157103,0.6666666666666666,0.21721784786316017,0.75
australian,gain_path_herding,budget_50,seed_2,0.8870555673834362,Gain-path sketch,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,gain_path_refined,budget_25,seed_0,0.8777730466255056,Legacy gain-path refined,0.3489939629570867,0.025547864140157858,1.4626933638235187,0.11740264820902996,0.0,0.0,0.8461538461538461,0.9663100521529211,13.0,0.0,1.0,0.0,1.0,0.3815586066793474,0.5
australian,gain_path_refined,budget_25,seed_1,0.8604002554822227,Legacy gain-path refined,0.3389041219499006,0.04084984928609102,1.8852452641133937,0.28853096972094455,0.0,0.0,0.6842105263157895,0.9526700396253527,19.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.43526105308724333,0.5
australian,gain_path_refined,budget_25,seed_2,0.8577602725143709,Legacy gain-path refined,1.3010864505279012,0.03708777141936887,2.6417864879644317,0.07530473733290256,0.0,0.0,0.9090909090909091,0.9552270454291083,11.0,0.0,1.0,0.0,1.0,0.41417605533096413,0.5
australian,gain_path_refined,budget_50,seed_0,0.8934426229508196,Legacy gain-path refined,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,13.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,gain_path_refined,budget_50,seed_1,0.8831168831168832,Legacy gain-path refined,0.1039517595660952,0.018931936093596845,0.8737203070441543,0.1833890538210286,0.0,0.0,0.7894736842105263,0.978424928808074,19.0,0.0,1.0,0.2911082066157103,0.6666666666666666,0.21721784786316017,0.75
australian,gain_path_refined,budget_50,seed_2,0.8810091547796466,Legacy gain-path refined,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,goss_coreset,budget_25,seed_0,0.7989142005535449,GOSS coreset,2.702431146747038,0.11718631500857063,6.709274965359573,0.33672599754171245,0.0,0.0,0.5384615384615384,0.8282277279979751,13.0,0.09786421062577291,0.8,0.12233026328221615,0.75,0.8496989654461331,0.0
australian,goss_coreset,budget_25,seed_1,0.8471364700872897,GOSS coreset,0.5576949879928986,0.05284978083684918,2.4390493667261923,0.2886346068688364,0.0,0.0,0.631578947368421,0.9362199996106924,19.0,0.0,1.0,0.2586455387028556,0.6666666666666666,0.4915230372863448,0.375
australian,goss_coreset,budget_25,seed_2,0.7632105599318714,GOSS coreset,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,goss_coreset,budget_50,seed_0,0.850628060464126,GOSS coreset,1.8127822095792159,0.082842949835135,4.743012265081973,0.25609676014416016,0.0,0.0,0.6153846153846154,0.8675620067374333,13.0,0.11161890938817243,0.8,0.13952363673521553,0.75,0.5532671969980896,0.25
australian,goss_coreset,budget_50,seed_1,0.8399190972961466,GOSS coreset,0.1063056864777831,0.01863398681297327,0.8599697674446644,0.17144740905692077,0.0,0.0,0.7894736842105263,0.978424928808074,19.0,0.0,1.0,0.3148952602566526,0.6666666666666666,0.17101615131769737,0.75
australian,goss_coreset,budget_50,seed_2,0.8826059186714925,GOSS coreset,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,gradient_sampling,budget_25,seed_0,0.21428571428571427,Gradient sampling,1.3853141737579275,0.05684255943245641,3.254410388612792,0.14549929980520826,0.0,0.0,0.8461538461538461,0.9393303007532661,13.0,0.0,1.0,0.0,1.0,0.47287272436692684,0.5
australian,gradient_sampling,budget_25,seed_1,0.19218650202256754,Gradient sampling,1.2906906749925686,0.06877489467105602,3.174003006974446,0.31397686748573733,0.0,0.0,0.6842105263157895,0.9302844306779013,19.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.4956950602786262,0.5
australian,gradient_sampling,budget_25,seed_2,0.2071535022354694,Gradient sampling,3.5056803021558705,0.05928226442743753,4.22271490431344,0.07140756714331466,0.0,0.0,0.9090909090909091,0.9245276518759646,11.0,0.0,1.0,0.0,1.0,0.3927416192882306,0.5
australian,gradient_sampling,budget_50,seed_0,0.42814562486693636,Gradient sampling,51.805705646124395,0.5255548002982069,30.089619801658777,0.33476838198801934,78.27163089746794,0.7236443046685467,0.5384615384615384,0.2753557569519991,13.0,0.4350911782948163,0.4,0.36295289670138364,0.5,0.18118037189115876,0.75
australian,gradient_sampling,budget_50,seed_1,0.4166276346604215,Gradient sampling,60.780853213679194,0.6510323176938932,30.045535422209774,0.6472007772769512,99.92509630761407,0.9238369765309202,0.3157894736842105,0.26671249599089275,19.0,0.6676887624278357,0.2,0.5380215094856595,0.5,0.7162802374011175,0.25
australian,gradient_sampling,budget_50,seed_2,0.39027038535235253,Gradient sampling,36.18903509783294,0.38060572490089156,27.11079751640125,0.32954676171868885,78.27163089746794,0.7236443046685467,0.5454545454545454,0.46562075437244693,11.0,0.2894577218674187,0.6,0.18091107616713667,0.75,0.7270407324499686,0.0
australian,gradmatch_coreset,budget_25,seed_0,0.863615073451139,GradMatch-style,17.434561257693492,0.2862277894703786,16.387416415844896,0.42660454120150626,0.0,0.0,0.23076923076923078,0.43597184550256096,13.0,0.2986985717606557,0.4,0.3733732147008196,0.25,0.639718329503256,0.0
australian,gradmatch_coreset,budget_25,seed_1,0.8268043431977858,GradMatch-style,2.5035652867136555,0.11090770112408706,5.11845752070085,0.340038924864203,0.0,0.0,0.5263157894736842,0.8629010997400886,19.0,0.0,1.0,0.3674547052846102,0.5,0.5320014175890246,0.25
australian,gradmatch_coreset,budget_25,seed_2,0.8601021928890781,GradMatch-style,22.480559880090347,0.34850047827088515,24.823919564613025,0.45189414448237775,0.0,0.0,0.2727272727272727,0.4141339429326258,11.0,0.3568677913321602,0.4,0.4460847391652002,0.25,0.7010788379922767,0.0
australian,gradmatch_coreset,budget_50,seed_0,0.8894400681285927,GradMatch-style,0.4588561207746642,0.03317747887736401,1.899512143797374,0.15019375596577278,0.0,0.0,0.8461538461538461,0.9663100521529211,13.0,0.0,1.0,0.0,1.0,0.48812970688876156,0.5
australian,gradmatch_coreset,budget_50,seed_1,0.8606344475196934,GradMatch-style,3.7891988614009526,0.12329767751184113,5.690262428569711,0.3378599842151466,0.0,0.0,0.5263157894736842,0.8401076412916532,19.0,0.0,1.0,0.5204702529025665,0.3333333333333333,0.4120647728340482,0.375
australian,gradmatch_coreset,budget_50,seed_2,0.8729401745795189,GradMatch-style,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,grand_coreset,budget_25,seed_0,0.8025335320417287,GraNd,0.9806744417567312,0.039706579296891906,2.2733231130035767,0.1000376894786925,0.0,0.0,0.8461538461538461,0.9393303007532661,13.0,0.0,1.0,0.0,1.0,0.3251224908057506,0.5
australian,grand_coreset,budget_25,seed_1,0.7148605492867788,GraNd,0.39523813834939736,0.041256398693360855,1.9040077652750451,0.2642573276269013,0.0,0.0,0.6842105263157895,0.9500987243710374,19.0,0.0,1.0,0.2911082066157103,0.6666666666666666,0.40927999815210797,0.5
australian,grand_coreset,budget_25,seed_2,0.7727911432829465,GraNd,2.070777112107032,0.035017556008949596,2.4943236750447753,0.042179874639649194,0.0,0.0,0.9090909090909091,0.9245276518759646,11.0,0.0,1.0,0.0,1.0,0.23198931051807056,0.5
australian,grand_coreset,budget_50,seed_0,0.8558015754737067,GraNd,0.6036895966993729,0.024213203509265507,1.3862799604543443,0.06030490876518565,0.0,0.0,0.8461538461538461,0.9393303007532661,13.0,0.0,1.0,0.0,1.0,0.19599095348685336,0.5
australian,grand_coreset,budget_50,seed_1,0.8440493932297211,GraNd,0.11493726679068152,0.02109935261340975,0.9737478910071062,0.20675436292315172,0.0,0.0,0.7894736842105263,0.978424928808074,19.0,0.0,1.0,0.32138881592331375,0.6666666666666666,0.25,0.75
australian,grand_coreset,budget_50,seed_2,0.8536938471364699,GraNd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,herding,budget_25,seed_0,0.8643815201192251,Herding,0.2730586345395494,0.02122223582709871,1.2150379123475021,0.10311399275928523,0.0,0.0,0.8461538461538461,0.9670191973157615,13.0,0.0,1.0,0.0,1.0,0.335120476467677,0.5
australian,herding,budget_25,seed_1,0.8643815201192251,Herding,0.40833341019786623,0.04005709585297533,1.8486592134544533,0.22530358184970697,0.0,0.0,0.6842105263157895,0.9500987243710374,19.0,0.0,1.0,0.2586455387028556,0.6666666666666666,0.3411118528659124,0.5
australian,herding,budget_25,seed_2,0.8643815201192251,Herding,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,herding,budget_50,seed_0,0.875771769214392,Herding,0.08312072447576337,0.009589887860368466,0.549050412050845,0.06334559659416814,0.0,0.0,0.9230769230769231,0.9883546178230369,13.0,0.0,1.0,0.0,1.0,0.20587318893104642,0.75
australian,herding,budget_50,seed_1,0.875771769214392,Herding,0.16495579506021923,0.022170498494871786,1.0231819216214726,0.16318375251395442,0.0,0.0,0.7368421052631579,0.9665487643856977,19.0,0.0,1.0,0.25922815356116646,0.6666666666666666,0.19314029704976693,0.625
australian,herding,budget_50,seed_2,0.875771769214392,Herding,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,histdistill_density,budget_25,seed_0,0.8675963380881413,HistDistill-Density,0.3489939629570867,0.025547864140157858,1.4626933638235187,0.11740264820902996,0.0,0.0,0.8461538461538461,0.9663100521529211,13.0,0.0,1.0,0.0,1.0,0.3815586066793474,0.5
australian,histdistill_density,budget_25,seed_1,0.8630402384500744,HistDistill-Density,0.3389041219499006,0.04084984928609102,1.8852452641133937,0.28853096972094455,0.0,0.0,0.6842105263157895,0.9526700396253527,19.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.43526105308724333,0.5
australian,histdistill_density,budget_25,seed_2,0.8523951458377688,HistDistill-Density,1.3010864505279012,0.03708777141936887,2.6417864879644317,0.07530473733290256,0.0,0.0,0.9090909090909091,0.9552270454291083,11.0,0.0,1.0,0.0,1.0,0.41417605533096413,0.5
australian,histdistill_density,budget_50,seed_0,0.8971684053651267,HistDistill-Density,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,13.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,histdistill_density,budget_50,seed_1,0.8900787736853311,HistDistill-Density,0.1039517595660952,0.018931936093596845,0.8737203070441543,0.1833890538210286,0.0,0.0,0.7894736842105263,0.978424928808074,19.0,0.0,1.0,0.2911082066157103,0.6666666666666666,0.21721784786316017,0.75
australian,histdistill_density,budget_50,seed_2,0.8768788588460719,HistDistill-Density,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,histdistill_greedy,budget_25,seed_0,0.41454119650840965,HistDistill-Greedy,75.40460605041206,0.9114389276959707,52.182666377021185,0.8905275364342933,108.12489580877457,0.9996465404866233,0.0,0.0,13.0,0.9447835216479896,0.0,0.8223018147847871,0.0,0.890933276566679,0.0
australian,histdistill_greedy,budget_25,seed_1,0.7885032999787097,HistDistill-Greedy,18.42944396304619,0.3277210800989418,15.124526161153375,0.5845842627482466,0.0,0.0,0.3157894736842105,0.5673623169792636,19.0,0.29162287187532626,0.6,0.5940347328952552,0.3333333333333333,0.7605972794335651,0.125
australian,histdistill_greedy,budget_25,seed_2,0.5038109431552055,HistDistill-Greedy,81.12732800883137,0.9592242669097489,68.32617896060376,0.9429160480890952,108.158624066927,0.9999583681774297,0.0,0.0,11.0,0.9362641956111034,0.0,0.999231489652237,0.0,0.8469147961577912,0.0
australian,histdistill_greedy,budget_50,seed_0,0.5838194592292953,HistDistill-Greedy,64.53777303480588,0.8092333083027673,46.33108205624329,0.8603100603128128,61.67615232395247,0.5702142123697818,0.0,0.0,13.0,0.8266808844319791,0.0,0.8325945489904318,0.0,0.9300620414862365,0.0
australian,histdistill_greedy,budget_50,seed_1,0.588716201830956,HistDistill-Greedy,57.7918732838716,0.7407786318031326,34.187382126738136,0.8202433259478092,108.158624066927,0.9999583681774297,0.15789473684210525,0.2194649372632671,19.0,0.799539438507408,0.2,0.6698599713359176,0.3333333333333333,0.9459707715569788,0.0
australian,histdistill_greedy,budget_50,seed_2,0.5953587396210347,HistDistill-Greedy,71.64872697307506,0.860177691633697,61.271025894523994,0.8660517375600761,92.08210810132142,0.8513262381958403,0.0,0.0,11.0,0.8432290800715532,0.0,0.8412047905404813,0.0,0.9728022753205732,0.0
australian,histdistill_refined,budget_25,seed_0,0.8631679795614222,HistDistill-Refined,0.3489939629570867,0.025547864140157858,1.4626933638235187,0.11740264820902996,0.0,0.0,0.8461538461538461,0.9663100521529211,13.0,0.0,1.0,0.0,1.0,0.3815586066793474,0.5
australian,histdistill_refined,budget_25,seed_1,0.8609963806685117,HistDistill-Refined,0.3389041219499006,0.04084984928609102,1.8852452641133937,0.28853096972094455,0.0,0.0,0.6842105263157895,0.9526700396253527,19.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.43526105308724333,0.5
australian,histdistill_refined,budget_25,seed_2,0.8518203108367042,HistDistill-Refined,1.3010864505279012,0.03708777141936887,2.6417864879644317,0.07530473733290256,0.0,0.0,0.9090909090909091,0.9552270454291083,11.0,0.0,1.0,0.0,1.0,0.41417605533096413,0.5
australian,histdistill_refined,budget_50,seed_0,0.898360655737705,HistDistill-Refined,0.1962104152631803,0.012356025747995356,0.7074202667461683,0.04454861898561847,0.0,0.0,0.9230769230769231,0.9786645794927243,13.0,0.0,1.0,0.0,1.0,0.14478301170326002,0.75
australian,histdistill_refined,budget_50,seed_1,0.8917181179476262,HistDistill-Refined,0.1039517595660952,0.018931936093596845,0.8737203070441543,0.1833890538210286,0.0,0.0,0.7894736842105263,0.978424928808074,19.0,0.0,1.0,0.2911082066157103,0.6666666666666666,0.21721784786316017,0.75
australian,histdistill_refined,budget_50,seed_2,0.8829891420055354,HistDistill-Refined,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0
australian,k_center,budget_25,seed_0,0.7760272514370875,K-center,8.591122326072888,0.230960339359894,13.223185853612318,0.46475259608509184,0.0,0.0,0.38461538461538464,0.6853099643085425,13.0,0.2893803733539459,0.6,0.3617254666924324,0.5,0.7869950038916835,0.0
australian,k_center,budget_25,seed_1,0.831999148392591,K-center,8.67124439632133,0.2419764792327324,11.167360944356489,0.3782620574744032,0.0,0.0,0.5263157894736842,0.6910825748117255,19.0,0.14738174222956957,0.8,0.3838197437748567,0.5,0.5183939897770842,0.375
australian,k_center,budget_25,seed_2,0.8421119863742815,K-center,8.196763895518247,0.19609566345524915,13.968023805117419,0.3529056205411972,0.0,0.0,0.6363636363636364,0.7979011984092192,11.0,0.38713972581929806,0.6,0.2409313180204744,0.75,0.4912689623873905,0.5
australian,k_center,budget_50,seed_0,0.8571428571428571,K-center,0.4806950875659697,0.0338978047935507,1.9407530057189868,0.14813097482714663,0.0,0.0,0.7692307692307693,0.9449746316456457,13.0,0.0,1.0,0.0,1.0,0.4814256681882265,0.25
australian,k_center,budget_50,seed_1,0.8700021290185225,K-center,0.1225583728036354,0.011513349731666778,0.5313480572153914,0.07001641128795237,0.0,0.0,0.8947368421052632,0.9832403880605697,19.0,0.0,1.0,0.0,1.0,0.16628897680888688,0.75
