dataset,method,budget,seed,trial,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,full_val_auc,distilled_val_auc,full_seconds,distilled_seconds
phoneme,histdistill_refined,budget_50,seed_0,13,67,2,0.1605649859505072,4.441067519170738,0.8736591882780382,0.8808625436218323,0.7990100994191748,1.8345265992856814,0.9207722925991378,0.8567393925380282,0.043927200000325684,0.028472299993154593
phoneme,histdistill_refined,budget_50,seed_0,14,149,2,0.08161182402983427,4.7798728701530155,0.6971665080673956,0.8654278960256034,0.38624539752013143,1.5320726829325657,0.9254071217401358,0.8456715444200373,0.06494889999885345,0.03501669999968726
phoneme,histdistill_refined,budget_50,seed_0,15,83,2,0.08282886243508174,5.382643063975337,0.8699217518270816,0.7624681934087323,1.3945150181611594,0.6763056854720215,0.9065416123011875,0.8458573504880507,0.04259250000177417,0.0296916000006604
phoneme,histdistill_refined,budget_50,seed_0,16,106,4,0.032208747351948175,1.0867099875047812,0.6614514323689205,0.6793682861369418,0.8351198549464016,0.46339644278461445,0.9321973012700877,0.8787697986688028,0.0677129999967292,0.035751999996136874
phoneme,histdistill_refined,budget_50,seed_0,17,144,4,0.09192008198431115,5.75471594207667,0.7742713551059885,0.7615376382535608,0.2456569962872494,0.23569928904879056,0.9421523774918659,0.841808842717228,0.07968000000255415,0.03966280000167899
phoneme,histdistill_refined,budget_50,seed_0,18,95,4,0.12608299517514157,1.8557719633355043,0.8454040889319916,0.9854680397934664,1.7356529882330893,1.4900697732953037,0.9439319867210596,0.8673241448791849,0.061899000000266824,0.035484600004565436
phoneme,histdistill_refined,budget_50,seed_0,19,97,5,0.03827756317756753,3.03282916082489,0.9010880768642378,0.9447797754032341,0.28622963451914585,1.3775894114260954,0.9418427007118437,0.8603977075660231,0.07553070000722073,0.051983800003654324
phoneme,histdistill_refined,budget_50,seed_0,20,111,4,0.05609169007381444,0.6628448042545665,0.7735669518240992,0.9872196618421676,0.15004232353480146,0.22727598717635122,0.9408021867309694,0.882267081771186,0.15825179999956163,0.17704739999317098
phoneme,histdistill_refined,budget_50,seed_0,21,116,3,0.030515052625019256,1.0488408106261007,0.9700596427360236,0.7615737285059528,0.9780043601698453,0.4774895591099031,0.9127289543660297,0.8729292945975854,0.19131539999943925,0.11093519999849377
phoneme,histdistill_refined,budget_50,seed_0,22,118,4,0.032165031288357876,4.466787223359439,0.7980311156700575,0.714281135482001,2.345540973079443,1.1085650780544656,0.9303351115662213,0.8508823723718764,0.179205100001127,0.1198420000000624
phoneme,histdistill_refined,budget_50,seed_0,23,77,3,0.04020097014844,4.363432781818305,0.7778497698462112,0.6650817417221085,6.710574506675065,0.0609296162497901,0.9052822600624308,0.8492410854377592,0.12831220000225585,0.1008936999933212
phoneme,histdistill_refined,budget_50,seed_0,24,107,2,0.0627041418699791,0.8897178280189117,0.7672972631551334,0.8486478346766693,6.4590491831002605,1.8726244485156895,0.9107016037128182,0.8486403124845161,0.12650820000271779,0.07433669999591075
phoneme,histdistill_refined,budget_50,seed_0,25,106,2,0.1347452721295592,0.796250688820678,0.9340015053761317,0.7537215262468697,1.9105704458251394,1.4375864100550535,0.9237988669958874,0.8625881546567129,0.07243719999678433,0.05640839999978198
phoneme,histdistill_refined,budget_50,seed_0,26,72,5,0.17290401703191316,1.073203311590882,0.8699079605360369,0.908741278472962,0.07490013810772103,1.3259226755376978,0.9493699109782483,0.880489537053859,0.0847799000039231,0.051608200003101956
phoneme,histdistill_refined,budget_50,seed_0,27,90,3,0.0343852879928878,2.294033137475496,0.8116592589771487,0.8519779415359672,1.2996708924965126,0.9973377226970035,0.9110050869572399,0.8683543363007251,0.080080599997018,0.04381499999726657
phoneme,histdistill_refined,budget_50,seed_0,28,90,5,0.035519891665864084,1.1135501986527672,0.7746775744130298,0.9210337070275314,1.3685872646766724,0.412845360125623,0.941049928154987,0.8811460518275059,0.09234360000118613,0.043658299997332506
phoneme,histdistill_refined,budget_50,seed_0,29,138,4,0.11465784725496216,4.23090373970901,0.6774305167227652,0.7242487020890204,4.704419427834533,1.7588641197434214,0.9388161263150941,0.8400147819049664,0.07743029999983264,0.033455400000093505
phoneme,histdistill_refined,budget_50,seed_0,30,83,2,0.0742424471154335,1.0357910759229405,0.7956996700481458,0.6573306954568421,0.2089312355016878,0.5413618028918203,0.9057612268155317,0.8768374155614647,0.046406800000113435,0.03220390000205953
phoneme,histdistill_refined,budget_50,seed_0,31,89,5,0.07980424299367797,0.81793946166721,0.7996475898894689,0.8225276567664839,1.269954540923059,1.0648956996967174,0.9475077212743819,0.881123342196971,0.0682502999989083,0.036595100005797576
phoneme,histdistill_refined,budget_50,seed_0,32,140,3,0.046173517175963595,2.4622854733247332,0.9915412047847552,0.8435454375351757,4.508698573626911,0.030544870367298138,0.9262019588088592,0.8689158835284987,0.07265500000357861,0.03931409999495372
phoneme,histdistill_refined,budget_50,seed_0,33,52,2,0.1378268083152085,2.424843415238479,0.8206453275229635,0.7790815010384651,0.22375413110447592,1.357659593107099,0.9087114142732092,0.8614485441062316,0.04104409999854397,0.03088930000376422
phoneme,histdistill_refined,budget_50,seed_0,34,122,3,0.05903109875764826,4.309119631590244,0.9811640403822783,0.9977798986951258,0.5858431659710089,0.2763381100010138,0.9316708507440501,0.8701607841841875,0.06582080000225687,0.03638189999765018
phoneme,histdistill_refined,budget_50,seed_0,35,86,2,0.06637817028794266,0.6178891588135744,0.6911995779938206,0.7321936778214475,7.681425347112045,0.3244571150411317,0.9044316811733033,0.8638413133598691,0.051378999996813945,0.03589250000368338
phoneme,histdistill_refined,budget_50,seed_0,36,83,2,0.15247239592658,2.80554093659376,0.9089652458227937,0.7741567094146276,5.7180624979783685,1.9522012707141367,0.9157555287627793,0.8424281962772722,0.047653299996454734,0.03360850000171922
phoneme,histdistill_refined,budget_50,seed_0,37,90,4,0.17538411132807255,2.032390197962631,0.8039090993770489,0.9249019005109655,1.315131457556373,0.4010607133664714,0.9451376616512791,0.8779398648983434,0.06792490000225371,0.0337781000052928
phoneme,histdistill_refined,budget_50,seed_0,38,128,4,0.02582564864261945,5.667212920074094,0.8398560601687299,0.6661654599902009,5.8331506411054885,1.9988729355423693,0.9246184782070128,0.8365443374568516,0.09104510000179289,0.04188590000558179
phoneme,histdistill_refined,budget_50,seed_0,39,127,4,0.058577066955897185,2.576972475866255,0.6535811657548346,0.6879572630544499,0.2682455217048445,0.8225373769772484,0.9391423191900508,0.8710877500123871,0.07846370000333991,0.04075169999850914
phoneme,histdistill_refined,budget_50,seed_0,40,92,5,0.0350196816889197,0.6898807663861452,0.8941123766580237,0.9608112419954375,4.343723507959492,1.4838324020628173,0.9386716104844172,0.854319784630122,0.07093699999677483,0.03955280000081984
phoneme,histdistill_refined,budget_50,seed_0,41,78,5,0.07007232663887569,4.280784148671262,0.7960121020358317,0.7736394812158058,5.087813441242937,0.8614140074896055,0.9387252877929542,0.8523874015227839,0.07216299999709008,0.032487999997101724
phoneme,histdistill_refined,budget_50,seed_0,42,65,4,0.06668891452118016,0.6824766992501894,0.6944066272672962,0.8285429052144501,1.8145836790824772,1.4849684233464808,0.9371727748691099,0.8613391249772904,0.0503921999988961,0.031270400002540555
