dataset,method,budget,seed,trial,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,full_val_auc,distilled_val_auc,full_seconds,distilled_seconds
qsar_biodeg,histdistill_refined,budget_50,seed_0,0,136,2,0.08842159822451831,1.8264896829640616,0.7796751844878168,0.7742210670083779,2.762912089159218,1.8102876733543478,0.8922535211267605,0.8748993963782696,0.0812244999979157,0.05764610000187531
qsar_biodeg,histdistill_refined,budget_50,seed_0,1,122,2,0.09069714850968837,1.14330559127343,0.9884367700568366,0.9719475561880473,1.2603917451779407,1.5054641941581732,0.8892354124748492,0.8793762575452716,0.07648019999760436,0.0481870000003255
qsar_biodeg,histdistill_refined,budget_50,seed_0,2,61,4,0.12764589487028055,1.733300965314862,0.7685843586598167,0.7472647254250557,0.1577012797521454,1.0516336866904967,0.8925553319919516,0.8843058350100604,0.05879659999482101,0.03891029999795137
qsar_biodeg,histdistill_refined,budget_50,seed_0,3,59,3,0.09257768265583169,0.5181213467813574,0.8066956655385523,0.777813280396337,0.13478754362365836,1.1897317420121056,0.8896881287726358,0.8828470824949699,0.056658100002096035,0.03850770000281045
qsar_biodeg,histdistill_refined,budget_50,seed_0,4,82,3,0.04519937956831707,0.8935773266727615,0.9561184200172628,0.9291118104325014,1.0870034597825033,0.6902011573345843,0.8835513078470826,0.8807344064386318,0.062097399997583125,0.04437399999733316
qsar_biodeg,histdistill_refined,budget_50,seed_0,5,96,5,0.07602242863473227,1.6598477988346996,0.9651573596514778,0.7617696313656519,1.710118500901034,0.6276406545247402,0.8875251509054326,0.8791247484909457,0.08236399999441346,0.04591009999421658
qsar_biodeg,histdistill_refined,budget_50,seed_0,6,57,3,0.09972261952292995,0.9405443741081672,0.8225886130447083,0.8530099585571946,0.13041942998706257,1.4624813167168893,0.8917505030181087,0.9027665995975855,0.05321630000253208,0.040362600004300475
qsar_biodeg,histdistill_refined,budget_50,seed_0,7,148,4,0.08526581543928381,1.4030605465315051,0.7970676409722218,0.8231903872709697,0.5430530830488374,1.3512784456992462,0.8935613682092556,0.8793762575452716,0.0995108999995864,0.053353099996456876
qsar_biodeg,histdistill_refined,budget_50,seed_0,8,130,4,0.056862029748699194,0.5025048460191565,0.9279108712714265,0.8317844774005174,0.2622488685067286,0.9999100448223879,0.8918511066398389,0.880281690140845,0.09743420000449987,0.05030490000353893
qsar_biodeg,histdistill_refined,budget_50,seed_0,9,80,2,0.1491324695962358,7.775549693366976,0.670557326130454,0.7753809265069835,2.0329183168739418,0.6284762624357654,0.8942655935613683,0.8079476861167001,0.05839239999477286,0.0402680999977747
qsar_biodeg,histdistill_refined,budget_50,seed_0,10,88,4,0.05689575066375989,4.277739501894222,0.9854625403374119,0.9609383992108369,1.1683858026801275,0.3205486253361396,0.8881287726358149,0.8464788732394366,0.07420270000147866,0.04014350000215927
qsar_biodeg,histdistill_refined,budget_50,seed_0,11,60,5,0.026193941770822664,1.1414263914091487,0.7485647225852086,0.8851390936029466,0.5931665839728875,0.18577709751489446,0.8912474849094567,0.871579476861167,0.07059859999571927,0.0383607000039774
qsar_biodeg,histdistill_refined,budget_50,seed_0,12,86,2,0.0824213144767601,1.9533267876003055,0.8604837424691404,0.8474083523529371,4.588267383391463,1.8367937157411935,0.8984406438631791,0.8682595573440643,0.049719299997377675,0.03679330000159098
qsar_biodeg,histdistill_refined,budget_50,seed_0,13,67,2,0.1605649859505072,4.441067519170738,0.8736591882780382,0.8808625436218323,0.7990100994191748,1.8345265992856814,0.8893863179074446,0.8522132796780683,0.040752500004600734,0.03322990000015125
qsar_biodeg,histdistill_refined,budget_50,seed_0,14,149,2,0.08161182402983427,4.7798728701530155,0.6971665080673956,0.8654278960256034,0.38624539752013143,1.5320726829325657,0.8989939637826962,0.8385311871227366,0.06913350000104401,0.03665690000343602
qsar_biodeg,histdistill_refined,budget_50,seed_0,15,83,2,0.08282886243508174,5.382643063975337,0.8699217518270816,0.7624681934087323,1.3945150181611594,0.6763056854720215,0.8956740442655936,0.8405432595573441,0.049724299999070354,0.03321030000370229
qsar_biodeg,histdistill_refined,budget_50,seed_0,16,106,4,0.032208747351948175,1.0867099875047812,0.6614514323689205,0.6793682861369418,0.8351198549464016,0.46339644278461445,0.8958752515090543,0.8831991951710262,0.07367320000048494,0.048114600002008956
qsar_biodeg,histdistill_refined,budget_50,seed_0,17,144,4,0.09192008198431115,5.75471594207667,0.7742713551059885,0.7615376382535608,0.2456569962872494,0.23569928904879056,0.8944668008048289,0.8414486921529175,0.0781799000033061,0.04005390000384068
qsar_biodeg,histdistill_refined,budget_50,seed_0,18,95,4,0.12608299517514157,1.8557719633355043,0.8454040889319916,0.9854680397934664,1.7356529882330893,1.4900697732953037,0.8969818913480885,0.8751509054325955,0.060064899997087196,0.03533369999786373
qsar_biodeg,histdistill_refined,budget_50,seed_0,19,97,5,0.03827756317756753,3.03282916082489,0.9010880768642378,0.9447797754032341,0.28622963451914585,1.3775894114260954,0.8927565392354124,0.8690643863179074,0.08449690000270493,0.039589399995747954
qsar_biodeg,histdistill_refined,budget_50,seed_0,20,111,4,0.05609169007381444,0.6628448042545665,0.7735669518240992,0.9872196618421676,0.15004232353480146,0.22727598717635122,0.8906438631790744,0.8825955734406438,0.08789410000463249,0.05029839999770047
qsar_biodeg,histdistill_refined,budget_50,seed_0,21,116,3,0.030515052625019256,1.0488408106261007,0.9700596427360236,0.7615737285059528,0.9780043601698453,0.4774895591099031,0.8833501006036217,0.8846076458752514,0.07587339999736287,0.05949520000285702
qsar_biodeg,histdistill_refined,budget_50,seed_0,22,118,4,0.032165031288357876,4.466787223359439,0.7980311156700575,0.714281135482001,2.345540973079443,1.1085650780544656,0.8985915492957747,0.8357645875251509,0.09064619999844581,0.04844650000450201
qsar_biodeg,histdistill_refined,budget_50,seed_0,23,77,3,0.04020097014844,4.363432781818305,0.7778497698462112,0.6650817417221085,6.710574506675065,0.0609296162497901,0.893460764587525,0.8343561368209255,0.0642428999999538,0.038998200005153194
qsar_biodeg,histdistill_refined,budget_50,seed_0,24,107,2,0.0627041418699791,0.8897178280189117,0.7672972631551334,0.8486478346766693,6.4590491831002605,1.8726244485156895,0.8931589537223339,0.8588028169014085,0.0559754999994766,0.036937599994416814
qsar_biodeg,histdistill_refined,budget_50,seed_0,25,106,2,0.1347452721295592,0.796250688820678,0.9340015053761317,0.7537215262468697,1.9105704458251394,1.4375864100550535,0.8879275653923542,0.8837525150905432,0.04979470000398578,0.03739569999743253
qsar_biodeg,histdistill_refined,budget_50,seed_0,26,72,5,0.17290401703191316,1.073203311590882,0.8699079605360369,0.908741278472962,0.07490013810772103,1.3259226755376978,0.8849094567404426,0.8929074446680081,0.05363930000021355,0.03290009999909671
qsar_biodeg,histdistill_refined,budget_50,seed_0,27,90,3,0.0343852879928878,2.294033137475496,0.8116592589771487,0.8519779415359672,1.2996708924965126,0.9973377226970035,0.8959255533199196,0.8658450704225352,0.06042600000364473,0.04224940000131028
