dataset,budget,seed,method,auroc,sld_inf_norm,sld_root_margin_satisfied,sld_root_agreement_direct,sld_margin_satisfied_rate,sld_rank_correlation_direct,sld_inf_raw
credit_approval,budget_100,seed_2,histdistill_refined,0.9241217798594848,22.76473008586273,0.0,0.0,0.0,0.1855886176076419,22.764730085862734
credit_approval,budget_100,seed_2,random,0.8932297210985733,32.60408635067159,0.0,0.0,0.0,0.2086912710707198,32.60408635067159
credit_approval,budget_200,seed_0,gain_path_refined,0.9284649776453054,36.4584064060122,0.0,0.0,0.0,0.1705819986153074,36.458406406012195
credit_approval,budget_200,seed_0,herding,0.8916329572067276,36.4584064060122,0.0,0.0,0.0,0.1980118519858862,36.458406406012195
credit_approval,budget_200,seed_0,histdistill_density,0.921694698743879,25.931743315654163,0.0,0.0,0.0,0.1971749751198769,25.931743315654163
credit_approval,budget_200,seed_0,histdistill_refined,0.9279540131999148,27.571867303464185,0.0,0.0,0.0,0.1882181308242106,27.571867303464185
credit_approval,budget_200,seed_0,random,0.9400894187779434,36.94674338544503,0.0,0.0,0.0,0.1697050574504659,36.946743385445025
credit_approval,budget_200,seed_1,gain_path_refined,0.9296572280178838,36.27718330827968,0.0,0.0,0.0,0.0665317108477336,36.277183308279675
credit_approval,budget_200,seed_1,herding,0.8916329572067276,36.76503476970646,0.0,0.0,0.0,0.0731023251605898,36.76503476970646
credit_approval,budget_200,seed_1,histdistill_density,0.9341707472855012,24.8870554144989,0.0,0.0,0.0,0.121358454718176,24.8870554144989
credit_approval,budget_200,seed_1,histdistill_refined,0.9300404513519268,35.63027673264598,0.0,0.0,0.0,0.0538654663892155,35.63027673264598
credit_approval,budget_200,seed_1,random,0.930508835426868,38.257004400493145,0.0,0.0,0.0,0.0634669320546457,38.257004400493145
credit_approval,budget_200,seed_2,gain_path_refined,0.9328081754311264,36.93566288766351,0.0,0.0,0.0,0.141826820132301,36.93566288766351
credit_approval,budget_200,seed_2,herding,0.8916329572067276,36.93566288766351,0.0,0.0,0.0,0.1437611471065386,36.93566288766351
credit_approval,budget_200,seed_2,histdistill_density,0.9294017457951884,24.458091875429773,0.0,0.0,0.0,0.1775375096986124,24.458091875429773
credit_approval,budget_200,seed_2,histdistill_refined,0.9223334043006174,24.52950831695249,0.0,0.0,0.0,0.1721163631966626,24.529508316952494
credit_approval,budget_200,seed_2,random,0.9322546306152864,37.93229027245695,0.0,0.0,0.0,0.1253514172569804,37.932290272456946
credit_approval,budget_25,seed_0,gain_path_refined,0.8499041941664893,37.43338931425994,0.0,0.0,0.0,0.0867158101972843,37.43338931425994
credit_approval,budget_25,seed_0,herding,0.8564828614008941,37.43338931425994,0.0,0.0,0.0,0.2279823144198751,37.43338931425994
credit_approval,budget_25,seed_0,histdistill_density,0.8423461784117521,31.130351998630854,0.0,0.0,0.0,0.0497954406175572,31.130351998630854
credit_approval,budget_25,seed_0,histdistill_refined,0.8420481158186076,29.998104885111943,0.0,0.0,0.0,0.0447911424436705,29.998104885111946
credit_approval,budget_25,seed_0,random,0.8423461784117523,33.70941851889126,0.0,0.0,0.0,0.1022793148144387,33.70941851889126
credit_approval,budget_25,seed_1,gain_path_refined,0.8839897807110921,33.395411473367126,0.0,0.0,0.0,0.1340242643746011,33.395411473367126
credit_approval,budget_25,seed_1,herding,0.8564828614008941,37.748682624178976,0.0,0.0,0.0,0.0910932787613395,37.748682624178976
credit_approval,budget_25,seed_1,histdistill_density,0.8881200766446667,24.23716310275737,0.0,0.0,0.0,0.1064185321816636,24.237163102757375
credit_approval,budget_25,seed_1,histdistill_refined,0.8930806898020013,24.366857149445625,0.0,0.0,0.0,0.1118924223539284,24.366857149445625
credit_approval,budget_25,seed_1,random,0.8830955929316586,52.01318570120178,0.0,0.0,0.0,0.0387164731882015,52.01318570120178
credit_approval,budget_25,seed_2,gain_path_refined,0.880051096444539,37.92625520090724,0.0,0.0,0.0,0.0961160085561728,37.92625520090724
credit_approval,budget_25,seed_2,herding,0.8564828614008941,37.92625520090724,0.0,0.0,0.0,0.1578131771924729,37.92625520090724
credit_approval,budget_25,seed_2,histdistill_density,0.8805620608899296,31.50183405739787,0.0,0.0,0.0,0.0986675870904412,31.50183405739787
credit_approval,budget_25,seed_2,histdistill_refined,0.8800723866297637,32.090327235629175,0.0,0.0,0.0,0.0307596190158373,32.090327235629175
credit_approval,budget_25,seed_2,random,0.8133063657653821,24.24387011167212,0.0,0.0,0.0,0.1217723433217934,24.24387011167212
credit_approval,budget_50,seed_0,gain_path_refined,0.8761975729188844,35.22581056313602,0.0,0.0,0.0,0.1718166422274591,35.22581056313602
credit_approval,budget_50,seed_0,herding,0.8659144134553971,39.74655850384358,0.0,0.0,0.0,0.1927879861451991,39.74655850384358
credit_approval,budget_50,seed_0,histdistill_density,0.8725356610602513,25.73729694329315,0.0,0.0,0.0,0.1572649959287071,25.73729694329315
credit_approval,budget_50,seed_0,histdistill_refined,0.8926548860975091,24.91037906513979,0.0,0.0,0.0,0.1480932778431195,24.91037906513979
credit_approval,budget_50,seed_0,random,0.8534170747285501,35.9643243860415,0.0,0.0,0.0,0.2092278288319308,35.9643243860415
credit_approval,budget_50,seed_1,gain_path_refined,0.8685969767936982,35.52183814375657,0.0,0.0,0.0,0.0843052268872532,35.52183814375657
credit_approval,budget_50,seed_1,herding,0.8659144134553971,40.08207445456057,0.0,0.0,0.0,0.1179747331357238,40.08207445456057
credit_approval,budget_50,seed_1,histdistill_density,0.907728337236534,26.62917318284292,0.0,0.0,0.0,0.1023483576214997,26.629173182842916
credit_approval,budget_50,seed_1,histdistill_refined,0.9110921865020224,25.776861657212265,0.0,0.0,0.0,0.0926676731879082,25.776861657212265
credit_approval,budget_50,seed_1,random,0.9136044283585268,41.78261872937134,0.0,0.0,0.0,0.044440046374683,41.78261872937134
credit_approval,budget_50,seed_2,gain_path_refined,0.9011283798169044,35.68397084283896,0.0,0.0,0.0,0.140109834751168,35.68397084283896
credit_approval,budget_50,seed_2,herding,0.8659144134553971,40.27585384688021,0.0,0.0,0.0,0.1734396188303999,40.27585384688021
credit_approval,budget_50,seed_2,histdistill_density,0.859782840110709,26.08083362705285,0.0,0.0,0.0,0.2268731012065211,26.08083362705285
credit_approval,budget_50,seed_2,histdistill_refined,0.884649776453055,24.023364064061703,0.0,0.0,0.0,0.2202125140469604,24.023364064061706
credit_approval,budget_50,seed_2,random,0.8807323823717267,31.49716884918151,0.0,0.0,0.0,0.2086891680806499,31.49716884918151
credit_g,budget_10,seed_0,gain_path_refined,0.607547619047619,5.764795181971676,0.0,0.0,0.0,0.1911753732908004,33.880775919560655
credit_g,budget_10,seed_0,herding,0.6178452380952381,5.689277292575392,0.0,0.0,0.0,0.1234211045181394,35.389443625035995
credit_g,budget_10,seed_0,histdistill_density,0.5723690476190477,5.931205842039239,0.0,0.0,0.0,0.3399949601410684,32.9369322444423
credit_g,budget_10,seed_0,histdistill_refined,0.571047619047619,5.918018033221436,0.0,0.0,0.0,0.3452363085311261,32.9387024104503
credit_g,budget_10,seed_0,random,0.5981666666666666,5.328627269633237,0.0,1.0,0.0,0.1638618898701618,37.44190440103856
credit_g,budget_10,seed_1,gain_path_refined,0.5571309523809523,5.732938016893554,0.0,0.0,0.0,0.2235939226436215,30.818878736991927
credit_g,budget_10,seed_1,herding,0.6178452380952381,7.998991143633074,0.0,0.0,0.0,0.1251116524032594,40.27159861519604
credit_g,budget_10,seed_1,histdistill_density,0.5937380952380953,5.6002520030752665,0.0,0.0,0.0,0.2519649097275449,32.75174223016781
credit_g,budget_10,seed_1,histdistill_refined,0.5907857142857142,5.603201364129335,0.0,0.0,0.0,0.2472751573736646,32.7881080608291
credit_g,budget_10,seed_1,random,0.5148809523809523,8.390276495041446,0.0,0.0,0.0,-0.1185506493467012,46.91490013209138
credit_g,budget_10,seed_2,gain_path_refined,0.6015952380952381,6.89818155222147,0.0,1.0,0.0,0.260247565910689,42.48096233176188
credit_g,budget_10,seed_2,herding,0.6178452380952381,3.861384243841407,0.0,0.0,0.0,0.145784697339006,34.961107779141145
credit_g,budget_10,seed_2,histdistill_density,0.5987619047619048,5.586549860276388,0.0,1.0,0.0,0.2221602756590325,41.77660562794783
credit_g,budget_10,seed_2,histdistill_refined,0.6126190476190476,5.628064444679804,0.0,1.0,0.0,0.2217749186602954,42.280770866005845
credit_g,budget_10,seed_2,random,0.5946071428571428,6.322327963433698,0.0,0.0,0.0,0.1498565007779255,53.46587807471636
credit_g,budget_100,seed_0,gain_path_refined,0.7364285714285714,1.1905973098956202,0.0,0.0,0.0,0.7539322000853429,7.175293237665427
credit_g,budget_100,seed_0,herding,0.7631190476190476,1.2826945924060724,0.0,1.0,0.0,0.6447242591722812,9.635930243644918
credit_g,budget_100,seed_0,histdistill_density,0.7405833333333334,0.9589215683027736,0.0,0.0,0.0,0.7714263038361348,6.085680027190478
credit_g,budget_100,seed_0,histdistill_refined,0.732845238095238,0.9705768480239788,0.0,0.0,0.0,0.7760361101464849,6.158608490318818
credit_g,budget_100,seed_0,random,0.7076428571428572,1.5070432820752548,0.0,0.0,0.0,0.5125105771944382,14.136295542693876
credit_g,budget_100,seed_1,gain_path_refined,0.7551904761904762,1.038321625287928,0.0,0.0,0.0,0.7200027748678982,5.303311278234984
credit_g,budget_100,seed_1,herding,0.7631190476190476,1.9873824207441488,0.0,1.0,0.0,0.656025158280601,10.384674134771743
credit_g,budget_100,seed_1,histdistill_density,0.7612857142857143,0.8463099069270508,0.0,0.0,0.0,0.7338609682994073,4.651518337311149
credit_g,budget_100,seed_1,histdistill_refined,0.741095238095238,0.8326592489304497,0.0,0.0,0.0,0.7433061938017331,4.630459981945368
credit_g,budget_100,seed_1,random,0.7123809523809524,1.7141532911298032,0.0,0.0,0.0,0.5285226267960287,11.156536677050994
credit_g,budget_100,seed_2,gain_path_refined,0.7619285714285715,0.884068545757608,0.0,1.0,0.0,0.7150844040707258,5.798165506597088
credit_g,budget_100,seed_2,herding,0.7631190476190476,1.700205871595049,0.0,1.0,0.0,0.6667937129213539,10.716394844563744
credit_g,budget_100,seed_2,histdistill_density,0.7211904761904762,0.853489569602872,0.0,1.0,0.0,0.7327135403831677,5.3970016227184345
credit_g,budget_100,seed_2,histdistill_refined,0.7218214285714286,0.8648917085114853,0.0,1.0,0.0,0.7205976779762282,5.37946953577221
credit_g,budget_100,seed_2,random,0.742452380952381,1.0416327599257411,0.0,1.0,0.0,0.6062789024993409,8.666025580969094
credit_g,budget_200,seed_0,gain_path_refined,0.7603214285714286,0.516001432063573,0.0,0.0,0.0,0.8715612258267885,4.350104888923492
credit_g,budget_200,seed_0,herding,0.7431428571428571,0.8981765504603502,0.0,1.0,0.0,0.7442622863940551,6.990412885446572
credit_g,budget_200,seed_0,histdistill_density,0.7549285714285714,0.4700849260939727,0.0,1.0,0.0,0.8814317881510826,3.800410565250247
credit_g,budget_200,seed_0,histdistill_refined,0.7649285714285714,0.4564574631646943,0.0,1.0,0.0,0.8867176063641573,3.755289943540409
credit_g,budget_200,seed_0,random,0.767047619047619,0.8595169559288781,0.0,0.0,0.0,0.808345632607887,9.308370035934706
credit_g,budget_200,seed_1,gain_path_refined,0.7734166666666666,0.5719308049341575,0.0,0.0,0.0,0.8784998766819132,3.7570062902517436
credit_g,budget_200,seed_1,herding,0.7431428571428571,0.9897964525030196,0.0,1.0,0.0,0.7656937553145559,6.044741678399156
credit_g,budget_200,seed_1,histdistill_density,0.7742142857142857,0.4834495977303802,0.0,1.0,0.0,0.8955930374844844,3.250551370228915
credit_g,budget_200,seed_1,histdistill_refined,0.7795714285714286,0.4595092080926315,0.0,1.0,0.0,0.8926992511042693,3.19921947191079
credit_g,budget_200,seed_1,random,0.7475357142857144,0.7621715003419866,0.0,0.0,0.0,0.8087460502588094,4.653661156673563
credit_g,budget_200,seed_2,gain_path_refined,0.7871190476190476,0.5034593165422132,0.0,1.0,0.0,0.8942605534361162,4.431384058197143
credit_g,budget_200,seed_2,herding,0.7431428571428571,0.9257497432448574,0.0,1.0,0.0,0.7526599142090868,7.404201271253559
credit_g,budget_200,seed_2,histdistill_density,0.7774523809523809,0.4594752313455048,0.0,1.0,0.0,0.9023559850529538,3.886384002766872
credit_g,budget_200,seed_2,histdistill_refined,0.7740357142857144,0.4759279264880163,0.0,1.0,0.0,0.902235365663487,3.915765277188934
credit_g,budget_200,seed_2,random,0.7504047619047619,0.5841833339584798,0.0,1.0,0.0,0.8227731746671777,5.190483658375761
credit_g,budget_25,seed_0,gain_path_refined,0.7636190476190476,3.7178532040527577,0.0,1.0,0.0,0.5115603313848638,18.55123673979263
credit_g,budget_25,seed_0,herding,0.6843214285714285,2.734433222415204,0.0,0.0,0.0,0.3884851002130615,19.382250890287498
credit_g,budget_25,seed_0,histdistill_density,0.7486904761904762,3.154648431681468,0.0,0.0,0.0,0.4893784987609958,15.074628252631488
credit_g,budget_25,seed_0,histdistill_refined,0.7310952380952381,3.1751454161944546,0.0,0.0,0.0,0.4856545396498629,15.13713443669738
credit_g,budget_25,seed_0,random,0.6088095238095239,3.2205276747346003,0.0,1.0,0.0,0.3505261568924764,26.309470371867338
credit_g,budget_25,seed_1,gain_path_refined,0.7245595238095238,3.731423244135216,0.0,0.0,0.0,0.4064218586226956,15.812070127791728
credit_g,budget_25,seed_1,herding,0.6843214285714285,5.204103320113551,0.0,0.0,0.0,0.382876693203994,23.109854822631597
credit_g,budget_25,seed_1,histdistill_density,0.6675952380952381,3.524760002984676,0.0,0.0,0.0,0.4217043939174941,16.351006150472273
credit_g,budget_25,seed_1,histdistill_refined,0.6746428571428572,3.493279420080502,0.0,0.0,0.0,0.4260305182736005,16.13975493531625
credit_g,budget_25,seed_1,random,0.6692738095238095,3.506688311713655,0.0,0.0,0.0,0.1949278879263438,20.293337820711294
credit_g,budget_25,seed_2,gain_path_refined,0.6760595238095238,3.16047812546433,0.0,0.0,0.0,0.4334954920063157,17.063340323635163
credit_g,budget_25,seed_2,herding,0.6843214285714285,3.3791877229932386,0.0,0.0,0.0,0.3755893465398567,21.910894279519432
credit_g,budget_25,seed_2,histdistill_density,0.6794404761904762,2.9002998287936625,0.0,0.0,0.0,0.4608191909627513,15.243338831718104
credit_g,budget_25,seed_2,histdistill_refined,0.6855833333333334,2.8979454416190182,0.0,0.0,0.0,0.4613513457940519,15.216669759361269
credit_g,budget_25,seed_2,random,0.6111309523809524,4.21785303526352,0.0,1.0,0.0,0.2859302131879642,22.324444045221043
credit_g,budget_50,seed_0,gain_path_refined,0.7451428571428572,1.9828617862778468,0.0,0.0,0.0,0.6129512352718993,9.342895801179811
credit_g,budget_50,seed_0,herding,0.754,2.106629553272994,0.0,0.0,0.0,0.4969109990191352,15.843428592818697
credit_g,budget_50,seed_0,histdistill_density,0.7492738095238095,1.934762571434187,0.0,0.0,0.0,0.6212714196372418,9.269307436316296
credit_g,budget_50,seed_0,histdistill_refined,0.74,1.8859069621459152,0.0,0.0,0.0,0.6282963951293885,8.77164626956783
credit_g,budget_50,seed_0,random,0.718952380952381,2.6955744610709966,0.0,0.0,0.0,0.3141898541359416,26.392055553833064
credit_g,budget_50,seed_1,gain_path_refined,0.7377619047619047,2.0378939515008176,0.0,0.0,0.0,0.5313718516567172,10.200829363014037
credit_g,budget_50,seed_1,herding,0.754,2.601487393516708,0.0,0.0,0.0,0.4718264396474182,15.535005393375027
credit_g,budget_50,seed_1,histdistill_density,0.7347023809523809,1.6938025328387027,0.0,0.0,0.0,0.5535882239223017,8.976195898844338
credit_g,budget_50,seed_1,histdistill_refined,0.7383809523809524,1.7283765142333618,0.0,0.0,0.0,0.5512779809767763,8.989549192210172
credit_g,budget_50,seed_1,random,0.7221428571428572,2.417774235567343,0.0,1.0,0.0,0.3898283582771061,13.508199185152389
credit_g,budget_50,seed_2,gain_path_refined,0.7505119047619047,1.5915489911984375,0.0,0.0,0.0,0.5946594029142246,9.983641279173996
credit_g,budget_50,seed_2,herding,0.754,2.2281216310158496,0.0,0.0,0.0,0.5313737391647059,17.0527758344062
credit_g,budget_50,seed_2,histdistill_density,0.7479761904761905,1.5041548988755689,0.0,0.0,0.0,0.6001397629247326,9.024737463568705
credit_g,budget_50,seed_2,histdistill_refined,0.7452619047619048,1.5133368494872057,0.0,0.0,0.0,0.5688168451130448,8.855920970963123
credit_g,budget_50,seed_2,random,0.6726666666666666,2.17875100438619,0.0,1.0,0.0,0.4366264993083878,10.390966627805371
diabetes,budget_10,seed_0,gain_path_refined,0.6574074074074074,31.4882812579119,0.0,0.0,0.0,0.259174080208452,31.4882812579119
diabetes,budget_10,seed_0,herding,0.6582962962962963,66.89280199150234,0.0,0.0,0.0,-0.0167765284397721,66.89280199150234
diabetes,budget_10,seed_0,histdistill_density,0.6540185185185186,31.51754817472551,0.0,0.0,0.0,0.1858890243691645,31.51754817472551
diabetes,budget_10,seed_0,histdistill_refined,0.6547222222222222,29.78781154503578,0.0,0.0,0.0,0.1971593531623548,29.78781154503578
diabetes,budget_10,seed_0,random,0.6070740740740741,31.57617104256267,0.0,0.0,0.0,0.0431594766734848,31.57617104256267
diabetes,budget_10,seed_1,gain_path_refined,0.6375925925925926,30.21223746794669,0.0,0.0,0.0,0.2689530846043676,30.212237467946686
diabetes,budget_10,seed_1,herding,0.6582962962962963,67.04606908135953,0.0,0.0,0.0,-0.0550977690186991,67.04606908135953
diabetes,budget_10,seed_1,histdistill_density,0.6341111111111111,28.3944164145586,0.0,0.0,0.0,0.2572360313058637,28.394416414558602
diabetes,budget_10,seed_1,histdistill_refined,0.6331111111111112,28.527197173306195,0.0,0.0,0.0,0.2417337432075346,28.527197173306195
diabetes,budget_10,seed_1,random,0.5673518518518519,34.17562505858866,0.0,0.0,0.0,0.0505390348043633,34.17562505858866
diabetes,budget_10,seed_2,gain_path_refined,0.6404074074074074,40.90136670076864,0.0,0.0,0.0,0.042679231799776,40.90136670076864
diabetes,budget_10,seed_2,herding,0.6582962962962963,67.19408620311994,0.0,0.0,0.0,0.0811948280599565,67.19408620311994
diabetes,budget_10,seed_2,histdistill_density,0.6324444444444445,34.87431914319286,0.0,0.0,0.0,0.0137242854305322,34.87431914319286
diabetes,budget_10,seed_2,histdistill_refined,0.6291851851851853,34.61530081294964,0.0,0.0,0.0,-0.0002330099393978,34.61530081294964
diabetes,budget_10,seed_2,random,0.6212222222222222,45.22043543507216,0.0,0.0,0.0,-0.064646261080306,45.220435435072154
diabetes,budget_100,seed_0,gain_path_refined,0.831037037037037,21.91769039644167,0.0,0.0,0.0,0.113336957657541,21.91769039644167
diabetes,budget_100,seed_0,herding,0.8005555555555555,26.57472718338836,0.0,0.0,0.0,0.0797904471168703,26.57472718338836
diabetes,budget_100,seed_0,histdistill_density,0.8193703703703703,15.678855103149685,0.0,0.0,0.0,0.1201844006297654,15.678855103149685
diabetes,budget_100,seed_0,histdistill_refined,0.8142592592592592,15.687003644596077,0.0,0.0,0.0,0.0913326761982207,15.687003644596077
diabetes,budget_100,seed_0,random,0.8181296296296295,23.53453924774984,0.0,0.0,0.0,0.0822114896202238,23.534539247749837
diabetes,budget_100,seed_1,gain_path_refined,0.8201481481481482,23.22883164215851,0.0,0.0,0.0,0.1063249052122256,23.22883164215851
diabetes,budget_100,seed_1,herding,0.8005555555555555,26.54613980768173,0.0,0.0,0.0,0.0307290711515776,26.54613980768173
diabetes,budget_100,seed_1,histdistill_density,0.8066296296296297,16.18470083288722,0.0,0.0,0.0,0.0635056732115807,16.18470083288722
diabetes,budget_100,seed_1,histdistill_refined,0.8156666666666667,14.239217465520534,0.0,0.0,0.0,0.0643345051301837,14.239217465520534
diabetes,budget_100,seed_1,random,0.8066296296296296,25.575937622423243,0.0,0.0,0.0,0.1069672062822926,25.575937622423243
diabetes,budget_100,seed_2,gain_path_refined,0.8317037037037037,22.11789685617484,0.0,0.0,0.0,0.1089289978410893,22.11789685617484
diabetes,budget_100,seed_2,herding,0.8005555555555555,26.66380215454914,0.0,0.0,0.0,0.1137455663709819,26.66380215454914
diabetes,budget_100,seed_2,histdistill_density,0.8347777777777778,17.501200282665405,0.0,0.0,0.0,0.0506348281887012,17.501200282665405
diabetes,budget_100,seed_2,histdistill_refined,0.8277777777777778,16.910734428373136,0.0,0.0,0.0,0.0759813628421665,16.910734428373136
diabetes,budget_100,seed_2,random,0.7882222222222223,19.88530907243948,0.0,0.0,0.0,0.0567741033713923,19.88530907243948
diabetes,budget_200,seed_0,gain_path_refined,0.836888888888889,20.85017526439465,0.0,0.0,0.0,0.0891358783991565,20.850175264394654
diabetes,budget_200,seed_0,herding,0.8110740740740742,26.427203433901244,0.0,0.0,0.0,0.1591622346638546,26.427203433901244
diabetes,budget_200,seed_0,histdistill_density,0.821037037037037,16.996443139771237,0.0,0.0,0.0,0.0718270878179501,16.996443139771237
diabetes,budget_200,seed_0,histdistill_refined,0.8264814814814814,15.641222542587798,0.0,0.0,0.0,0.0782080569344989,15.641222542587798
diabetes,budget_200,seed_0,random,0.837185185185185,25.94782565461519,0.0,0.0,0.0,0.0803167420814479,25.94782565461519
diabetes,budget_200,seed_1,gain_path_refined,0.8395185185185186,21.248155146822025,0.0,0.0,0.0,0.1113209659252395,21.248155146822022
diabetes,budget_200,seed_1,herding,0.8110740740740742,26.408121027994607,0.0,0.0,0.0,0.1292218726409884,26.408121027994607
diabetes,budget_200,seed_1,histdistill_density,0.8282962962962964,16.922185468465067,0.0,0.0,0.0,0.0461383101355664,16.922185468465067
diabetes,budget_200,seed_1,histdistill_refined,0.831111111111111,17.114055996718818,0.0,0.0,0.0,0.0710985357302771,17.114055996718818
diabetes,budget_200,seed_1,random,0.8253333333333334,22.40589134282044,0.0,0.0,0.0,0.1471323061830894,22.405891342820436
diabetes,budget_200,seed_2,gain_path_refined,0.8373333333333333,21.56551139421304,0.0,0.0,0.0,0.1193888159260039,21.565511394213036
diabetes,budget_200,seed_2,herding,0.8110740740740742,26.47830520375029,0.0,0.0,0.0,0.1262092382621187,26.478305203750292
diabetes,budget_200,seed_2,histdistill_density,0.8263333333333334,19.33266339354441,0.0,0.0,0.0,0.0936983110075713,19.33266339354441
diabetes,budget_200,seed_2,histdistill_refined,0.8266666666666668,18.199204853747204,0.0,0.0,0.0,0.0984857309260337,18.199204853747204
diabetes,budget_200,seed_2,random,0.8240000000000001,17.939281223429163,0.0,0.0,0.0,0.1275429676373853,17.939281223429163
diabetes,budget_25,seed_0,gain_path_refined,0.7991296296296296,26.67951043208064,0.0,0.0,0.0,0.1437166203470292,26.679510432080637
diabetes,budget_25,seed_0,herding,0.7789259259259259,40.683555469733314,0.0,0.0,0.0,0.0817158079437503,40.683555469733314
diabetes,budget_25,seed_0,histdistill_density,0.795537037037037,22.79964929942382,0.0,0.0,0.0,0.0641797274343706,22.79964929942382
diabetes,budget_25,seed_0,histdistill_refined,0.7924074074074074,20.65542464006884,0.0,0.0,0.0,0.065679100523727,20.655424640068837
diabetes,budget_25,seed_0,random,0.781074074074074,30.974490364520328,0.0,0.0,0.0,0.1669224922966017,30.974490364520328
diabetes,budget_25,seed_1,gain_path_refined,0.8194444444444444,22.657472666286623,0.0,0.0,0.0,0.1147205952903556,22.657472666286623
diabetes,budget_25,seed_1,herding,0.7789259259259259,40.68519691042521,0.0,0.0,0.0,0.0748040288888027,40.68519691042521
diabetes,budget_25,seed_1,histdistill_density,0.8145185185185186,20.118249235902645,0.0,0.0,0.0,0.1571557530030612,20.118249235902645
diabetes,budget_25,seed_1,histdistill_refined,0.8098518518518519,18.05758181281088,0.0,0.0,0.0,0.1107678677390858,18.057581812810877
diabetes,budget_25,seed_1,random,0.7114814814814815,20.67596976178925,0.0,0.0,0.0,0.1474318060751963,20.67596976178925
diabetes,budget_25,seed_2,gain_path_refined,0.7939999999999999,24.4700749882937,0.0,0.0,0.0,0.1228212725214794,24.4700749882937
diabetes,budget_25,seed_2,herding,0.7789259259259259,40.84643810810886,0.0,0.0,0.0,0.1434154508025163,40.84643810810886
diabetes,budget_25,seed_2,histdistill_density,0.7818703703703703,20.902308864572408,0.0,0.0,0.0,0.0931172556484211,20.902308864572408
diabetes,budget_25,seed_2,histdistill_refined,0.7906296296296296,16.546762397699048,0.0,0.0,0.0,0.1126982047033368,16.546762397699048
diabetes,budget_25,seed_2,random,0.7154444444444444,29.28346344206426,0.0,0.0,0.0,0.104298392161624,29.28346344206426
diabetes,budget_50,seed_0,gain_path_refined,0.8278333333333332,26.026067129384952,0.0,0.0,0.0,0.0697203169967209,26.026067129384952
diabetes,budget_50,seed_0,herding,0.7777222222222223,39.135835496291406,0.0,0.0,0.0,0.0048546088639431,39.135835496291406
diabetes,budget_50,seed_0,histdistill_density,0.8319074074074073,21.664420408768795,0.0,0.0,0.0,0.0782256049584567,21.664420408768795
diabetes,budget_50,seed_0,histdistill_refined,0.8327592592592593,17.22528333599209,0.0,0.0,0.0,0.0509111676777713,17.22528333599209
diabetes,budget_50,seed_0,random,0.8059074074074074,32.615004673547496,0.0,0.0,0.0,0.122365487481433,32.615004673547496
diabetes,budget_50,seed_1,gain_path_refined,0.8210555555555554,23.974093834256152,0.0,0.0,0.0,0.1178591759027076,23.974093834256152
diabetes,budget_50,seed_1,herding,0.7777222222222223,39.05904759674323,0.0,0.0,0.0,0.0279621677289253,39.05904759674323
diabetes,budget_50,seed_1,histdistill_density,0.8045555555555556,14.627564443529328,0.0,0.0,0.0,0.0655021626080065,14.627564443529328
diabetes,budget_50,seed_1,histdistill_refined,0.8095925925925925,14.54705080794452,0.0,0.0,0.0,0.0577091629696748,14.54705080794452
diabetes,budget_50,seed_1,random,0.7715555555555556,24.52846222145537,0.0,0.0,0.0,0.1616800126656848,24.52846222145537
diabetes,budget_50,seed_2,gain_path_refined,0.8107777777777778,20.16930881120637,0.0,0.0,0.0,0.0927686143202081,20.16930881120637
diabetes,budget_50,seed_2,herding,0.7777222222222223,39.298555504089165,0.0,0.0,0.0,0.1013120539929616,39.298555504089165
diabetes,budget_50,seed_2,histdistill_density,0.805425925925926,18.84673813313914,0.0,0.0,0.0,0.0098660741586736,18.84673813313914
diabetes,budget_50,seed_2,histdistill_refined,0.8093518518518519,19.09205683528556,0.0,0.0,0.0,0.0160862436990888,19.09205683528556
diabetes,budget_50,seed_2,random,0.7751666666666667,28.36545414305263,0.0,0.0,0.0,0.1263628739509816,28.36545414305263
electricity,budget_10,seed_0,gain_path_refined,0.665639197985646,145.23768586128213,0.0,0.0,0.0,0.229236226492726,1001.1663843984048
electricity,budget_10,seed_0,herding,0.6451095443230584,433.4332996489185,0.0,0.0,0.0,0.2361176885374271,2987.7841065426855
electricity,budget_10,seed_0,histdistill_density,0.6641235686177736,111.8573459041954,0.0,0.0,0.0,0.1945267264059574,771.0658146554719
electricity,budget_10,seed_0,histdistill_refined,0.6637384534569744,113.03581593732125,0.0,0.0,0.0,0.2209174787294559,779.1893576270485
electricity,budget_10,seed_0,random,0.6279889431706824,285.19579154495113,0.0,0.0,0.0,0.0966660853603566,1965.9390589534091
electricity,budget_10,seed_1,gain_path_refined,0.6423929004055946,191.8749038189511,0.0,0.0,0.0,0.3015324009799323,1220.0963345087562
electricity,budget_10,seed_1,herding,0.6451095443230584,472.26573285693456,0.0,0.0,0.0,0.264954573450079,3003.048747409593
electricity,budget_10,seed_1,histdistill_density,0.6423741873517164,181.6066072742265,0.0,0.0,0.0,0.1940441203968545,1154.8021729143413
electricity,budget_10,seed_1,histdistill_refined,0.6421831145279857,184.99131244357585,0.0,0.0,0.0,0.1970278637546451,1176.3248748848534
electricity,budget_10,seed_1,random,0.629673297214494,384.64074289864,0.0,0.0,0.0,0.4950597584748726,2445.857958350694
electricity,budget_10,seed_2,gain_path_refined,0.6535642351813605,172.9940379762685,0.0,0.0,0.0,0.195519635174697,1007.0996814611152
