dataset,method,budget,root_agreement_mean,top5_overlap_mean,gain_rank_correlation_mean
breast_w,refined_no_grad,budget_25,0.3333333333333333,0.13333333333333333,0.33023039855032593
breast_w,refined_no_grad,budget_50,0.3333333333333333,0.20000000000000004,0.36364134707685375
breast_w,refined_no_hess,budget_25,0.0,0.13333333333333333,-0.011024151745665936
breast_w,refined_no_hess,budget_50,0.0,0.13333333333333333,0.17306585492194074
breast_w,refined_no_path,budget_25,0.0,0.26666666666666666,-0.021510213365789118
breast_w,refined_no_path,budget_50,0.0,0.26666666666666666,0.42715445093866816
breast_w,refined_no_raw,budget_25,0.0,0.0,-0.0036071667129731915
breast_w,refined_no_raw,budget_50,0.0,0.26666666666666666,0.3105574718259095
breast_w,refined_no_refine,budget_25,0.0,0.0,0.011069003560653127
breast_w,refined_no_refine,budget_50,0.0,0.13333333333333333,0.1322792732781564
breast_w,refined_path_occupancy_only,budget_25,0.0,0.06666666666666667,0.11135796184941411
breast_w,refined_path_occupancy_only,budget_50,0.0,0.13333333333333333,0.32360248646093775
breast_w,sketch_no_conf,budget_50,0.0,0.0,-0.06912647254945545
breast_w,sketch_no_gain_weight,budget_50,0.0,0.0,-0.06912647254945545
breast_w,sketch_no_grad,budget_50,0.0,0.4,0.38765651626287323
breast_w,sketch_no_hess,budget_50,0.0,0.2,0.047699488775283405
breast_w,sketch_no_raw,budget_50,0.0,0.0,0.014862562050826112
breast_w,sketch_occupancy_only,budget_50,0.0,0.0,0.004460250426020598
breast_w,tree_region,budget_10,0.0,0.13333333333333333,0.17360716464141432
breast_w,tree_region,budget_100,0.6666666666666666,0.6666666666666666,0.9627468269017219
breast_w,tree_region,budget_25,0.3333333333333333,0.26666666666666666,0.6774790965451327
breast_w,tree_region,budget_50,0.0,0.5333333333333333,0.9056588427354093
credit_approval,craig_coreset,budget_25,0.0,0.13333333333333333,0.2335592723229705
credit_approval,craig_coreset,budget_50,0.3333333333333333,0.4666666666666666,0.4822389447982251
credit_approval,distribution_matching,budget_10,0.0,0.06666666666666667,0.06447975227881546
credit_approval,distribution_matching,budget_100,0.0,0.13333333333333333,0.21934680453331468
credit_approval,distribution_matching,budget_25,0.0,0.06666666666666667,0.1329871224218475
credit_approval,distribution_matching,budget_50,0.0,0.0,0.17381795768002384
credit_approval,el2n_coreset,budget_25,0.0,0.13333333333333333,0.2944606250883582
credit_approval,el2n_coreset,budget_50,0.0,0.13333333333333333,0.46968471758725006
credit_approval,full_data,budget_10,0.3333333333333333,0.6666666666666666,0.9129279903835897
credit_approval,full_data,budget_100,0.3333333333333333,0.6666666666666666,0.9129279903835897
credit_approval,full_data,budget_25,0.3333333333333333,0.6666666666666666,0.9129279903835897
credit_approval,full_data,budget_50,0.3333333333333333,0.6666666666666666,0.9129279903835897
credit_approval,gain_herding,budget_10,0.0,0.26666666666666666,0.2207354640006426
credit_approval,gain_herding,budget_100,0.6666666666666666,0.3333333333333333,0.6477718667110461
credit_approval,gain_herding,budget_25,0.0,0.20000000000000004,0.3030637180222187
credit_approval,gain_herding,budget_50,0.0,0.20000000000000004,0.5445098711691845
credit_approval,gain_path_herding,budget_10,0.0,0.06666666666666667,0.10553601838271133
credit_approval,gain_path_herding,budget_100,0.3333333333333333,0.3333333333333333,0.5931278706723268
credit_approval,gain_path_herding,budget_25,0.0,0.06666666666666667,0.32421485635252595
credit_approval,gain_path_herding,budget_50,0.0,0.3333333333333333,0.45656315402009073
credit_approval,gain_path_refined,budget_10,0.4,0.2,0.22724632931087196
credit_approval,gain_path_refined,budget_100,0.0,0.24,0.42231455753075525
credit_approval,gain_path_refined,budget_200,0.4,0.32,0.48688998320050975
credit_approval,gain_path_refined,budget_25,0.2,0.2,0.2971114095261632
credit_approval,gain_path_refined,budget_50,0.4,0.28,0.37418716262170837
credit_approval,gain_path_safeguarded,budget_25,0.0,0.20000000000000004,0.2949601300245037
credit_approval,gain_path_safeguarded,budget_50,0.3333333333333333,0.20000000000000004,0.40039659523711024
credit_approval,gain_weighted_coreset,budget_10,0.0,0.26666666666666666,0.19074348337091243
credit_approval,gain_weighted_coreset,budget_100,0.0,0.26666666666666666,0.612223423755179
credit_approval,gain_weighted_coreset,budget_25,0.0,0.26666666666666666,0.2901658344686283
credit_approval,gain_weighted_coreset,budget_50,0.0,0.13333333333333333,0.5340745546744384
credit_approval,gaindistill,budget_10,0.6666666666666666,0.20000000000000004,-0.031709664611872655
credit_approval,gaindistill,budget_100,0.3333333333333333,0.06666666666666667,0.020700289045422458
credit_approval,gaindistill,budget_25,0.0,0.0,0.05545975585310795
credit_approval,gaindistill,budget_50,0.0,0.20000000000000004,0.029394211712301433
credit_approval,gaindistill_hybrid,budget_10,0.0,0.26666666666666666,0.19074348337091243
credit_approval,gaindistill_hybrid,budget_100,0.0,0.26666666666666666,0.612223423755179
credit_approval,gaindistill_hybrid,budget_25,0.0,0.26666666666666666,0.2901658344686283
credit_approval,gaindistill_hybrid,budget_50,0.0,0.13333333333333333,0.5340745546744384
credit_approval,gaindistill_path_hybrid,budget_10,0.0,0.06666666666666667,0.10324713782180354
credit_approval,gaindistill_path_hybrid,budget_100,0.3333333333333333,0.3333333333333333,0.6069102950254651
credit_approval,gaindistill_path_hybrid,budget_25,0.0,0.13333333333333333,0.32476681823245374
credit_approval,gaindistill_path_hybrid,budget_50,0.3333333333333333,0.39999999999999997,0.4457423884250434
credit_approval,goss_coreset,budget_25,0.0,0.20000000000000004,0.20126128493182285
credit_approval,goss_coreset,budget_50,0.3333333333333333,0.26666666666666666,0.4230621252314078
credit_approval,gradient_sampling,budget_10,0.0,0.06666666666666667,-0.12593795276052192
credit_approval,gradient_sampling,budget_100,0.3333333333333333,0.3333333333333333,0.7302845629906125
credit_approval,gradient_sampling,budget_25,0.0,0.0,0.05372297270275896
credit_approval,gradient_sampling,budget_50,0.0,0.3333333333333333,0.25329263540969965
credit_approval,gradmatch_coreset,budget_25,0.0,0.20000000000000004,0.23655780827598435
credit_approval,gradmatch_coreset,budget_50,0.0,0.20000000000000004,0.3620567973620967
credit_approval,grand_coreset,budget_25,0.0,0.13333333333333333,0.2944606250883582
credit_approval,grand_coreset,budget_50,0.0,0.13333333333333333,0.46968471758725006
credit_approval,herding,budget_10,0.0,0.04,0.39943417750318183
credit_approval,herding,budget_100,0.4,0.32,0.40619987005110236
credit_approval,herding,budget_200,0.4,0.32,0.5045386638978392
credit_approval,herding,budget_25,0.0,0.2,0.4473882749109749
credit_approval,herding,budget_50,0.4,0.2,0.46882477668624645
credit_approval,histdistill_density,budget_10,0.4,0.2,0.2460121394349693
credit_approval,histdistill_density,budget_100,0.0,0.24000000000000005,0.4023808082958519
credit_approval,histdistill_density,budget_200,0.2,0.24000000000000005,0.47944283252191894
credit_approval,histdistill_density,budget_25,0.0,0.24000000000000005,0.29409450771066536
credit_approval,histdistill_density,budget_50,0.2,0.32,0.41265347162962096
credit_approval,histdistill_density_mid,budget_25,0.0,0.26666666666666666,0.266719679511255
credit_approval,histdistill_density_mid,budget_50,0.3333333333333333,0.3333333333333333,0.4321894921302846
credit_approval,histdistill_density_strong,budget_25,0.0,0.26666666666666666,0.266719679511255
credit_approval,histdistill_density_strong,budget_50,0.3333333333333333,0.3333333333333333,0.4321894921302846
credit_approval,histdistill_density_weak,budget_25,0.0,0.26666666666666666,0.2858791517325312
credit_approval,histdistill_density_weak,budget_50,0.3333333333333333,0.3333333333333333,0.4321894921302846
credit_approval,histdistill_density_xstrong,budget_25,0.0,0.26666666666666666,0.266719679511255
credit_approval,histdistill_density_xstrong,budget_50,0.3333333333333333,0.3333333333333333,0.4122782663703874
credit_approval,histdistill_greedy,budget_25,0.0,0.06666666666666667,0.23958558529402849
credit_approval,histdistill_greedy,budget_50,0.0,0.13333333333333333,0.1088377738195929
credit_approval,histdistill_importance,budget_25,0.0,0.13333333333333333,0.3080729011370899
credit_approval,histdistill_importance,budget_50,0.3333333333333333,0.3333333333333333,0.4252519213621231
credit_approval,histdistill_linear_coverage,budget_25,0.0,0.0,-0.2687794802442122
credit_approval,histdistill_linear_coverage,budget_50,0.0,0.0,-0.03431733713695958
credit_approval,histdistill_no_refine,budget_25,0.0,0.06666666666666667,0.23958558529402849
credit_approval,histdistill_no_refine,budget_50,0.0,0.13333333333333333,0.1088377738195929
credit_approval,histdistill_no_weight_fit,budget_25,0.0,0.06666666666666667,-0.13152956818655645
credit_approval,histdistill_no_weight_fit,budget_50,0.0,0.0,-0.03012973112391028
credit_approval,histdistill_refined,budget_10,0.4,0.2,0.2557805596093605
credit_approval,histdistill_refined,budget_100,0.0,0.24,0.3904930151952858
credit_approval,histdistill_refined,budget_200,0.2,0.27999999999999997,0.4608765632720422
credit_approval,histdistill_refined,budget_25,0.0,0.24000000000000005,0.2642588757829507
credit_approval,histdistill_refined,budget_50,0.2,0.32,0.39309434842898056
credit_approval,histdistill_root_only,budget_25,0.0,0.0,-0.2687794802442122
credit_approval,histdistill_root_only,budget_50,0.0,0.0,-0.03431733713695958
credit_approval,k_center,budget_10,0.0,0.06666666666666667,0.09596536571674126
credit_approval,k_center,budget_100,0.0,0.3333333333333333,0.653533547444094
credit_approval,k_center,budget_25,0.0,0.26666666666666666,0.3705562811340584
credit_approval,k_center,budget_50,0.3333333333333333,0.3333333333333333,0.46898200780929383
credit_approval,mvs_coreset,budget_25,0.0,0.26666666666666666,0.17918145499183033
credit_approval,mvs_coreset,budget_50,0.0,0.26666666666666666,0.4411145148714016
credit_approval,random,budget_10,0.0,0.08,0.18474717427785178
credit_approval,random,budget_100,0.6,0.27999999999999997,0.38521037845610934
credit_approval,random,budget_200,0.0,0.32,0.5852243582842162
credit_approval,random,budget_25,0.0,0.24000000000000005,0.1912560964598498
credit_approval,random,budget_50,0.6,0.24000000000000005,0.38137116080952926
credit_approval,tree_region,budget_10,0.0,0.06666666666666667,-0.12593795276052192
credit_approval,tree_region,budget_100,0.3333333333333333,0.3333333333333333,0.7302845629906125
credit_approval,tree_region,budget_25,0.0,0.0,0.05372297270275896
credit_approval,tree_region,budget_50,0.0,0.3333333333333333,0.25329263540969965
credit_g,ablation_full,budget_50,0.0,0.0,0.1577636876896865
credit_g,ablation_no_child,budget_50,0.0,0.2,-0.01676318591374771
credit_g,ablation_no_entropy_anneal,budget_50,0.0,0.0,-0.094867986165762
credit_g,ablation_no_gain,budget_50,1.0,0.2,0.033038778650759486
credit_g,ablation_no_hist,budget_50,0.0,0.0,0.07986375740441556
credit_g,ablation_no_margin,budget_50,0.0,0.2,-0.01184370986319113
credit_g,ablation_no_marginal,budget_50,1.0,0.2,-0.05358269865091757
credit_g,ablation_no_newton,budget_50,0.0,0.2,-0.0350057773797125
credit_g,ablation_no_pairwise,budget_50,0.0,0.0,0.11414551726271849
credit_g,craig_coreset,budget_25,0.0,0.26666666666666666,0.17910561271179262
credit_g,craig_coreset,budget_50,0.0,0.0,0.11905820045604064
credit_g,distribution_matching,budget_10,0.0,0.0,-0.014663591943988684
credit_g,distribution_matching,budget_100,0.0,0.20000000000000004,0.3052232980377081
credit_g,distribution_matching,budget_25,0.0,0.0,0.232956414576027
credit_g,distribution_matching,budget_50,0.0,0.06666666666666667,0.202919133056103
credit_g,el2n_coreset,budget_25,0.0,0.06666666666666667,0.006806996315012148
credit_g,el2n_coreset,budget_50,0.0,0.0,0.16610844797923716
credit_g,full_data,budget_10,0.6666666666666666,0.6666666666666666,0.8842134580460924
credit_g,full_data,budget_100,0.6666666666666666,0.6666666666666666,0.8842134580460924
credit_g,full_data,budget_25,0.6666666666666666,0.6666666666666666,0.8842134580460924
credit_g,full_data,budget_50,0.6666666666666666,0.6666666666666666,0.8842134580460924
credit_g,gain_herding,budget_10,0.0,0.3333333333333333,0.25227309126020453
credit_g,gain_herding,budget_100,0.0,0.06666666666666667,0.36546140636974994
credit_g,gain_herding,budget_25,0.0,0.06666666666666667,0.2057411091116207
credit_g,gain_herding,budget_50,0.0,0.06666666666666667,0.23451864464264538
credit_g,gain_path_diverse,budget_25,0.0,0.0,0.3130788123515106
credit_g,gain_path_diverse,budget_50,0.0,0.0,0.3810657190122798
credit_g,gain_path_dual,budget_25,0.0,0.0,0.17323321367739736
credit_g,gain_path_dual,budget_50,0.0,0.0,0.34738928758295345
credit_g,gain_path_herding,budget_10,0.0,0.0,0.3008474197688753
credit_g,gain_path_herding,budget_100,0.0,0.0,0.33697837774182665
credit_g,gain_path_herding,budget_25,0.0,0.13333333333333333,0.4088592644182183
credit_g,gain_path_herding,budget_50,0.0,0.0,0.3991832243142687
credit_g,gain_path_prior_weighted,budget_25,0.0,0.06666666666666667,0.45302380125903724
credit_g,gain_path_prior_weighted,budget_50,0.0,0.0,0.42114385894869893
credit_g,gain_path_refined,budget_10,0.0,0.04,0.31826971884216515
credit_g,gain_path_refined,budget_100,0.0,0.04,0.38146815159803005
credit_g,gain_path_refined,budget_200,0.0,0.04,0.301930500715064
credit_g,gain_path_refined,budget_25,0.0,0.0,0.3396082658099364
credit_g,gain_path_refined,budget_50,0.0,0.04,0.43755313998582845
credit_g,gain_path_refined_weighted,budget_50,0.0,0.0,0.4253868483104229
credit_g,gain_path_safeguarded,budget_25,0.0,0.0,0.40802182599678466
credit_g,gain_path_safeguarded,budget_50,0.0,0.06666666666666667,0.4375931080061361
credit_g,gain_weighted_coreset,budget_10,0.0,0.0,0.05106403462137544
credit_g,gain_weighted_coreset,budget_100,0.0,0.26666666666666666,0.4995536860793584
credit_g,gain_weighted_coreset,budget_25,0.0,0.13333333333333333,0.38962855259663937
credit_g,gain_weighted_coreset,budget_50,0.0,0.26666666666666666,0.36609206796724386
credit_g,gaindistill,budget_10,0.3333333333333333,0.13333333333333333,0.0739889501257216
credit_g,gaindistill,budget_100,0.3333333333333333,0.26666666666666666,-0.05237274509372094
credit_g,gaindistill,budget_25,0.0,0.0,-0.05228124938816664
credit_g,gaindistill,budget_50,0.3333333333333333,0.06666666666666667,0.03845734697753174
credit_g,gaindistill_anchor,budget_25,0.0,0.20000000000000004,0.33181103691766567
credit_g,gaindistill_anchor,budget_50,0.0,0.06666666666666667,0.35665741651424754
credit_g,gaindistill_full,budget_25,0.0,0.13333333333333333,0.36523186898530763
credit_g,gaindistill_full,budget_50,0.0,0.06666666666666667,0.2909837191819801
credit_g,gaindistill_hybrid,budget_10,0.0,0.0,0.05106403462137544
credit_g,gaindistill_hybrid,budget_100,0.0,0.26666666666666666,0.4995536860793584
credit_g,gaindistill_hybrid,budget_25,0.0,0.13333333333333333,0.38962855259663937
credit_g,gaindistill_hybrid,budget_50,0.0,0.26666666666666666,0.36609206796724386
credit_g,gaindistill_path_hybrid,budget_10,0.0,0.0,0.11254600880221378
credit_g,gaindistill_path_hybrid,budget_100,0.0,0.20000000000000004,0.4515346765413922
credit_g,gaindistill_path_hybrid,budget_25,0.0,0.06666666666666667,0.2988847399338744
credit_g,gaindistill_path_hybrid,budget_50,0.0,0.26666666666666666,0.4474644654019872
credit_g,goss_coreset,budget_25,0.0,0.0,0.09393276331727085
credit_g,goss_coreset,budget_50,0.0,0.0,0.05012141157059393
credit_g,gradient_sampling,budget_10,0.0,0.0,-0.06733442308551013
credit_g,gradient_sampling,budget_100,0.0,0.06666666666666667,0.07280923888519036
credit_g,gradient_sampling,budget_25,0.0,0.06666666666666667,0.057474378143717364
credit_g,gradient_sampling,budget_50,0.0,0.06666666666666667,0.13679216248430556
credit_g,gradmatch_coreset,budget_25,0.0,0.13333333333333333,0.2659227690805767
credit_g,gradmatch_coreset,budget_50,0.0,0.20000000000000004,0.3638684039395585
credit_g,grand_coreset,budget_25,0.0,0.06666666666666667,0.006806996315012148
credit_g,grand_coreset,budget_50,0.0,0.0,0.16610844797923716
credit_g,herding,budget_10,0.0,0.0,0.18201611693650005
credit_g,herding,budget_100,0.0,0.0,0.3945298453630445
credit_g,herding,budget_200,0.0,0.0,0.4281472266335363
credit_g,herding,budget_25,0.0,0.0,0.4202298333808415
credit_g,herding,budget_50,0.0,0.2,0.33403161336842835
credit_g,histdistill_density,budget_10,0.0,0.04,0.356427140732907
credit_g,histdistill_density,budget_100,0.0,0.0,0.35793553364585706
credit_g,histdistill_density,budget_200,0.0,0.0,0.3373253620715898
credit_g,histdistill_density,budget_25,0.0,0.08,0.3257558503699058
credit_g,histdistill_density,budget_50,0.0,0.04,0.4232756175678425
credit_g,histdistill_density_mid,budget_25,0.0,0.13333333333333333,0.3322837957709599
credit_g,histdistill_density_mid,budget_50,0.0,0.06666666666666667,0.41023039354206287
credit_g,histdistill_density_strong,budget_25,0.0,0.13333333333333333,0.3322837957709599
credit_g,histdistill_density_strong,budget_50,0.0,0.06666666666666667,0.41023039354206287
credit_g,histdistill_density_weak,budget_25,0.0,0.13333333333333333,0.3322837957709599
credit_g,histdistill_density_weak,budget_50,0.0,0.06666666666666667,0.41023039354206287
credit_g,histdistill_density_xstrong,budget_25,0.0,0.13333333333333333,0.3322837957709599
credit_g,histdistill_density_xstrong,budget_50,0.0,0.06666666666666667,0.41023039354206287
credit_g,histdistill_greedy,budget_25,0.0,0.0,0.23168517818564016
credit_g,histdistill_greedy,budget_50,0.0,0.0,0.11097041224814412
credit_g,histdistill_importance,budget_25,0.0,0.0,0.019477164118530357
credit_g,histdistill_importance,budget_50,0.0,0.0,0.12141069943976653
credit_g,histdistill_linear_coverage,budget_25,0.0,0.0,0.11944540662254503
credit_g,histdistill_linear_coverage,budget_50,0.0,0.0,0.02463465817754933
credit_g,histdistill_no_refine,budget_25,0.0,0.0,0.23168517818564016
credit_g,histdistill_no_refine,budget_50,0.0,0.0,0.11097041224814412
credit_g,histdistill_no_weight_fit,budget_25,0.0,0.0,0.21555324123186492
credit_g,histdistill_no_weight_fit,budget_50,0.0,0.0,0.15890478645711148
credit_g,histdistill_refined,budget_10,0.0,0.04,0.35250889226131127
credit_g,histdistill_refined,budget_100,0.0,0.0,0.3466926365492167
credit_g,histdistill_refined,budget_200,0.0,0.04,0.3179767755329054
credit_g,histdistill_refined,budget_25,0.0,0.0,0.3624103324404805
credit_g,histdistill_refined,budget_50,0.0,0.08,0.42757450738311575
credit_g,histdistill_root_only,budget_25,0.0,0.20000000000000004,0.24368816400671559
credit_g,histdistill_root_only,budget_50,0.0,0.20000000000000004,0.28939483435546576
credit_g,k_center,budget_10,0.0,0.06666666666666667,0.11944681226159774
credit_g,k_center,budget_100,0.0,0.26666666666666666,0.37859266231079075
credit_g,k_center,budget_25,0.0,0.0,0.28084094842252255
credit_g,k_center,budget_50,0.0,0.26666666666666666,0.2741517754896557
credit_g,math_full,budget_50,0.0,0.0,0.26668288465538975
credit_g,math_no_anchor,budget_50,0.0,0.2,0.22849609946571237
credit_g,math_no_hist,budget_50,0.0,0.4,0.304501477701365
credit_g,math_no_newton,budget_50,0.0,0.2,0.24062014076904661
credit_g,math_no_probes,budget_50,0.0,0.0,0.3444108761347916
credit_g,math_no_soft_routing,budget_50,0.0,0.0,0.18318216635151535
credit_g,math_root_only,budget_50,0.0,0.0,0.31379832932984364
credit_g,math_tuned,budget_50,0.0,0.4,0.26994401507103716
credit_g,math_tuned_more_probes,budget_50,0.0,0.2,0.323910463562234
credit_g,math_tuned_no_anchor,budget_50,0.0,0.2,0.31289099869000625
credit_g,math_tuned_no_hist,budget_50,0.0,0.4,0.354352064014749
credit_g,mvs_coreset,budget_25,0.0,0.06666666666666667,0.0769007938383386
credit_g,mvs_coreset,budget_50,0.0,0.0,0.12156312682403193
credit_g,random,budget_10,0.0,0.12000000000000002,0.1366273747501163
credit_g,random,budget_100,0.0,0.08,0.22887958565204042
credit_g,random,budget_200,0.0,0.0,0.3465157575803464
credit_g,random,budget_25,0.0,0.16,0.25883709050928944
credit_g,random,budget_50,0.0,0.12000000000000002,0.12029792943822633
credit_g,refined_no_conf,budget_25,0.0,0.0,0.38274786774608266
credit_g,refined_no_conf,budget_50,0.0,0.06666666666666667,0.3896657268977715
credit_g,refined_no_gain_weight,budget_25,0.0,0.0,0.40802182599678466
credit_g,refined_no_gain_weight,budget_50,0.0,0.06666666666666667,0.4375931080061361
credit_g,refined_no_grad,budget_25,0.0,0.06666666666666667,0.4133137485499989
credit_g,refined_no_grad,budget_50,0.0,0.06666666666666667,0.3512294487978824
credit_g,refined_no_hess,budget_25,0.0,0.06666666666666667,0.31261359389430415
credit_g,refined_no_hess,budget_50,0.0,0.0,0.36472535641830567
credit_g,refined_no_path,budget_25,0.0,0.06666666666666667,0.2927384814011032
credit_g,refined_no_path,budget_50,0.0,0.06666666666666667,0.2937162088526302
credit_g,refined_no_raw,budget_25,0.3333333333333333,0.13333333333333333,0.37586317727725077
credit_g,refined_no_raw,budget_50,0.0,0.13333333333333333,0.4161002682744989
credit_g,refined_no_refine,budget_25,0.0,0.13333333333333333,0.4088592644182183
credit_g,refined_no_refine,budget_50,0.0,0.0,0.3991832243142687
credit_g,refined_path_occupancy_only,budget_25,0.0,0.06666666666666667,0.37134264543034834
credit_g,refined_path_occupancy_only,budget_50,0.0,0.06666666666666667,0.37986090636556447
credit_g,tree_region,budget_10,0.0,0.0,-0.05726427388891333
credit_g,tree_region,budget_100,0.0,0.06666666666666667,0.07280923888519036
credit_g,tree_region,budget_25,0.0,0.06666666666666667,0.057474378143717364
credit_g,tree_region,budget_50,0.0,0.06666666666666667,0.13679216248430556
diabetes,ablation_full,budget_50,0.0,0.0,-0.07369190885831438
diabetes,ablation_no_child,budget_50,0.0,0.0,0.16904506523414484
diabetes,ablation_no_entropy_anneal,budget_50,0.0,0.0,0.12202964055486015
diabetes,ablation_no_gain,budget_50,1.0,0.4,-0.06177805478775755
diabetes,ablation_no_hist,budget_50,0.0,0.4,0.10393994685799267
diabetes,ablation_no_margin,budget_50,0.0,0.0,0.12625138234345415
diabetes,ablation_no_marginal,budget_50,0.0,0.4,0.11116828699378643
diabetes,ablation_no_newton,budget_50,0.0,0.2,0.2049078587762741
diabetes,ablation_no_pairwise,budget_50,0.0,0.2,0.15075260783281383
diabetes,craig_coreset,budget_25,0.0,0.06666666666666667,0.031989845107974056
diabetes,craig_coreset,budget_50,0.0,0.3333333333333333,0.2317296127534597
diabetes,distribution_matching,budget_10,0.0,0.06666666666666667,-0.025096331167146185
diabetes,distribution_matching,budget_100,0.0,0.13333333333333333,0.30801982245179044
diabetes,distribution_matching,budget_25,0.0,0.13333333333333333,0.13095493793894517
diabetes,distribution_matching,budget_50,0.0,0.13333333333333333,0.21282942154430465
diabetes,el2n_coreset,budget_25,0.0,0.20000000000000004,0.09489820461851228
diabetes,el2n_coreset,budget_50,0.3333333333333333,0.20000000000000004,0.06976401663153405
diabetes,full_data,budget_10,0.6666666666666666,0.7999999999999999,0.9225444536037513
diabetes,full_data,budget_100,0.6666666666666666,0.7999999999999999,0.9225444536037513
diabetes,full_data,budget_25,0.6666666666666666,0.7999999999999999,0.9225444536037513
diabetes,full_data,budget_50,0.6666666666666666,0.7999999999999999,0.9225444536037513
diabetes,gain_herding,budget_10,0.0,0.0,0.09690097735727748
diabetes,gain_herding,budget_100,0.0,0.26666666666666666,0.5031432180595252
diabetes,gain_herding,budget_25,0.0,0.20000000000000004,0.19239876710094297
diabetes,gain_herding,budget_50,0.0,0.20000000000000004,0.32752943590966166
diabetes,gain_path_diverse,budget_25,1.0,0.2,0.3516425587694006
diabetes,gain_path_diverse,budget_50,1.0,0.6,0.3116093639360999
diabetes,gain_path_dual,budget_25,0.0,0.0,0.07231370360248303
diabetes,gain_path_dual,budget_50,0.0,0.0,0.46066110755870265
diabetes,gain_path_herding,budget_10,0.0,0.0,0.11573172057142105
diabetes,gain_path_herding,budget_100,0.3333333333333333,0.06666666666666667,0.5528701076704668
diabetes,gain_path_herding,budget_25,0.0,0.20000000000000004,0.3003979000453045
diabetes,gain_path_herding,budget_50,0.0,0.20000000000000004,0.29347021124337486
diabetes,gain_path_prior_weighted,budget_25,0.0,0.20000000000000004,0.2691961113440303
diabetes,gain_path_prior_weighted,budget_50,0.3333333333333333,0.20000000000000004,0.31393555761445424
diabetes,gain_path_refined,budget_10,0.0,0.0,0.21916526214740073
diabetes,gain_path_refined,budget_100,0.0,0.12000000000000002,0.4611317175263835
diabetes,gain_path_refined,budget_200,0.2,0.36,0.549651358541458
diabetes,gain_path_refined,budget_25,0.0,0.08,0.24527146212402914
diabetes,gain_path_refined,budget_50,0.0,0.2,0.3303433809729658
diabetes,gain_path_refined_weighted,budget_50,0.0,0.2,0.2156972035053475
diabetes,gain_path_safeguarded,budget_25,0.0,0.06666666666666667,0.19314710918946817
diabetes,gain_path_safeguarded,budget_50,0.0,0.26666666666666666,0.313043944249167
diabetes,gain_weighted_coreset,budget_10,0.0,0.0,0.10552547489317105
diabetes,gain_weighted_coreset,budget_100,0.0,0.46666666666666673,0.5418256100982871
diabetes,gain_weighted_coreset,budget_25,0.0,0.20000000000000004,0.221067718212107
diabetes,gain_weighted_coreset,budget_50,0.0,0.20000000000000004,0.34496493902399045
diabetes,gaindistill,budget_10,0.3333333333333333,0.13333333333333333,-0.04078950152870026
diabetes,gaindistill,budget_100,0.3333333333333333,0.20000000000000004,-0.03935283312682434
diabetes,gaindistill,budget_25,0.3333333333333333,0.13333333333333333,-0.015554347126186141
diabetes,gaindistill,budget_50,0.0,0.0,-0.07613000699581868
diabetes,gaindistill_hybrid,budget_10,0.0,0.0,0.10552547489317105
diabetes,gaindistill_hybrid,budget_100,0.0,0.46666666666666673,0.5418256100982871
diabetes,gaindistill_hybrid,budget_25,0.0,0.20000000000000004,0.221067718212107
diabetes,gaindistill_hybrid,budget_50,0.0,0.20000000000000004,0.34496493902399045
diabetes,gaindistill_path_hybrid,budget_10,0.0,0.0,0.16844654761788755
diabetes,gaindistill_path_hybrid,budget_100,0.0,0.13333333333333333,0.5789101136000315
diabetes,gaindistill_path_hybrid,budget_25,0.0,0.0,0.27012762409516683
diabetes,gaindistill_path_hybrid,budget_50,0.0,0.13333333333333333,0.2833716150728669
diabetes,goss_coreset,budget_25,0.0,0.13333333333333333,0.09743658826265532
diabetes,goss_coreset,budget_50,0.0,0.3333333333333333,0.18714948653856467
diabetes,gradient_sampling,budget_10,0.0,0.0,-0.07473533724530092
diabetes,gradient_sampling,budget_100,0.0,0.19999999999999998,0.3263493057689011
diabetes,gradient_sampling,budget_25,0.0,0.0,-0.07229518995872093
diabetes,gradient_sampling,budget_50,0.0,0.0,0.06643273638016212
diabetes,gradmatch_coreset,budget_25,0.0,0.13333333333333333,0.16245009178309283
diabetes,gradmatch_coreset,budget_50,0.0,0.06666666666666667,0.23926704596086282
diabetes,grand_coreset,budget_25,0.0,0.20000000000000004,0.09489820461851228
diabetes,grand_coreset,budget_50,0.3333333333333333,0.20000000000000004,0.06976401663153405
diabetes,herding,budget_10,0.0,0.08,0.19336319784008207
diabetes,herding,budget_100,0.0,0.12000000000000002,0.3222957027625098
diabetes,herding,budget_200,0.0,0.27999999999999997,0.3679306107173866
diabetes,herding,budget_25,0.0,0.04,0.14812258795889902
diabetes,herding,budget_50,0.0,0.04,0.1625147115300275
diabetes,histdistill_density,budget_10,0.0,0.0,0.21216629409582585
diabetes,histdistill_density,budget_100,0.0,0.16,0.4646656280495435
diabetes,histdistill_density,budget_200,0.2,0.27999999999999997,0.4815736982504474
diabetes,histdistill_density,budget_25,0.0,0.08,0.2848707725989324
diabetes,histdistill_density,budget_50,0.2,0.12000000000000002,0.3393951448778786
diabetes,histdistill_density_mid,budget_25,0.0,0.06666666666666667,0.19015941225488198
diabetes,histdistill_density_mid,budget_50,0.0,0.20000000000000004,0.3112623292000111
diabetes,histdistill_density_strong,budget_25,0.0,0.06666666666666667,0.19015941225488198
diabetes,histdistill_density_strong,budget_50,0.0,0.20000000000000004,0.3112623292000111
diabetes,histdistill_density_weak,budget_25,0.0,0.06666666666666667,0.17132706189850866
