dataset,method,budget,learner,auroc_mean,auroc_std,accuracy_mean,train_seconds_mean
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_10,mlp,0.48803124999999997,0.021115017490474508,0.49375,0.2772208199998204
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_10,random_forest,0.47925390625,0.019383180921528808,0.49000000000000005,0.7563077000000703
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_10,xgboost,0.47648437500000007,0.026074547926292924,0.4725,0.09339400000008027
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_100,catboost,0.4834609375,0.028236238351628924,0.48625000000000007,5.320371399999931
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_100,lightgbm,0.49086718749999997,0.02262068531350751,0.491875,0.3467150800004674
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_100,mlp,0.47936328125000005,0.025163139584519236,0.47562499999999996,0.5546442599998045
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_100,random_forest,0.48334375000000007,0.019369665580544978,0.489375,1.0367628999996668
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_100,xgboost,0.5006875000000001,0.02489181916077673,0.496875,0.25198483999974997
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_200,catboost,0.4781015625,0.0176036186659652,0.484375,6.306487539990121
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_200,lightgbm,0.48218750000000005,0.024195900259247803,0.49000000000000005,0.6864711599941075
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_200,mlp,0.4684375,0.034241851951213535,0.49000000000000005,1.021966079998674
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_200,random_forest,0.48064062500000004,0.03606483100220053,0.499375,1.374236899994503
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_200,xgboost,0.4920234375,0.021244208051429497,0.496875,0.3710668399893621
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_25,catboost,0.47858593749999995,0.03638857328037003,0.4875,1.5449756600017281
gametes_epistasis_2_way_1000atts_0_4h_edm_1_edm_1_1,random,budget_25,lightgbm,0.47424218749999997,0.033490810215587245,0.480625,0.05282061999932921
